 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
t	0.990499325	0.00592385005	0.001754584035	0.00086154838165	0.00027147725265	0.00015207463673	6.0727972358e-05	0.000476494158315
ù	0.979199825	0.01456253135	0.00296304887833	0.00147842099388	0.000441793850883	0.00017841681891	8.7844582786e-05	0.00108815243944
t	0.923892195	0.0452466727833	0.00776650002611	0.00375976586463	0.000436053070294	0.000137063026303	0.00192540921626	0.0168363795465
t	0.874697028333	0.0796416989278	0.016925855342	0.00423499328821	0.000315018310098	0.000154541828768	0.00251739372309	0.0215134935905
o	0.637939456111	0.326136692976	0.025509160114	0.00206988939607	0.000159182532199	0.000111545933923	0.000846275411797	0.00722783372383
s	0.310894788704	0.564534530992	0.0943017223713	0.013886656432	0.000797071639566	0.000300154128974	0.00329209419037	0.0119930433599
p	0.201834819568	0.627787666997	0.13318484079	0.0177451614773	0.00113026503652	0.000472960346325	0.00411682668346	0.01372747442
ì	0.133648555856	0.685622312332	0.166530653597	0.00711307282577	0.000529783405507	0.000285068124442	0.00138679043382	0.00488375575667
t	0.0594410946187	0.671273804111	0.246500347866	0.0166816879419	0.000791775505169	0.000336316627147	0.00120605993061	0.00376887533556
i	0.0425388648729	0.496394684704	0.429928432622	0.0253900199806	0.00098257347839	0.000349761228049	0.0011437472682	0.00327186403985
t	0.0362449056243	0.279138408235	0.630544877541	0.0453012049935	0.00108854496946	0.000442714981683	0.0013314980474	0.00590779350795
o	0.0264704575414	0.182191422745	0.646230515847	0.133582636664	0.00251070538982	0.000539923920561	0.00143308287913	0.00704122773598
f	0.0217890025138	0.115398520915	0.541163995282	0.300873665555	0.00436883846327	0.00083304571352	0.00282761195638	0.0127453311453
a	0.0179328395046	0.0760363169717	0.347900205094	0.528626631852	0.00986601748776	0.00113945090451	0.00339180677213	0.0151067337151
b	0.0158054718015	0.0501555249906	0.196462901698	0.711202050617	0.0114398638293	0.00102627726817	0.00235326827738	0.0115546395717
b	0.100888248901	0.0590378796635	0.196724147233	0.538988273539	0.0613042539431	0.00592255598939	0.00951949999246	0.0276151525239
r	0.2147563163	0.0933821318878	0.262706319078	0.238358104513	0.123725681314	0.0108221086631	0.0174617143308	0.0387876188413
i	0.163026987433	0.0804801402959	0.201692139693	0.153143968171	0.351682943771	0.0100066825544	0.0128168621769	0.0271502922804
k	0.0596484633343	0.0384496380986	0.0824340065643	0.377458282724	0.401440121257	0.00780125375147	0.0109626157923	0.0218056520935
è	0.0263862716348	0.0238538996995	0.0372133121881	0.425409192241	0.417495047086	0.0387348824838	0.0121114651641	0.0187959714645
t	0.0155621275449	0.0234158262332	0.026543938396	0.317489145414	0.488816719029	0.0562513344946	0.0321791329547	0.0397418245882
s	0.00906267418163	0.0191249917444	0.0216455779653	0.276895163471	0.44627458301	0.0368347821649	0.0741238976516	0.116038358196
a	0.00751596549388	0.0111877145815	0.0130061008218	0.10656399549	0.56716367767	0.106598206388	0.0675074948839	0.120456882732
n	0.00428012869796	0.0143252045272	0.0126788036073	0.0993050411633	0.554120879223	0.158677922129	0.061889290628	0.094722734244
o	0.00517365166599	0.0170680308424	0.0123820817358	0.0947999651878	0.391766573074	0.314038804043	0.0810559022093	0.0837149624147
p	0.005372217622	0.0124011846141	0.0100356101119	0.0365321161959	0.212315679025	0.572109648014	0.0873756927364	0.0638578284716
e	0.003571406674	0.010354367538	0.0116093803706	0.0177096750653	0.106334948342	0.672385229338	0.0968203042455	0.0812146961572
t	0.003113297858	0.012130849846	0.0152701084569	0.0206171750218	0.0679624644473	0.546333326446	0.150362661415	0.184210135386
t	0.00349374085267	0.0148643766153	0.0174630874856	0.0252025316739	0.115215729149	0.315670958815	0.174350745805	0.333738818462
ì	0.00373574205089	0.0116094403718	0.0127776364952	0.0153677899913	0.124790853383	0.283035119605	0.218434590602	0.330248816154
n	0.0026661826503	0.0214253989573	0.0139362604984	0.0304496847638	0.067436351461	0.336854973202	0.267947240201	0.259283918718
t	0.00663673308343	0.0285891639858	0.0190650771661	0.0360457894213	0.114381550487	0.289373407734	0.241487966734	0.264420342906
a	0.00754680704448	0.0151573841619	0.013220643122	0.0143599350071	0.117219784162	0.186909157578	0.292907908911	0.352678414302
c	0.00450282713149	0.0279184752206	0.0192616831073	0.0351592577024	0.0508695767207	0.154495637526	0.346389279637	0.361403274767
h	0.0190482894772	0.0438089737402	0.0331971080358	0.0458420722341	0.121191763574	0.173579329175	0.283803679879	0.279528778256
r	0.0246650483591	0.0350209179134	0.0350966090119	0.0427964904114	0.261074894525	0.165751359725	0.17894589996	0.256648779419
ò	0.011142475853	0.0207029449711	0.0242421829373	0.0375809680705	0.218446718842	0.123514433242	0.23570175332	0.328668516473
n	0.00439016171767	0.0117269349904	0.0116411407124	0.0176052279568	0.0866604102807	0.0782261257473	0.418755841107	0.370994138824
u	0.00270747297256	0.0096029109968	0.00789038070413	0.0114870543189	0.0366741782602	0.0568674749158	0.497230570369	0.377539962941
a	0.00311156905752	0.00965165333227	0.0115210019014	0.0077721991063	0.0154638652534	0.0429090516386	0.40240241679	0.507168254314
m	0.00417206858584	0.0210697614441	0.0292404319671	0.0198241617021	0.00907011408447	0.0472597165462	0.414882732263	0.454481008105
p	0.00515954399528	0.025042840148	0.0342589383224	0.0241053639007	0.0205031603615	0.0442053015154	0.442676737421	0.404048122702
ì	0.00373135183176	0.0136565077493	0.0181401455075	0.0118682067002	0.0218502418205	0.0263251635051	0.451443685807	0.452984734234
</S>	0.00210774546588	0.00726544442465	0.00957085335375	0.0064351194501	0.0112550769603	0.0175778687525	0.536726212903	0.409061737117
