 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.577553645	0.023938553	0.04424240387	0.1531819384	0.0740973865075	0.0603534341	0.00901958131525	0.00758030518705	0.024030443873	0.0080033325011	0.00207296906475	0.00425507183176	0.00424721155104	0.00298550764422	0.00062362566273	0.0003177754922	0.00349682344277
ò	0.331628475	0.0452221576667	0.0726960926233	0.240166446133	0.146447078836	0.0836564480333	0.0122604554384	0.00897552972902	0.024599637491	0.010977227167	0.00264438432158	0.00475227027725	0.00467081921701	0.00321392648141	0.00064986176091	0.000522173830733	0.00691702971426
t	0.446560375	0.0616989925556	0.0599069275411	0.176078292711	0.123795356945	0.0524280725111	0.00828867844613	0.00497716017634	0.0143312043637	0.00702367922233	0.00219318094053	0.00224633308242	0.00208832856234	0.0013865986738	0.00029481114697	0.000568451903578	0.0361335655714
t	0.722555858333	0.0478324645185	0.028227610347	0.069229145737	0.044682312915	0.018971582717	0.00381723843204	0.00227774620211	0.0129191731212	0.00274428838578	0.00147934293518	0.000916656306473	0.000806889258613	0.000550323212933	0.000151165037523	0.000379827165526	0.0424584036378
e	0.647170606111	0.244533608506	0.026516080949	0.0321679234123	0.017053195405	0.00675666478567	0.00137493099735	0.00079181700937	0.00709532481707	0.000930310807927	0.000502113508227	0.000308925227124	0.000272588325304	0.000185232068011	5.1524894361e-05	0.000127199167295	0.0141619780663
j	0.39825231537	0.441996292835	0.0828191786497	0.0384721331374	0.00963841616833	0.00336687196189	0.00165333086912	0.000699764168457	0.0111886753824	0.000617147370309	0.00134557971091	0.000249539185008	0.000237053183035	0.00016883716137	0.000121528084774	0.000155490580218	0.00901789242843
è	0.258984055123	0.545704587612	0.122051054883	0.0396282200458	0.00628765955611	0.00212065075396	0.00177780903304	0.000681097778152	0.0123930268218	0.00051426891777	0.00162753361197	0.000230202365336	0.000225374217012	0.000163108483367	0.000144908131278	0.000164844590206	0.00730165558104
n	0.178700651708	0.538835569204	0.199781590294	0.0338330586819	0.00438086225204	0.00133225965132	0.00144923962101	0.000524835914717	0.0106875663016	0.00038198093359	0.00140168354566	0.000174440818779	0.000163755158337	0.000128135597366	0.000120988850113	0.000244983026869	0.0278584119652
n	0.372588080569	0.299408176401	0.221422323431	0.0405290155606	0.00956500418401	0.00339370005044	0.002276353407	0.000581905471572	0.0124996764339	0.000545817911197	0.00148088649855	0.000180985729593	0.000182899037779	0.000138548719122	0.000117745221204	0.000279157898956	0.0348096888551
o	0.48560579019	0.2057547388	0.216941941144	0.0535887848535	0.012184414728	0.00383424311681	0.00176814093567	0.000324500079191	0.0068373522113	0.000398365855399	0.00065073308125	8.7012426731e-05	0.000102303101826	6.8597388024e-05	4.4479313468e-05	0.000100723686919	0.0117078092194
m	0.284692130397	0.187182602933	0.404501180381	0.0842968962845	0.012500359576	0.0037952227056	0.00126164601189	0.000322477368397	0.0124956984704	0.000355840920133	0.000676494825483	0.00011384491911	0.000113891481509	7.5807997658e-05	5.16233917227e-05	8.04892162397e-05	0.0074837331408
e	0.127598180466	0.118706501978	0.490455520127	0.222049802095	0.0142597665253	0.0037333950352	0.00108980219063	0.000321210668466	0.0142342107735	0.000342190012544	0.000685583528494	0.00012304725257	0.000118115033603	7.83044387193e-05	5.41185615076e-05	7.38925972799e-05	0.0060763264456
v	0.0678300097553	0.060259396326	0.566771310042	0.277159294032	0.0152416388418	0.00355011604507	0.00052809380021	0.000148438229822	0.00563598764117	0.000180562706681	0.000272877339498	5.807905539e-05	5.9816963301e-05	3.96359780731e-05	2.04920906692e-05	2.76115262933e-05	0.00221663361387
è	0.0240314561851	0.0251784775753	0.717448030014	0.211281968011	0.0139386276139	0.00362020508169	0.000356683093403	0.000101038215941	0.00267581965372	0.00014862904556	0.000141325800833	4.009714513e-05	4.2950522767e-05	2.75800337244e-05	9.04114451307e-06	1.28713036644e-05	0.00094520580129
k	0.0126265067284	0.0120814236584	0.794515246671	0.162020671004	0.0094042198713	0.0021913710939	0.000421753941134	9.40918499803e-05	0.00219792609124	0.000136612175187	0.000375691377944	3.36735833767e-05	3.76919569223e-05	2.93590366081e-05	1.0906362561e-05	5.77310941215e-05	0.0037651007971
k	0.109182753576	0.00895180888613	0.699229975557	0.115315053335	0.0160111976238	0.00697639649797	0.00750867518038	0.00080520533666	0.0277610152304	0.000658974955062	0.000935585325981	0.000124424111126	0.000260690432307	0.000207216452203	0.000133578062187	0.00025744108804	0.00567998269903
i	0.139984104192	0.00742711429538	0.385714986186	0.341414359112	0.0625660408746	0.0114419828327	0.00970422011679	0.00100607518889	0.0351124286435	0.000785363989354	0.00080340326986	0.000140074470909	0.000318105559169	0.000248230441201	0.000166991983729	0.000271680441057	0.00289482042701
a	0.0491128782707	0.00491416216513	0.149932613729	0.639840806371	0.123787313625	0.0144200156109	0.00367857176226	0.000374910916297	0.0119074034345	0.000309157430785	0.000302062331153	5.46590348363e-05	0.000120244361456	9.0782455867e-05	5.64257990763e-05	9.1937951729e-05	0.00100602356634
p	0.0168603575636	0.00331560575504	0.0674970665763	0.70694540879	0.172814821208	0.0247132432036	0.00198160618742	0.000202852468766	0.00438542786483	0.000263178120262	0.000207856660384	4.70355056121e-05	9.23834324853e-05	6.78394936223e-05	2.10755074254e-05	3.5474336243e-05	0.000548750105447
u	0.00689335725453	0.00396292038501	0.0399983318588	0.592907436263	0.306149807069	0.0449213544012	0.00154129352914	0.000144837049589	0.00198165360161	0.000365467726754	0.000199705823461	5.46855525374e-05	0.000115912926162	8.33358125408e-05	1.05978830418e-05	2.0864636081e-05	0.000648438835149
