 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
c	0.83703665	0.0886667535	0.01098935823	0.012885894285	0.0129519050117	0.01316759959	0.005689188822	0.0059680674985	0.0024415302007	0.0006534367946	0.000839332059375	0.00273442013735	0.00160362005797	0.000108742730385	0.00426347796215
ì	0.73044145	0.0907875998333	0.01563792441	0.0306249747617	0.0575046670039	0.0227238768633	0.017755400274	0.0082882484995	0.00349282820023	0.0012737578982	0.00370275788646	0.00308925924578	0.00166618477599	0.000138808023462	0.0128722453207
n	0.598910256667	0.216553891944	0.0116507612367	0.0434946095872	0.0640755981013	0.0178541506211	0.018258622468	0.0053700127565	0.00247040593341	0.00119801428607	0.00417832862882	0.00146225724859	0.000656083311997	0.000108061737821	0.0137589221069
o	0.393977758889	0.520576477315	0.0078988713789	0.0311919586291	0.0218355031004	0.00664642550037	0.00636646572067	0.0020658873634	0.00107801438807	0.000552644037257	0.00147464610954	0.00056489208563	0.000256720092242	6.7747363937e-05	0.00544595172487
ì	0.191809522296	0.765670039105	0.0073782704263	0.0191900603097	0.00760745653347	0.00228252204679	0.00216902672289	0.000698572544033	0.000367062701623	0.000193103963652	0.000509419737447	0.000190406796977	8.57451621307e-05	2.32954990423e-05	0.00182544675419
t	0.0862323027653	0.877538793035	0.00729515490877	0.0195481201032	0.00307099024449	0.000866556332263	0.00086265165563	0.000254803523011	0.000162161144208	0.000161835593884	0.000307583706816	7.27164343257e-05	3.16537561836e-05	0.000216481506081	0.00337815007473
s	0.119661216922	0.778077577678	0.0371683519696	0.0196825010344	0.00362797361483	0.0247802728408	0.00269129357188	0.00695875361434	0.0017605615964	0.000698674674628	0.000493325995605	8.28534911086e-05	5.02342627279e-05	0.000285363246027	0.00398102117491
e	0.137621338974	0.652970525893	0.135213147323	0.0197703120115	0.00398987297161	0.0328234466469	0.00326373154063	0.00919241364811	0.00226664440747	0.000793010895876	0.000437457740202	7.94620869362e-05	5.3620059676e-05	0.000100307258291	0.00142470292164
r	0.105304239658	0.662873108631	0.178067885774	0.0248545246705	0.00456793309054	0.0118571964823	0.00275447676354	0.00333491115937	0.00187753264449	0.00184652973629	0.000690181855067	0.000102699145545	0.000102674510325	5.77072250453e-05	0.00170839948721
e	0.0868801732193	0.468073992877	0.391650948591	0.0328967142235	0.00493734956351	0.0048206573041	0.00257167667785	0.00137928609246	0.00174558049583	0.00219595282926	0.000772850925022	0.000110350672048	0.000119071503165	4.35161644951e-05	0.00180185550574
k	0.0562078767398	0.293217100959	0.531469222864	0.0804265907412	0.0152060160545	0.00249963401137	0.00409453484928	0.00079856913682	0.00195551661294	0.00392183852692	0.00195944074834	0.000196284310883	0.000150530757445	0.000194904084312	0.00770191037858
