 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
e	0.761396215	0.0703327343	0.026051120085	0.0404409810775	0.0299227691457	0.002789834122	0.0196115277056	0.016104232468	0.0114626018402	0.00613052926899	0.00084583163509	0.00182973057715	0.00443426250315	0.00288627668296	0.00339592298654	0.000580096466869	0.000883701429305	8.854172815e-05	0.000813095463665
d	0.493569918333	0.312860034767	0.042593112695	0.0453245256925	0.0309265787819	0.003195482474	0.0203885279019	0.0164588221893	0.0117469647034	0.006197987753	0.000939000391697	0.00187476986238	0.00450740351772	0.00293664219099	0.00341860098885	0.000586508885623	0.000894186553102	9.38267317167e-05	0.00148710365455
i	0.267924549444	0.610579398256	0.0564536908983	0.0247583782308	0.0117903620273	0.00163304032467	0.00783669870063	0.0059366781131	0.00428086099447	0.002155456461	0.000426849490566	0.00067372198346	0.00158256395424	0.00104200100466	0.00116507279028	0.000202763161541	0.000309773033367	3.78632540389e-05	0.00121031013818
k	0.164211619815	0.661732979419	0.0889158436328	0.0370000604103	0.0059231615091	0.0173897481749	0.00443913630021	0.00416255155437	0.00211431646816	0.000972289923667	0.00239443251019	0.000728488687153	0.00136731958308	0.000545846322553	0.000526831824093	0.000160375436847	0.000299929516789	7.50876791463e-05	0.00703999636606
ì	0.108675557605	0.63645192314	0.164666697878	0.0401262774701	0.00364242087637	0.022681930025	0.00311217198007	0.00351228254646	0.00133511121605	0.000561807364556	0.00303564210773	0.000751085660384	0.00129234386669	0.000369322592851	0.000311880136631	0.000145497407599	0.00029624732383	8.62741705988e-05	0.00894553385835
m	0.0666035002017	0.65470237438	0.198635795959	0.0410626098234	0.00346420019879	0.0137422526417	0.00247198887336	0.00274620794382	0.000863850398683	0.000293756521519	0.00200199617358	0.000435185261461	0.000713044037897	0.00018331655295	0.00013501398081	6.1495687183e-05	0.000152529816177	7.34122844163e-05	0.0116574676891
m	0.0828162467339	0.566032064793	0.22904381532	0.0533399122745	0.0105496830663	0.0178163242139	0.00818040629112	0.00693008854794	0.00341903453289	0.000925455307173	0.00449005025786	0.00045650045382	0.0014071994893	0.00104182306432	0.000429366793603	0.000127696058394	0.000142918608726	9.25103281388e-05	0.012758890913
u	0.086913693578	0.344563374931	0.469901105107	0.0408066594248	0.0115055170221	0.013280349018	0.00880444779704	0.00680449940598	0.0038925025293	0.00103986795689	0.00434093692195	0.00028696956484	0.00136044150873	0.00127048205971	0.000497169958124	0.000136890269595	8.68328956887e-05	5.43134022096e-05	0.00445395629727
e	0.0406955312593	0.151751490977	0.653725848369	0.123789012808	0.0113417840074	0.005824933686	0.00377779953235	0.00289328392533	0.00145687479477	0.000392027246797	0.00150791280998	0.000105357479513	0.00050802861521	0.000444589654837	0.000181080202965	4.7710423895e-05	3.32348310096e-05	1.84084470999e-05	0.00150507332869
m	0.0163624076531	0.0752570823257	0.600295599456	0.257312264269	0.0227412426691	0.00923282462867	0.00696222007745	0.00517646187511	0.00169984859826	0.000375539688932	0.00152630530333	0.000128184667504	0.000680142138403	0.000314549081612	0.000148238674322	3.3129951865e-05	4.27311133365e-05	1.52062169e-05	0.00169596399623
à	0.0158375023844	0.0534911267752	0.539042249819	0.31306248809	0.0265282588897	0.0228408878762	0.0111834811925	0.0081531862917	0.00275212053275	0.000603989562977	0.00234137313444	0.000180428979168	0.0011320896128	0.000504469827204	0.000246619041441	4.82673006217e-05	7.10267644455e-05	1.93623473e-05	0.00196103766541
