 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.938506975	0.0177399747	0.01291929915	0.007602938047	0.00739797939	0.0064824294165	0.00639683166835	0.00037943678475	0.00081800551855	0.000355363669135	0.0014007644255
v	0.871567681667	0.0644151652333	0.02805217405	0.00834626508233	0.00824603439667	0.00732407707217	0.00664398729945	0.000406087991583	0.000856373916183	0.000364022709378	0.00377814667517
ò	0.672948873889	0.238557231744	0.0586668416833	0.00621008276078	0.00763054139889	0.00710318095739	0.00319490930982	0.000201072321861	0.000385426608728	0.000139142260459	0.00496272002506
e	0.382795131296	0.480960823915	0.0920971022278	0.0174690795869	0.00824524913296	0.0076018199858	0.00339526923661	0.000162229955287	0.000338468676243	8.98110944863e-05	0.00684498700835
n	0.195012577099	0.532769414638	0.114808634076	0.0364060831956	0.0115627600443	0.0128492256619	0.0130051410789	0.000313636738429	0.000785508272081	0.000317250201495	0.0821697400028
ì	0.1286064237	0.469565064879	0.182338228025	0.0550792530652	0.0228087886814	0.0197594178873	0.0157481908596	0.00036589224281	0.000896217184027	0.000372587518498	0.104459977501
m	0.0880328719	0.352872008293	0.227099906008	0.135809343022	0.0373390162271	0.0311953819624	0.0282069481199	0.000456511660937	0.00121309695468	0.00325596604083	0.0945190100003
e	0.0558414689667	0.178054142764	0.236958115336	0.282972654341	0.080922600409	0.0370207223208	0.0319379620066	0.000433149896979	0.00125298604823	0.00420678212028	0.0903994028501
g	0.0375019387556	0.0840810369213	0.184721431779	0.41287778478	0.159818670136	0.0449615424403	0.0325406716355	0.00063612882566	0.00183961507941	0.00160410809676	0.0394170471334
r	0.0293564670185	0.0425243963071	0.0813277542597	0.360599411593	0.281904053379	0.12296109748	0.0399970928785	0.00248916637522	0.00695444962647	0.00108031158225	0.0308058050445
a	0.0281105813395	0.0235046781024	0.0428572807532	0.216531483864	0.482899271126	0.153976185827	0.0223753501928	0.00266671443507	0.00735617736216	0.000723859885083	0.0189984070948
m	0.0147559151798	0.0186492460341	0.0291876705844	0.186143297955	0.548501440375	0.119772626942	0.0422070852976	0.00157627868836	0.00442288807405	0.00352224538603	0.0312613151116
m	0.0108629871266	0.014246191978	0.0193823165281	0.145848295318	0.551526363458	0.120767995647	0.0486172583325	0.0340399596961	0.00724398215802	0.00531739886201	0.0421472683705
è	0.00821562730887	0.00583019625933	0.0102037325094	0.0716013637727	0.657924987819	0.152152940216	0.0189816221108	0.0448104128654	0.00649866281934	0.002668396675	0.0211120495768
n	0.00536993390296	0.00739235438644	0.0138302841698	0.0480193722576	0.610802789273	0.173427233405	0.0312639768036	0.0241638585885	0.00947092337311	0.0349098042127	0.0413494633123
a	0.00549259940099	0.00861352096215	0.0165727083899	0.0366449550859	0.439587379758	0.302808531135	0.0634028972679	0.0215027591962	0.011507728791	0.0458726524042	0.0479942874808
m	0.00574441603366	0.00999797982072	0.01800812413	0.0190537490286	0.327885083253	0.428884643712	0.103614620756	0.0180268913987	0.0103349362637	0.0197294041347	0.0387202055369
a	0.00542087684455	0.0108029808069	0.01704679371	0.0107463093095	0.226827889418	0.469127081237	0.177053360252	0.0189966601329	0.0168306774212	0.0111730851116	0.0359743341123
i	0.00435412578152	0.00690761933563	0.0101511869033	0.00457888760317	0.117815026473	0.480174277079	0.278334140084	0.036776379711	0.0417827654737	0.0055427594372	0.0135828334374
a	0.00519371449384	0.00696859231188	0.00993503363443	0.00234965896772	0.0585332591577	0.37122012236	0.348483453361	0.0766142745703	0.107312033158	0.0055938016124	0.0077960227458
n	0.00554151459795	0.00931002977063	0.0127806902115	0.00279749832257	0.0342318253859	0.225491690787	0.45684191112	0.0957468445234	0.118422157719	0.0184242843375	0.0204115260486
g	0.00766329973265	0.00988839042354	0.0135662400705	0.00383405600752	0.022967795462	0.111819550262	0.369773940207	0.311937789841	0.081809472573	0.0280719871125	0.0386674686829
r	0.00941780091088	0.00722901750785	0.0104118782568	0.00347659433584	0.018920029154	0.0719669884207	0.133627248236	0.568660826614	0.0881597675243	0.0240762333708	0.0640535862276
