 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
m	0.52346113	0.0093130412	0.0340199715	0.42510392545	0.00059984611145	0.00262060499975	0.000710308558975	0.00047029269794	0.0037007919885
ò	0.33689163	0.0967199494	0.0643992958333	0.480873721817	0.00201316220382	0.00459371273325	0.00110507771966	0.000729965202647	0.0126734066628
t	0.413389526667	0.1495935098	0.0592981379444	0.291984770606	0.00255890923461	0.00384213574442	0.00101033180655	0.00422046685755	0.0741021532209
t	0.502717742222	0.0921682312667	0.137274838648	0.173468623802	0.0013603857102	0.00166622354814	0.00059728050885	0.00512478543585	0.0856218557416
i	0.401563400741	0.266482525089	0.240600096216	0.0597617434007	0.000487470999167	0.00061317412838	0.00021352173855	0.00170885295391	0.0285691992309
è	0.168322890247	0.45697077503	0.293229762072	0.0701247930002	0.000565415963489	0.00038736283846	8.242910745e-05	0.000576693901593	0.00973989287263
t	0.0792464834157	0.385288731677	0.288990024024	0.192279224333	0.0226507439878	0.00139111672949	0.000373586834817	0.00437114022553	0.0254089714375
t	0.0527899791386	0.215972892359	0.478279444675	0.185117105778	0.0296289201693	0.0015864775715	0.000480854476606	0.00563146031451	0.0305128531792
a	0.0280730540462	0.0840599649197	0.788528004892	0.076538592926	0.00989621369997	0.000568329677167	0.000182523925935	0.00187972934447	0.0102736227137
s	0.0213448776821	0.0468285883066	0.805362934964	0.101803804309	0.00629383803686	0.00225761388406	0.00171277641071	0.00189002924846	0.0125055725252
e	0.025461085894	0.0411751671022	0.682274444988	0.225524048103	0.00517848735562	0.00293342900135	0.00225262495524	0.00189589487892	0.0133047846151
o	0.0178931867813	0.0312235494341	0.411373464996	0.528751449368	0.00359476569521	0.00119431630712	0.000792204971413	0.00063764639074	0.00453940023503
G	0.00649799214377	0.0114796716447	0.164805764999	0.810818583123	0.00309362511174	0.00102604966904	0.000331983401804	0.000232099671913	0.00171424518501
i	0.0257064724479	0.0333907853149	0.326871915	0.610721081041	0.00123836500058	0.00096214688968	0.000215212170601	9.44432172377e-05	0.000799608305003
o	0.0320542810826	0.041332313005	0.366230186	0.55572131368	0.00349466231686	0.000584899849893	0.000143729266867	3.54796733459e-05	0.000403164928334
v	0.0115944515942	0.0171784490017	0.136853969333	0.808955871227	0.0231763907723	0.00120369803663	0.000203822932289	3.00676014486e-05	0.000803295176111
à	0.0100871214981	0.0147748681006	0.0602362127777	0.589170708742	0.316781870257	0.00548273434554	0.000993074904096	0.000141142819816	0.00233227182537
n	0.0179773044994	0.0188438650335	0.0279774885926	0.241430367914	0.652383563419	0.00823037024851	0.00309979680137	0.00969558956327	0.0203616649418
n	0.169226868833	0.0207182650112	0.0523784705309	0.110884625971	0.482638754473	0.0104161825495	0.0113804917671	0.0190701085211	0.123286272981
i	0.235165139611	0.0461099776704	0.116406460177	0.113527278657	0.205662999491	0.0832761625165	0.019852087589	0.013587115507	0.166412790994
e	0.103076301437	0.0479225703235	0.0967625077257	0.126815919552	0.367609654497	0.147353804172	0.0191794481963	0.00715467100233	0.0841251331647
A	0.035480565179	0.0185485079745	0.0342515105752	0.060436173184	0.618986504832	0.173324511391	0.0220647327321	0.00481262986744	0.0320949000216
n	0.0130815369597	0.0084660349915	0.0130549974717	0.0241699054947	0.729764668277	0.159010058797	0.0264465645774	0.0109697356558	0.0150365198072
n	0.0258004327532	0.0264796272305	0.0116604961039	0.0106270785982	0.544957328759	0.0996304179323	0.0341205268591	0.0243904515519	0.222333670269
