 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
i	0.9683674	0.0114667023	0.0094973023025	0.00435610433425	0.0017766076692	0.00233426809647	0.00018607368337	0.000387406663304	0.00162816223375
s	0.951575046667	0.0196005541	0.0147406231008	0.00493070494475	0.0019739968364	0.00241945199882	0.000203767130123	0.000409294164435	0.00414660534458
o	0.850305628889	0.123351412367	0.0178356553669	0.00236040196492	0.000955915912133	0.000933661796273	8.78134348743e-05	0.000167839424812	0.00400170322153
t	0.669556242963	0.198924644122	0.0836827061223	0.00310375347164	0.00146921739071	0.000836673062091	0.000122844174125	0.000392341518271	0.0419116098472
r	0.494678537654	0.333355138041	0.108088528707	0.00490387995721	0.00291512506357	0.000846594857364	0.000145903984708	0.00047723695809	0.0545890673324
a	0.292560772551	0.61787931268	0.0644201012357	0.00365759081907	0.00245047943786	0.000381787772455	6.2664293136e-05	0.000182370301363	0.0184048917841
ù	0.13614761185	0.74212933756	0.105438195412	0.00684579863969	0.00180826059595	0.000473632474152	2.61783234453e-05	0.000102015383788	0.0070289482847
d	0.0625242752833	0.56415875252	0.298575308471	0.0331192045466	0.00617455963198	0.00234973395805	0.000104723938648	0.000860844081263	0.0321325814949
i	0.0355739707611	0.300809884173	0.549400336157	0.0626206015155	0.00780442837733	0.00278434544268	0.000127409394416	0.00108656458575	0.0397924530183
è	0.0341820222537	0.165339626058	0.604861665386	0.156144530505	0.0199263596258	0.00274201307089	8.7451339672e-05	0.000520844393917	0.0161955128594
n	0.0239019236179	0.0817748823527	0.491133565129	0.343871630168	0.0289445128753	0.0042669134903	0.000124941023224	0.00166899433797	0.0243126732865
g	0.0382683340726	0.0755866097842	0.29855663671	0.377770690056	0.159518909625	0.0173373628301	0.00224131701441	0.00400402277932	0.0267161401622
r	0.0767830746909	0.0987470482614	0.14834545057	0.349842856685	0.267127936542	0.0264220759434	0.00541863653814	0.00665441925977	0.0206584694541
a	0.0613178936303	0.0682340224205	0.103510856857	0.458175982228	0.263241392181	0.0189014483145	0.00464728926271	0.00549549005326	0.0164755875514
m	0.0222238458101	0.0305469714735	0.0643191372857	0.581757944076	0.225193267394	0.0189604684382	0.00274962830424	0.00825625631775	0.0459924652505
m	0.01609393447	0.0238611088245	0.0338259950952	0.514226591359	0.288060545798	0.0236250898127	0.0179192329014	0.0127000131059	0.0696874537502
è	0.0139076625233	0.0203304300082	0.0185791046984	0.281351518786	0.546645381933	0.0466706159376	0.0261626919671	0.00801415411197	0.0383384279834
n	0.00693260537443	0.0129651427361	0.0149278688995	0.218953984595	0.552565383978	0.0751616319792	0.0255808716557	0.026855959114	0.0660565673945
o	0.00492438939148	0.011205755812	0.0135839792998	0.184338154198	0.402823864659	0.240513263993	0.0345250532186	0.0335217882047	0.0745637635515
p	0.00312970356383	0.00883272317067	0.0143814794333	0.070269418066	0.388075741553	0.394055811331	0.0435196304062	0.0159797789016	0.0617557309372
u	0.00209933467461	0.00726004372356	0.0124329377111	0.0260295464553	0.294455423851	0.543612220444	0.0428893688021	0.0108139408339	0.0604072063124
s	0.00161065404487	0.00604395057452	0.0129007974704	0.0119846705851	0.157932631284	0.572515590148	0.075692714934	0.0185679021446	0.142751109437
s	0.00267581084829	0.00820768685817	0.0119398889901	0.00969611852837	0.111236963761	0.334931850049	0.245117034978	0.0382536123815	0.237941049812
è	0.0025747739661	0.00681403921939	0.0062602514967	0.00719538010946	0.0793740779203	0.350246896683	0.351191598326	0.0378353151272	0.158507662937
n	0.0015003713387	0.00357921657313	0.0067663854989	0.00763959396982	0.0519502983068	0.394163155561	0.368391579442	0.0427299127091	0.123279487312
a	0.00169837004623	0.00380783452438	0.0104692384996	0.0104927806566	0.0518730484356	0.321178541854	0.367117466481	0.122322890903	0.111039857437
p	0.00152207133208	0.00393204360813	0.0101382765999	0.0075579643522	0.0425307958119	0.277420163951	0.356308755494	0.144291977968	0.156297960812
o	0.00130534082736	0.00481595053604	0.00974160629997	0.00324406855073	0.025296913604	0.27125730465	0.297694668498	0.173117113656	0.213526993604
è	0.00263423577579	0.00600071207868	0.00938599709999	0.00235755881691	0.018945038868	0.23584286155	0.274519539499	0.302129847885	0.148184134535
t	0.00270199229193	0.00446980339289	0.0059789757	0.00204525350564	0.0106341457893	0.13389473385	0.2739625865	0.474953202628	0.0913592515117
a	0.00134977843064	0.00265452639763	0.00381597616667	0.00135775411855	0.00745833122977	0.0974132362833	0.1439629255	0.592696044209	0.149291400504
d	0.00115300154355	0.00305129459921	0.00716918898889	0.00160772252285	0.00649539137659	0.0736125614278	0.0886333585	0.592498591403	0.225778856835
i	0.00102989996118	0.0035010658664	0.00897065356296	0.00174159340762	0.00567497262553	0.0654576264759	0.0689146151667	0.612390997134	0.232318535612
k	0.00120418810039	0.00423765745547	0.011878292421	0.00244366836921	0.00536122054184	0.057481652492	0.0489802160556	0.653866275711	0.214546801871
ò	0.00163413873346	0.00447055995182	0.0126399931403	0.00322820508974	0.00450560664728	0.0387430198307	0.0475069373519	0.701227401904	0.18604416729
m	0.00181445617782	0.00358189195061	0.0122156360468	0.00312508909658	0.00481527901576	0.0437581536102	0.043096487784	0.719585467301	0.168007575763
m	0.00381238049261	0.0083913816502	0.0137345300156	0.00774435656553	0.0212328430053	0.0498013805367	0.121539674595	0.652100522434	0.121642918588
a	0.00381447540087	0.00891167331673	0.00776658333853	0.00807575578851	0.0251856907684	0.0303576611789	0.131028050532	0.429914510811	0.354945589529
</S>	0.00194808290543	0.00465027580836	0.00439674566926	0.00410971579426	0.0137677800342	0.0222126780894	0.066457473766	0.266376310406	0.616080944764
