 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a	0.4902092415	0.4986648585	0.00619901883	0.001502530925	0.000570772417	0.001108329247	0.000655603182	0.0003955578787	0.00022345075615	0.00047059464
t	0.177671762267	0.809666952833	0.00731270977667	0.00145452596167	0.000578468212333	0.00113315804233	0.000655667460667	0.000400712517567	0.000224732957383	0.000901280863333
e	0.0603226491557	0.931725747611	0.00560072775889	0.000533246424223	0.000218587282111	0.00041516446611	0.000230031242889	0.000140433600789	7.7295485861e-05	0.000736088558611
l	0.0222751159186	0.958456892537	0.0158594545863	0.000280601485074	0.000125003418704	0.00043413404737	0.000107416040296	6.1366513863e-05	3.51817310203e-05	0.00236485079037
ì	0.0249939372062	0.904748564179	0.0654825695288	0.000444684821691	0.000188381806235	0.000704997849123	0.000116273850099	6.6059829621e-05	3.76645046734e-05	0.00321697021346
s	0.0274355354021	0.84037369806	0.106844123176	0.000782936673897	0.000484033848745	0.00315136254971	0.000209858200033	0.000149065644874	0.000432377101558	0.0201371060212
i	0.012781863134	0.564958599353	0.390272281059	0.0013261235913	0.000548057326248	0.00375607890324	0.000192370468911	0.000146188879458	0.000547431494586	0.0254710387621
n	0.00661378271133	0.293594823118	0.67815242702	0.0023000063971	0.00116806078542	0.00455948302108	0.000278639808537	0.000234297827653	0.000243659802262	0.012854798009
a	0.00598695900378	0.194993939039	0.765579609007	0.016800102399	0.00219821042847	0.00499558330703	0.000331799942846	0.000272439717218	0.000155494617421	0.008685868813
m	0.00453113253459	0.0837539023463	0.876084103002	0.0213276235663	0.00222963074282	0.00392401673568	0.000234932040949	0.000217795443739	0.000114693675807	0.00758223474767
ì	0.0059639197782	0.0447968087821	0.920111367667	0.0131179556221	0.00312754834761	0.00473938057856	0.000295630446983	0.000275590081246	0.000103555761936	0.00746827348256
n	0.0071439558594	0.0315603082607	0.917605499222	0.0145081805407	0.00545329611587	0.00906639485952	0.000375122615661	0.000401211117082	0.000586859293979	0.0132991443942
i	0.00420812895313	0.0247822054202	0.661754699741	0.239266662514	0.042747683372	0.0106318612865	0.00041592687522	0.000412194975694	0.000749667581326	0.0150309268981
p	0.00280301928438	0.0219212071401	0.404379349914	0.431742587505	0.112124421124	0.0134304304288	0.00124169307507	0.00133900432856	0.000541743777109	0.010476519066
à	0.00537823682813	0.02505981938	0.298501809971	0.349312612502	0.269786817041	0.0316570144763	0.00357612075836	0.00359747644285	0.00071992549237	0.012410170022
n	0.0140908716094	0.02423109346	0.18538148999	0.247396664167	0.37574463568	0.0753935914921	0.00447031458612	0.00517523808095	0.0132323191975	0.054883795674
t	0.0208631225365	0.0181085004067	0.107020278663	0.279500131389	0.393294301893	0.073070716064	0.014771507962	0.00526255496032	0.0186744563992	0.069434413558
a	0.0144212634922	0.0063572260689	0.0396957678877	0.27243140713	0.541297183964	0.0360050319213	0.0469771443207	0.00696751632011	0.0079881489864	0.0278592605193
l	0.0110435598107	0.0136102333696	0.0275504656292	0.131697710043	0.590383254655	0.0377196033071	0.0522659547736	0.0116241321067	0.0213515131821	0.10275354784
e	0.0114496709369	0.0168721541899	0.0233101642097	0.0608734220143	0.464320298218	0.077011852769	0.152614459925	0.0384064777022	0.0271652267274	0.127976257147
t	0.00684246697897	0.0123981467966	0.0298391204032	0.0312097543381	0.383095452739	0.151732150923	0.204067713308	0.0559585959007	0.0166529445758	0.108203653582
t	0.00742601865966	0.0101255941789	0.0295557077344	0.019242330446	0.375657194246	0.133509911641	0.226863381103	0.0494119829669	0.0188502071919	0.129357679527
ò	0.00659866978655	0.00375145598963	0.0108955621448	0.011737785682	0.269676794749	0.101553925214	0.405173867034	0.0993696286556	0.0158926287306	0.0753496806757
m	0.00649491849552	0.00657931934654	0.0115965760149	0.00725327242733	0.145240694916	0.0999679784047	0.395667702345	0.128095321552	0.0531555369102	0.145948699392
i	0.00655630886517	0.00757320304885	0.0119402752383	0.00568780060911	0.0952152766387	0.0645815638016	0.387059157448	0.175940642517	0.0776777366367	0.167768050797
f	0.00637834265506	0.0110950369496	0.00952515931277	0.00406826133637	0.0427322705462	0.0605890656005	0.383431992483	0.228816787506	0.0809054465456	0.172457634599
à	0.00692418365169	0.0123962273499	0.00867494850426	0.00308806941212	0.0224517198487	0.0536632032002	0.290806837494	0.328884462502	0.0987011888485	0.174409180866
i	0.00350666744056	0.00538555714997	0.00516403323475	0.00202545943737	0.0088039625829	0.0316471430667	0.235021512498	0.379513980834	0.198223609616	0.130708112955
t	0.00167568657019	0.00446245324999	0.00955795574492	0.00232179481246	0.00469844372763	0.0191705966889	0.158163664166	0.312637963611	0.322951669872	0.164359790985
o	0.0011436226234	0.00379222345	0.0109588184816	0.00318758877082	0.00358043194254	0.0130976836963	0.129044524722	0.259651474537	0.405588429957	0.169955206995
v	0.00134671524113	0.00411368431667	0.0130130960605	0.00387501909027	0.00271388301418	0.00638444579877	0.0906605822407	0.168095869846	0.522088309986	0.187708375665
r	0.00799140864704	0.00584779177222	0.0180273496868	0.00497215969676	0.00352367733806	0.00416860116626	0.0524918557469	0.105369204949	0.505878389995	0.291729518555
à	0.00980033024901	0.00440095401074	0.0126087826623	0.00429288686559	0.00333966359269	0.00259788052209	0.0393444985823	0.0695476316497	0.529799503332	0.324267816185
i	0.003762207543	0.00277882442358	0.0070960928541	0.0026315010552	0.00173403217756	0.00198542740736	0.0323423101941	0.0502865862166	0.605500554444	0.291882428728
</S>	0.0020806844115	0.00304892671179	0.00708619372705	0.0024133472276	0.00139523798878	0.00175011605368	0.028145897597	0.0439407316083	0.584638077222	0.325500774364
