 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.891944335	0.0426539754	0.0421689494625	0.0037089141875	0.0049619681021	0.00307596773385	0.00510476755257	0.00123210719735	0.00314449654654	0.000438793606425	0.000397194808373	0.000224227403134	0.000944353843025
s	0.645065951667	0.1861790518	0.137753131821	0.00552808952917	0.0060145069007	0.00431106131128	0.00587423751752	0.00160763823245	0.00354065481551	0.000460774700142	0.000422154959458	0.000265373591045	0.00297737828101
t	0.529018587222	0.3095076106	0.14228258154	0.00416481990972	0.00339058160023	0.00274624008376	0.00276141411717	0.00102270075082	0.00159761089717	0.000178847129214	0.000166265776153	0.000129650417828	0.00303308150734
è	0.552057295741	0.379137876867	0.0598523104467	0.00252703516991	0.00179420903341	0.00124239529459	0.00104053681039	0.000502368383607	0.00060384511439	6.83224545713e-05	5.9352561051e-05	4.36731202893e-05	0.00107078374278
o	0.34169601558	0.502048495622	0.148233625816	0.00328654888997	0.00143379641114	0.00122981648486	0.00072380623013	0.000261503874536	0.000401474421463	3.17715081904e-05	3.0122215017e-05	2.24604592964e-05	0.00060056917426
s	0.135131385527	0.545082855207	0.295801235272	0.00999509786332	0.00365800380371	0.00341643442829	0.00192833371004	0.000428669388179	0.00138559216715	4.12925457301e-05	8.29275836723e-05	0.000220634392099	0.00282756552475
t	0.135905505176	0.606212101736	0.229934321424	0.0114191981544	0.0044202177679	0.00368434730276	0.00215862379668	0.000642153629393	0.00176480807572	6.282373191e-05	0.000101234433557	0.0002796362496	0.00341502551492
o	0.156788645059	0.609900683912	0.207821913475	0.0162359079181	0.00360898175597	0.00150395356092	0.00103994027223	0.000577865409798	0.00102056632524	5.07548733033e-05	5.11305961857e-05	9.40750879333e-05	0.00130557224164
t	0.088316666353	0.426769114637	0.411075407825	0.0358476549727	0.011059978252	0.00529668982031	0.00844815403741	0.00192186451327	0.00636634185508	0.000149386483768	0.000176639251395	0.000515469401811	0.00405664027721
e	0.0385040747843	0.218390134879	0.617476159275	0.0759690283242	0.015438647084	0.00696357950677	0.0109394982558	0.00232416957109	0.00804288958503	0.000178802244589	0.000215728739465	0.000656259170404	0.00490101354907
l	0.0186179866614	0.0969701606263	0.743045999758	0.0986740294414	0.016590679028	0.00633048240226	0.0086866063286	0.0018535671237	0.00595623449501	0.00010471853153	0.000135895142155	0.000329535726601	0.00270407197302
è	0.0110446596205	0.0512329345421	0.770472533253	0.10890690648	0.0258193060093	0.0131439804674	0.00912639770953	0.00221805907457	0.00555940179834	0.000101454517177	0.000119511122385	0.000222056975134	0.00203276467767
f	0.0097925929735	0.0265523101807	0.720110877751	0.16618082216	0.0329855560031	0.0153098718225	0.00996936183651	0.00210352885819	0.00861328923278	0.000189336485726	0.000244289909128	0.00126087255798	0.00668727157922
o	0.0069608934245	0.0152507282269	0.467784276584	0.352146877387	0.112372655334	0.0143341426075	0.0096179238455	0.00183603435273	0.00944327154426	0.000197859248242	0.000274476629043	0.00160553368053	0.00817529959307
n	0.00439737757483	0.0121281135756	0.325179719528	0.447018402462	0.160788563445	0.0198592855358	0.0104398805152	0.00368671005091	0.00833911164809	0.000338088215747	0.000384000899014	0.00107338095471	0.00636733193102
o	0.00314395989161	0.00974202485853	0.262526207176	0.360447944154	0.300190956148	0.0321824195119	0.0114716009051	0.0044376111503	0.00833595324936	0.000392812192916	0.000438489893005	0.000897440638003	0.00579257168367
e	0.0021172439972	0.00498650245284	0.0968691780587	0.249680638051	0.545083042049	0.0843484121706	0.00725730836837	0.00307939948343	0.00384127848312	0.000153785445639	0.000195249476335	0.000313404978101	0.00207456084456
a	0.00103726226573	0.00320979165095	0.0415415173529	0.13191362935	0.61786074735	0.189663494057	0.00681243845612	0.00442418689448	0.00235349419437	7.36273988797e-05	0.000133736624112	0.0001288705697	0.000847201978187
d	0.00080838250191	0.00320318368365	0.0241144401176	0.0801248347833	0.595015449117	0.263955801352	0.0127588184854	0.0100602913982	0.00695195906479	0.000244797886293	0.000474216271371	0.0004084418879	0.00187938354606
r	0.027266796414	0.0184790980279	0.0214470473725	0.0667391052611	0.473623009706	0.227814527117	0.0242612401618	0.0541516801327	0.0275605510216	0.0044904891721	0.00462126565712	0.0016989244293	0.0478462469487
e	0.0365285229713	0.0227177993093	0.0144827715242	0.0452053127537	0.314252073235	0.311354569039	0.0626772000539	0.0849373133776	0.0320991090072	0.00591296895737	0.00577735293571	0.00178354719577	0.0622714212162
f	0.0135047840238	0.00897188596977	0.0124948545747	0.0261751752512	0.218639007745	0.440669753013	0.103386178018	0.0655678894592	0.0299636596691	0.00603605121912	0.0051169333619	0.0103076901179	0.0591661126387
f	0.0994718848746	0.0668674462233	0.0201786798582	0.0350541004171	0.149654227915	0.302033056004	0.0825923056727	0.106886821486	0.0392458088897	0.00874418440637	0.0058692690873	0.0138393177726	0.0695628808796
ì	0.128104731992	0.0855198045844	0.0165719627194	0.0318634762724	0.100397277972	0.257445507001	0.129297023558	0.162210797162	0.0376862209632	0.00700345126879	0.0032508082291	0.0053213660182	0.0353275372565
m	0.046050073364	0.0303902647048	0.0089714213398	0.0211611048908	0.074664019324	0.355102935667	0.179568254519	0.136635635721	0.0391804463211	0.0121860118896	0.00832399564303	0.0341179307001	0.0536478560488
m	0.117277380121	0.0212768605683	0.00702255311327	0.0189604572969	0.0490343887747	0.247034625222	0.11007644284	0.180330988574	0.0417138487737	0.0279519236299	0.013689574881	0.0457198065667	0.119911128683
u	0.138632304774	0.0170254276561	0.00417844437109	0.0106836304323	0.0312032665916	0.109310556741	0.159728315613	0.302545996191	0.0596296032579	0.03701839121	0.00994470796033	0.0172821102522	0.102817224061
e	0.046575628554	0.00613494345203	0.00312249389036	0.00595306647743	0.0262706308639	0.0642811385803	0.243065295204	0.30388453873	0.176370956086	0.0556698387367	0.0145798659868	0.0071953613474	0.0468962025203
t	0.015795426614	0.00323939838401	0.00708542273012	0.00622399382581	0.030445440288	0.0581775355268	0.207061401735	0.269414886243	0.212246222029	0.0738390145789	0.0208727476623	0.0201314026491	0.0754670808401
i	0.00602501507133	0.002696297928	0.00822120157671	0.00731372747527	0.0312691007627	0.0590394668423	0.144722960578	0.263267682081	0.20294589401	0.100232658193	0.0693271332208	0.0234981815497	0.08144066628
n	0.00350774735711	0.00352010840933	0.0112909845256	0.0101239026918	0.0241405535876	0.0418725566141	0.0983752501927	0.206279024027	0.209077583003	0.155880166064	0.107265391074	0.0482328571832	0.0804338480933
è	0.00330830845237	0.00407718016978	0.0123532689085	0.0103750644639	0.0184769627625	0.0291102242047	0.0700092543976	0.142008501342	0.139100037668	0.203383245355	0.227097267025	0.0606709710611	0.0800296846978
c	0.0288270811508	0.0113599176566	0.00990672103617	0.0367662100546	0.0218106948208	0.0199715760682	0.0486528377992	0.0927124604473	0.122814350889	0.158030519452	0.264614410675	0.0542114353537	0.130321783566
h	0.0938790937169	0.0156730990522	0.00843770554539	0.0447065024949	0.0217682329236	0.0144897766027	0.0318997661997	0.0691069768158	0.10644653363	0.252851647484	0.123804671892	0.0518884504512	0.165047544522
i	0.0893496599723	0.00824105105073	0.0031768719818	0.0161613592416	0.00905760245787	0.00740599524757	0.0183886146666	0.0633954189386	0.09762453121	0.321147175828	0.142253237297	0.0251669744837	0.198631504841
e	0.0305235355574	0.00468006788358	0.00409529192727	0.0105939296805	0.00919546131929	0.00688591934919	0.0143984895555	0.0483485129795	0.0883427737367	0.178112433276	0.312357112432	0.0254359788279	0.267030504947
s	0.0121204688858	0.00662418329453	0.0106538829758	0.0154253112268	0.0155218367731	0.00785786858306	0.0096975375185	0.0324223766598	0.0512888565789	0.119677745759	0.403503957477	0.100229606276	0.214976384982
t	0.0138381678286	0.00885403409818	0.0105254427586	0.0161186810756	0.0134665497577	0.00631762659435	0.00671184750617	0.0196895906533	0.0291267258596	0.109016735253	0.297692352492	0.135944886759	0.332697388327
è	0.0131235994429	0.00632509589939	0.00412557226287	0.00932566129187	0.0058163110859	0.00353366379812	0.00451811863539	0.0112317873178	0.0246465716199	0.0915820464177	0.247608770831	0.11534395692	0.462818879442
c	0.015440547981	0.0134757344998	0.0110255619976	0.0290667880306	0.010376910362	0.00443905029937	0.00509740667846	0.00948207943927	0.0249116318733	0.0637874234726	0.246530560277	0.17185907564	0.394507276481
e	0.017686192127	0.0167360145666	0.0139375568992	0.0371103666769	0.016882939454	0.0109965272665	0.0221517628928	0.0252869608131	0.0766898306244	0.0670426564909	0.201158703426	0.154596064547	0.339724478827
p	0.00790060087567	0.00731123945553	0.00659044793307	0.0158881208923	0.0128778344847	0.0117040598555	0.0267863250976	0.0287447419377	0.0896144822081	0.0606415391636	0.154398434475	0.155030457516	0.422511746276
l	0.0104587766586	0.00812331335184	0.00549597737769	0.0154741409641	0.00900554582823	0.00583262145183	0.0098209471992	0.0120647029792	0.0324401765027	0.0308423480545	0.0967683514917	0.210094789172	0.553578295425
ò	0.0115987970529	0.00804532871728	0.0042904565259	0.0146898013214	0.00710191650941	0.00406924798394	0.0046847156664	0.00661770425973	0.0147942106009	0.0235671893515	0.115732510497	0.297790043057	0.487018045142
n	0.0054213465843	0.00638333217243	0.0065899795753	0.0131351041071	0.00436321453647	0.00244428099465	0.00337933245547	0.00369204801991	0.00905923153363	0.0337022711172	0.177799873499	0.423915344352	0.310114608381
