 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
t	0.929961575	0.00407742355	0.00137821535	0.042714334775	0.003628819418	0.0092643271531	0.002172426047	0.0020838092885	0.00025539363984	0.000206861284375	0.00102045925626	0.0032363642888
a	0.920802041667	0.00538379168333	0.00165062808333	0.0491082562583	0.00404876427267	0.00981942518437	0.00226427734233	0.00212119834283	0.000265367065947	0.000211615672792	0.00104599063542	0.00327866728627
p	0.850373600556	0.0248728410611	0.00790844106111	0.101224030086	0.00532007505756	0.00513571519479	0.00132407984078	0.000858161794277	0.000142909691316	0.000100624142264	0.00042474480514	0.00231478515209
e	0.710965166852	0.12276874702	0.013780962687	0.139039388695	0.00604073935252	0.0034365270316	0.000968467073593	0.000552707124759	0.000107067932772	6.56486437547e-05	0.000202327951713	0.0020722469607
d	0.500636485617	0.22392020234	0.0382388508957	0.199968028232	0.0270360551175	0.0051944589772	0.00133901908453	0.00110636186825	0.000289772029924	0.000131852334252	0.000136808483904	0.00200212583023
ì	0.291199645206	0.316031907447	0.117982443632	0.228788512744	0.0351874923058	0.0056621799124	0.00145852727484	0.00117527509442	0.000364757507975	0.000154757825417	0.000110112451301	0.00188441939341
a	0.167725627069	0.284335759149	0.180345237877	0.298328027581	0.0614834513686	0.0038467499908	0.00139894113828	0.000568957776473	0.000280886287325	9.03917974723e-05	0.0002047873871	0.00139118778114
e	0.0596188212897	0.12489963255	0.134949107626	0.57338231586	0.0991603921229	0.00403990243027	0.00179685614609	0.000342459008824	0.000236047709108	6.42215599908e-05	0.000243457638367	0.00126676093371
s	0.0234163106966	0.0556012070167	0.0967718008753	0.677361191953	0.131300265708	0.00772200347676	0.00170979481536	0.000930818312941	0.000335211596369	9.92510824969e-05	0.000399328032122	0.00435278358457
ò	0.0199917865655	0.0419361713389	0.130204700292	0.629301230651	0.155739005236	0.0122775901589	0.00224883123845	0.00124221600431	0.00042930117879	0.000140561387499	0.000539116104041	0.00594946329486
z	0.0181461640218	0.049506696113	0.119426555431	0.523174510217	0.245454068412	0.015058456053	0.00335325224615	0.00172981190144	0.0019090500396	0.0005569337325	0.00646426624468	0.0152202035316
u	0.00875306497393	0.0407459239377	0.0611037268103	0.329031266739	0.474940612804	0.0488483680177	0.00559002874872	0.00185685060715	0.00236465102153	0.0006672869575	0.00834774400023	0.0177504553705
n	0.00436412972464	0.0214903908792	0.0274974819368	0.218936072246	0.615734794268	0.0773860313392	0.00743252791624	0.00359211284238	0.00249113168218	0.0008235526325	0.00493796035208	0.0153137879835
e	0.00254172340821	0.0148362529597	0.0157810201456	0.140704427082	0.641973731423	0.143271102446	0.0148528233054	0.00428166571413	0.00258800946073	0.000883613480833	0.00380640169203	0.0144792157278
f	0.00176223553607	0.0108719036532	0.0093164012152	0.083925150694	0.629345727141	0.216032614149	0.0209199364351	0.00560354400471	0.00311514952024	0.00110133516361	0.00442551603868	0.0135805296426
à	0.00413338684536	0.0115845465511	0.00957216940507	0.0663667075647	0.524704025714	0.32417381805	0.0276704148117	0.00814980050157	0.00366428300675	0.00135598087787	0.00490760161289	0.0137173145142
i	0.00463440702512	0.0075022609837	0.00618898276836	0.0308566915216	0.319611388571	0.525706556017	0.0533003902706	0.0342695516672	0.00742552703558	0.00167138494929	0.00292626223763	0.0059066075714
t	0.00187381556837	0.00533676846123	0.00286895658945	0.0205014798405	0.16488919619	0.659872665339	0.0625465434235	0.0570308185557	0.0104868185119	0.00220651504976	0.00422173917921	0.00816469395713
o	0.000955381729457	0.00458720612041	0.00174515078648	0.0146083363468	0.0982982340633	0.643369435113	0.166607877808	0.0486620975186	0.0073939981373	0.00160743706659	0.00388408704307	0.00828079918571
g	0.000888323466486	0.0067743390068	0.00212064481883	0.0104120308489	0.0492001956878	0.583082528371	0.251359525936	0.0744058325062	0.0063322511791	0.0017640602722	0.00670537516436	0.00695490959524
e	0.00122130732216	0.00867340300227	0.00269536640628	0.00985789718297	0.0374300642293	0.47896859279	0.347380408645	0.0884416835021	0.00666265939303	0.00203754112407	0.00799632325479	0.00863472969841
l	0.00147515370739	0.0153750136674	0.00262355770209	0.011412816961	0.0325183464098	0.315730877597	0.333957399548	0.187219110501	0.00991483746434	0.00382840564136	0.0188165304516	0.0671279333995
à	0.00160111736913	0.0166208427225	0.00256125766736	0.0109279061203	0.0213835343033	0.180153767866	0.350292396516	0.226097806834	0.0578303041548	0.0210550438805	0.0257094644839	0.0857665507998
o	0.00123564484638	0.00706651274083	0.00154662758912	0.00507731497343	0.0097189674011	0.0811490619553	0.369176532172	0.276546825611	0.133076128052	0.0548066596268	0.0221981481613	0.0384015805999
p	0.000898229272127	0.00720039691361	0.00142547789637	0.00483774825781	0.00647515226703	0.0511546506518	0.186950127391	0.422407105204	0.143747399351	0.0708159332089	0.0494169993871	0.0546708075333
r	0.00282693739071	0.0446976346379	0.00287209383212	0.00600610738594	0.00643169558901	0.0412157775506	0.0982366114637	0.444677208401	0.0957055814503	0.0576129157363	0.0684206787957	0.131296775844
ì	0.00370995783024	0.053905167546	0.00323005274404	0.00464488746198	0.00519441469634	0.0239968075169	0.0704337561546	0.309426490467	0.14377647215	0.166829143245	0.0799801339319	0.134872724615
t	0.00317063731008	0.0395922885153	0.00389614211468	0.00576667798733	0.00432235923211	0.0180272861723	0.0660833170515	0.161611654489	0.17587706405	0.231281691082	0.185552943311	0.104817944205
a	0.00312586893669	0.0351159203384	0.00429610807156	0.00653571732911	0.0063161444107	0.0216570023908	0.0754218240172	0.108649649496	0.134283404683	0.177044737027	0.251044704437	0.176508928068
k	0.00364046414556	0.0532335842795	0.00515267079052	0.0104327347764	0.00790078947023	0.0215744181303	0.0728035963391	0.0616397511653	0.101305304894	0.151237925676	0.267451078146	0.243627652689
a	0.00495435948185	0.0622603450932	0.00782252693017	0.0126128165921	0.0145587784901	0.0224437710434	0.0888717804464	0.0408545597218	0.0620084809647	0.129115535225	0.303447872715	0.251049117563
n	0.00605112759395	0.0871689253644	0.00988426264339	0.0155575675307	0.0188983561634	0.0254051250145	0.0937359394821	0.0235352099073	0.0454262146549	0.107598860408	0.331720204238	0.235018189188
a	0.00704125253132	0.0965128041215	0.0111218345478	0.0172450099436	0.0203148567211	0.0233868650048	0.0655529308274	0.0169021322024	0.0310286765516	0.080794242136	0.362726828079	0.267372563063
f	0.00616214477711	0.0677400437072	0.0104257531826	0.0148846747479	0.0186316746737	0.0180062863349	0.0550478699425	0.0109463976341	0.0244148538505	0.071760510712	0.43333218936	0.268647601021
à	0.00517888309237	0.0553264429024	0.00818000822753	0.0131540400493	0.0103525633246	0.0118285291116	0.0247283746475	0.00931579021137	0.0198345739502	0.060840256904	0.534933829787	0.246326717007
n	0.00630939226412	0.0488243393008	0.0116375635758	0.0136772751498	0.00685785697487	0.0080353928372	0.0133041786158	0.00722858240379	0.0173356293167	0.0710068536347	0.558239689929	0.237543242336
e	0.00537660552137	0.0453268843669	0.0117995237919	0.0128119719166	0.00574101969162	0.00658074914573	0.0138310899386	0.0055486569346	0.0132383934389	0.0627560232116	0.436482719976	0.380506364112
</S>	0.00340890341068	0.0240501940835	0.00704168329595	0.0070940332583	0.00581406309581	0.00588268067286	0.0187518249693	0.0039256276673	0.0121826017195	0.0419565026058	0.320893274988	0.548998632056
