 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
e	0.889814275	0.037684202	0.0216138812	0.006076252735	0.015312334015	0.00950695372	0.0082205147689	0.000885003935	0.0018092010315	0.00236221850585	0.0046778990922	0.0002252456268	0.00057634460326	0.00028024591087	0.00095535112285
v	0.769643491667	0.123912824	0.0371692690667	0.006720007445	0.0164579093383	0.0233123435733	0.00864670612297	0.000933608465	0.00193670509717	0.00262309113528	0.00479193493073	0.000240264142267	0.000599228867753	0.000287113438957	0.00272543970762
ò	0.596288323889	0.280326401333	0.0665160196889	0.007683878515	0.0135748364461	0.0221414248244	0.00455394630766	0.000502079718333	0.00105941651906	0.00153659681176	0.00195244014358	0.000107380368089	0.000243183845918	0.000108176232652	0.00340586866921
s	0.385059957963	0.378403647111	0.0883392498963	0.0233070248383	0.0265737831487	0.0244870015748	0.00588498350255	0.000646783149444	0.00223869113969	0.00229168007059	0.00265311501453	0.000131609856696	0.000288819871973	0.000420362328551	0.0592732991564
t	0.186538647654	0.589257315704	0.0593162069654	0.0240891381794	0.0241990623829	0.0248126897049	0.00518564682752	0.00118087638315	0.00241265726323	0.0022182937202	0.00267325891818	0.000132834848899	0.000287625081324	0.000519347848884	0.0771763909831
o	0.0876736508847	0.730536205235	0.123520412655	0.0097436959598	0.00845699136097	0.0083788191763	0.00193323943584	0.00100354134338	0.000908870987743	0.000863163920067	0.000920885593193	4.93604831663e-05	0.000100965763041	0.000173807559575	0.025736352645
d	0.0588863972949	0.609384121745	0.216533444218	0.0351976259866	0.0188908360203	0.0143445118201	0.0100438656453	0.00107748353013	0.00826626834591	0.00841832822336	0.00497267610486	0.000253708811255	0.00043235146628	0.000233214467105	0.0130651476013
e	0.043974401765	0.374050713915	0.402991311406	0.0855573486622	0.0242850394734	0.01665606594	0.0132412068818	0.00111048164338	0.0108129781486	0.0110086028145	0.00633557801662	0.000322991123418	0.00054553414576	0.000254134831702	0.00885360700577
r	0.0380473545883	0.162411574638	0.476820563802	0.202858629554	0.0383668866245	0.0294857193133	0.0130056092939	0.00072205581446	0.00818147374953	0.0081132620115	0.00797018832054	0.000189307720806	0.000364129005587	0.000164875506567	0.0132983928073
f	0.100991469863	0.238702441546	0.293586287934	0.220868954851	0.0435067732082	0.0342660471711	0.013753845098	0.0124395930048	0.00851805301651	0.0083270270705	0.00859581237351	0.000827291866935	0.000403621558529	0.000159029678856	0.0150537796358
ò	0.123286040621	0.241325100515	0.249005975978	0.301315556617	0.0305619010694	0.0125601026104	0.007503696366	0.0160859745583	0.00447790123884	0.00424986955683	0.00300718227117	0.000963919095312	0.000241830107843	7.99635042853e-05	0.00533497700527
m	0.0493073348737	0.0885557271717	0.233707205326	0.481295202206	0.0406360960231	0.0456087956901	0.0138006177887	0.00612095680943	0.00680205921295	0.00620420131894	0.00789088797039	0.000515762071437	0.000520809500948	0.00186323389943	0.0171710890951
u	0.0238771509579	0.0363579933906	0.152951847109	0.493512817402	0.144755875341	0.0603092375634	0.0356452992629	0.00294497896981	0.00852988450432	0.00704578337298	0.0095253065268	0.000366932946812	0.000617542060983	0.00245786421068	0.0211015090817
e	0.0136678975426	0.0146045685769	0.0809958240363	0.346379209134	0.191512563114	0.248504441521	0.0793327097543	0.00140388068994	0.00733651443477	0.00388398919099	0.00410935771227	0.000129367428604	0.000235272655994	0.000825452854427	0.00707899220057
n	0.00506316713753	0.00541636570563	0.0354368043454	0.165145417711	0.123441912371	0.538797967174	0.104141151251	0.00098804142998	0.00915072231159	0.004278356097	0.00442571307076	5.74406962013e-05	0.000136433216998	0.000290672278142	0.00322987819019
t	0.00722803644584	0.00736405163521	0.0224981954485	0.129782783904	0.0892005187903	0.420592619058	0.110626445084	0.10834843161	0.0480898741039	0.0291570709323	0.00598562185692	0.00772441862873	0.00268536646233	0.000675646646047	0.0100409717301
u	0.00816730634861	0.00781325454507	0.0152349336495	0.0954631658013	0.0733269075968	0.151951300853	0.362588341695	0.145595839537	0.0713464397013	0.0377428724774	0.00460329619897	0.0102825873996	0.00355192373078	0.000802798885349	0.0115290788934
t	0.00392090254954	0.00382915884836	0.0165806810498	0.0465599864338	0.0703508658656	0.178999298118	0.528732673898	0.057761531179	0.0502277682338	0.0220373049925	0.00536127664632	0.00364524059987	0.00161795015359	0.00041080513845	0.0099645559478
ò	0.00262232371651	0.00261787203945	0.0160393585833	0.0288683189446	0.0548948762885	0.186487194439	0.510529621299	0.0296865400597	0.120350639411	0.0277853576642	0.00779468801544	0.00146986903996	0.00108097318453	0.000289570852817	0.00948273422927
g	0.0018423964055	0.00142604708648	0.0074751259611	0.0127163773149	0.0354023280962	0.125813273213	0.5624993571	0.0171534786866	0.17970608647	0.0327377632214	0.0117676891385	0.00088906414332	0.00147621932818	0.00153106605094	0.00756366032309
r	0.0027716455685	0.00577443401216	0.0086012598537	0.00821970497163	0.0179443898321	0.106246833404	0.415419662367	0.222683970896	0.140889718823	0.0362265660738	0.0109650823128	0.00689712228111	0.00276129347606	0.00363493481698	0.0109633541077
a	0.00317423745617	0.00714725317072	0.0083677664179	0.00610925312388	0.00919062857737	0.0368998632413	0.272533940789	0.314886676965	0.230177402941	0.0804088303579	0.00748534437093	0.00989895166037	0.00285767305869	0.00302079856566	0.00784139494257
z	0.00189170975206	0.00325730755691	0.00648328227263	0.00440215630796	0.00876140802579	0.0511811341871	0.311137600263	0.144820076655	0.32429011098	0.106714000119	0.013156335457	0.00606646618679	0.0030587343529	0.00336699624855	0.0114127112209
z	0.00142768338402	0.0024439159523	0.00523348684754	0.00327864588932	0.0062248025486	0.055934066829	0.237337453754	0.354418393218	0.22550905366	0.066225406873	0.0116651971257	0.0106523084623	0.00291484471763	0.00349212469285	0.0132426204736
a	0.000965663928007	0.00155073131743	0.00242828560585	0.00182522311644	0.0032276610562	0.0188351494763	0.127506658251	0.425590675073	0.24860234122	0.121425662458	0.0221583660152	0.0152185371541	0.00361475683921	0.00142788781762	0.00562238125787
m	0.00156684560934	0.00185862840581	0.00622125143528	0.00211466820548	0.0033920217854	0.0141323699254	0.14325458275	0.163874788024	0.351410640407	0.222000150819	0.0346248686717	0.0157122773847	0.00684252427974	0.00487461891587	0.0281197621193
à	0.00199033623645	0.0020151011586	0.00735425877843	0.00202581140183	0.00285011029513	0.0124583393918	0.112500906917	0.0658078924413	0.333231783469	0.281632363606	0.0981301878906	0.0204622897949	0.0174318380932	0.00664026817196	0.0354684945064
i	0.00123062529548	0.000965299592867	0.00351632772614	0.00109923971061	0.00158900578838	0.00495927134727	0.0510828779723	0.0251411814804	0.258798191156	0.388797727869	0.167538139297	0.036725172265	0.0399331853644	0.00557999392399	0.0130437077355
