 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.86642085	0.1245986585	0.003391923268	0.002800936413	0.0009624661734	0.0004071508015	0.00064189228205	3.045066055e-05	0.00074566438915
à	0.754785306667	0.2086278995	0.0113573352227	0.0169797061377	0.00497135082447	0.000700525223833	0.000712179330683	4.10056621833e-05	0.00182466146305
o	0.487343783222	0.4719382065	0.0122202974076	0.0201015411559	0.00574928440816	0.000567443337944	0.000314850614228	2.54377127278e-05	0.00173912984102
c	0.179758108607	0.803892402167	0.00512035743587	0.0071529421953	0.00206982125939	0.000266587125981	0.000148560662076	4.83925415759e-05	0.00154284713367
e	0.176646212736	0.804289067389	0.0121355457786	0.00435160893177	0.000859507886463	0.00013288435366	9.39134073587e-05	5.54061015253e-05	0.00143591326022
r	0.176814996579	0.798401272463	0.0181703195929	0.00427623581059	0.000693236052154	0.00011276968622	0.000204060042453	0.000185417141508	0.00114172263574
k	0.090270371193	0.852360517488	0.043507338531	0.00806309993686	0.00338040113072	0.000490605535407	0.000395800334151	0.000302882337169	0.00122900941191
è	0.129970857064	0.665909689163	0.181043366177	0.015922934979	0.00527905114357	0.000650081185136	0.000326839899717	0.000177520332256	0.000719676270637
o	0.117505031021	0.456868203054	0.402430005392	0.0184579916597	0.00360111181452	0.000400388451712	0.000234480444906	6.2652478952e-05	0.000440126030212
n	0.042634137007	0.553552467685	0.375559313797	0.0202726005532	0.00362624303817	0.000534188277237	0.000740072248302	0.000237069764651	0.00284393345007
t	0.0206995243357	0.502016217895	0.419695789932	0.0297971785177	0.0153597064461	0.00337464573575	0.00167201034943	0.00324066590488	0.00414431575002
a	0.0146236546452	0.200956278632	0.699922886644	0.0542194831726	0.0187358621487	0.00406187874525	0.00145472383648	0.00402770377596	0.00199756105334
è	0.0110266257484	0.0734650382107	0.752681352215	0.147168892391	0.0102495967162	0.00170589316842	0.00142851383216	0.00134921573465	0.000924865144447
n	0.00899156724947	0.0360354624036	0.627224007405	0.28591926413	0.0232471619054	0.00483568247614	0.00233369877739	0.00376016391322	0.00765296697148
