 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	0.7546895	0.0469956605	0.012695179665	0.0288930994385	0.0122381297072	0.018365742875	0.0154247003263	0.0103088094841	0.0353918758014	0.00131992436038	0.00869937507093	0.0169348631428	0.0230095671453	0.00350694821392	0.00417498767305	0.00233041867138	0.00230648917042	0.000716475652023	0.00066716131527	0.00040797973825	0.000121033422889	0.000802154204615
m	0.5857628	0.1713586635	0.0276910422217	0.0380252484795	0.0150061872357	0.0216702769583	0.0178471647754	0.012057152028	0.0366565477338	0.00195252635346	0.00941882399031	0.0181465838809	0.0231221205084	0.00382513145464	0.00472703385768	0.00281271949046	0.00258264909014	0.000918299650674	0.000741370828423	0.00045747218275	0.000157683314296	0.00506254590154
e	0.547891533333	0.308352457833	0.0373005380739	0.0256246878265	0.00801508277857	0.0107942990861	0.00853212332513	0.00580921319267	0.0136052755779	0.00133181876782	0.00393016238344	0.0074376972603	0.00782412892713	0.00161313776655	0.00217708246256	0.00144918528515	0.00117504743671	0.000526130845558	0.000329285029808	0.000206909022917	9.20732547653e-05	0.00598214090385
s	0.406997733111	0.465764762611	0.0410118076913	0.0325253342755	0.00827405995952	0.00542042779537	0.00634100284171	0.00442276138089	0.00565660139263	0.00236827583927	0.00153780092115	0.00294561970343	0.00284838936004	0.000744899887183	0.00106011909752	0.000861791216717	0.00057931888557	0.000351095350519	0.000224587193603	0.000159876476306	9.99291915884e-05	0.00980382990462
s	0.183251948704	0.704008887537	0.0367648768971	0.0320477556252	0.00825932095317	0.00365781133179	0.0055339342639	0.0039519163703	0.00290216053854	0.00267419583909	0.000673005566717	0.00127642649781	0.00118597463288	0.000438166155394	0.00064270757584	0.000640772614906	0.00034460511019	0.000276497997573	0.000182290978568	0.000139510583169	9.98727525061e-05	0.0110473643127
è	0.0952018619013	0.815008095846	0.0590990256324	0.0150992914084	0.00305077141106	0.00160971845726	0.00198668850797	0.0013603004891	0.000988641355013	0.00090098484743	0.000228600259839	0.00043599987427	0.000395749426033	0.000148999926065	0.000220528640047	0.000218905824569	0.000117861443963	9.45087142243e-05	6.1488105566e-05	4.68612811563e-05	3.36140036787e-05	0.0036914836744
r	0.0571090789671	0.826851985282	0.0775789918775	0.0198476891361	0.00492270326369	0.00198746093242	0.00304738060599	0.00142971898537	0.000618205252838	0.000848130990877	0.000151194384546	0.00028289310309	0.000148512240884	0.000151584629955	0.000281801131449	0.000368214468456	0.000181421853554	0.000234196412375	8.45527438653e-05	5.69220260854e-05	5.70726854262e-05	0.00376031611713
e	0.0446785413224	0.648130115094	0.240323547292	0.046504019712	0.0062518144879	0.00215586897747	0.003398569102	0.00145160422246	0.000493639207279	0.000830885550959	0.000125600850782	0.00023250189103	6.6085225478e-05	0.000152508196518	0.00030301831015	0.000418337195419	0.000203554881118	0.000281009082725	9.25049400884e-05	6.04996780285e-05	6.50359232554e-05	0.00378075597838
m	0.0415232134408	0.515010938365	0.312437959097	0.082911307904	0.0146659732293	0.00443278615916	0.00806082626733	0.00258785560149	0.00153742982543	0.00363342737099	0.000694379659527	0.00091904553701	0.000123320537009	0.000450833145373	0.000798870756383	0.000933819654406	0.000559528543639	0.000676165139508	0.000181436262163	0.000103872692009	6.29889958651e-05	0.00769399993213
u	0.0292008241469	0.402263882788	0.255469379699	0.245997343968	0.0254836994098	0.00622273098639	0.00998877165578	0.00300174118716	0.00194787624181	0.00458215145466	0.000901949484842	0.00121759543234	0.00014336473417	0.000556058436791	0.000986726998794	0.00111655726647	0.000692640989213	0.000813055462503	0.000214775547721	0.000120796425336	6.40330241217e-05	0.00901401992304
p	0.0283469353823	0.181698024263	0.255478163233	0.412532857989	0.0602695981366	0.0156952419288	0.0149389387853	0.00375520304905	0.00451972904727	0.00664460214922	0.00293626232661	0.00237456146411	0.000259407083223	0.00096620813393	0.00159327331293	0.00118714770382	0.000927597204404	0.000938001336834	0.000266938739574	0.000114602936445	3.42342068739e-05	0.00452242825335
e	0.0275851247941	0.0958077672543	0.168645592411	0.503269095996	0.119474759379	0.0288590286429	0.0191393899284	0.00432526688302	0.00649497874909	0.00815751684974	0.00421316597554	0.00326424178804	0.000333410122408	0.00120988897798	0.00196528468764	0.00130702513461	0.0010990972348	0.00106548757894	0.000314061698525	0.000124477209482	2.80351422913e-05	0.00331727256112
