 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.508583058	0.41742100325	0.01665284605	0.00360198079	0.01962408931	0.006797792875	0.007315921203	0.0066633252835	0.009014852548	0.0016380077741	0.00084370608045	0.0002762811686	0.000743016237625	0.00019023061566	0.00014328736437	1.3804538037e-05	0.00047676767315
ò	0.223130518	0.585875034417	0.0420793866833	0.0124552600633	0.0415766064367	0.026519970625	0.030940338401	0.0179466490945	0.0112924878493	0.00406073765803	0.00100700927682	0.000559481939533	0.000819022252542	0.000253004781887	0.000210468528123	2.01207560123e-05	0.00125386790105
t	0.226566866	0.543267644806	0.0565341415611	0.0158586926878	0.0389445141456	0.0297764521083	0.0352903509003	0.0179201793648	0.00649330374977	0.00395608155268	0.000549188232273	0.000554050346511	0.000400257810847	0.000174555985296	0.000171973927374	4.09364586708e-05	0.0235007945003
t	0.501741405333	0.363316357602	0.037118821187	0.0122587028959	0.0179987579485	0.0119128698361	0.0134128680334	0.00679616296827	0.00281340866326	0.00152912776423	0.000249957864091	0.000282395724504	0.000196693165282	8.83847430987e-05	9.31850495913e-05	4.17618503003e-05	0.0301491442928
e	0.567180035111	0.350857775201	0.035614079729	0.0107023055653	0.00995957641617	0.0054479446787	0.0053776504778	0.00257558966942	0.00129707150109	0.00055376079641	0.000102759719197	0.000108500148768	8.0944632094e-05	3.28203174996e-05	3.26849899304e-05	1.41784764448e-05	0.0100623323913
o	0.275800266037	0.648184705067	0.051680642243	0.0069046220551	0.00626925620539	0.00284269565957	0.00275463102593	0.00106871292981	0.000722847133697	0.000221476543803	4.45244122323e-05	5.00724611893e-05	3.2350081698e-05	1.19415209332e-05	1.17955600435e-05	5.05561899627e-06	0.00339440957143
G	0.107126145012	0.827621768356	0.0463855824143	0.0042961029517	0.0074564976018	0.00242503238652	0.00180610897531	0.000652959649937	0.000784930344566	0.000127979827934	3.09227520774e-05	3.55252623964e-05	2.36535772327e-05	1.01473879444e-05	1.04677024812e-05	2.58961764542e-06	0.00120357822714
i	0.321532383671	0.623865706119	0.0344192001381	0.00493501065057	0.00917960696727	0.00262770189551	0.0014039145351	0.000613132429979	0.000791987061522	9.14078473113e-05	2.45832133591e-05	2.37621514655e-05	3.04801950776e-05	1.26393888148e-05	1.07748758271e-05	1.52863250847e-06	0.000436205965047
u	0.393631052224	0.50310327204	0.0850477933794	0.00550836288352	0.00730629325576	0.00244725176517	0.0014113752217	0.000507806989993	0.000688370213841	9.54874171038e-05	2.5197410453e-05	2.21996304885e-05	3.62413826925e-05	9.6644266716e-06	5.91156784237e-06	7.04903722823e-07	0.000153042650349
v	0.143320674408	0.604627297347	0.20796430446	0.0100293072945	0.0165286882519	0.00737261952172	0.00533659984057	0.00103685436333	0.00308717798461	0.000331919709035	8.42699668177e-05	4.05425548295e-05	9.89856202308e-05	1.27726171239e-05	6.13970084746e-06	8.00925034274e-07	0.000121073032783
