 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.972475475	0.0068241501	0.002484621598	0.0055229154775	0.0060532317385	0.0044790662227	0.00030227091	0.00011845842525	0.0001914172997	0.00046325761252	8.313998984e-05	9.6191720518e-05	0.000429558733948	0.0004762141819
p	0.969002115	0.00924624903333	0.00272784417933	0.0057025336025	0.00626870966617	0.00457140908423	0.00040018418	0.00012706423775	0.000198866381233	0.000473754881507	8.64217364467e-05	0.000100264706839	0.000431623187116	0.000662942913967
à	0.956393418333	0.0126316676778	0.00892668603978	0.00655331431083	0.00780449297539	0.00470831070474	0.000526223986667	8.62162939167e-05	0.000130649935078	0.000289014624502	4.41851066489e-05	5.42492922797e-05	0.000158925778172	0.00169266583799
o	0.868151629444	0.0612034252259	0.0358886016799	0.0117958364369	0.0102484633251	0.00630410690158	0.000695679688889	0.000103148101306	0.000234607405026	0.000890754874834	4.75635935496e-05	5.87326740932e-05	0.000204823476057	0.004172681346
v	0.675907166481	0.126546791742	0.105490933893	0.017163361479	0.00899383577503	0.00564464763386	0.00244120073963	0.000311485968435	0.000969506968342	0.00337981905828	0.000135903561183	0.000192747638031	0.00105003879202	0.051772586782
r	0.52856170216	0.119370827247	0.178181904631	0.0362886858263	0.020543605925	0.00550134671129	0.0363006169132	0.00196549960614	0.00174144872278	0.00404741401943	0.000179345003728	0.000336010002677	0.00120937965667	0.065772214894
ì	0.392689687387	0.180093665749	0.260812714877	0.0626855552754	0.0247062066417	0.0046131149371	0.0457219946044	0.00228833546505	0.00125725245326	0.00193189195314	9.78344412427e-05	0.000237945104559	0.000424717051223	0.022439070938
s	0.214495084462	0.198939426916	0.410887551626	0.0618288734251	0.0186485072139	0.0045020228457	0.0204215538348	0.00112493015135	0.00197928909675	0.00807993583105	0.000271923913748	0.000382305981853	0.00435016462341	0.0540884003193
k	0.210552980154	0.093602976972	0.417526573875	0.0832793828084	0.041244827738	0.00880196994857	0.0534046896116	0.00386397295045	0.00373826086558	0.0112825390437	0.000477882291249	0.000735458673951	0.00572626150114	0.0657621824398
o	0.203333810051	0.0674978186573	0.468034147958	0.110821280936	0.0436663079127	0.00862004818286	0.0598320889705	0.00444251775348	0.00279725144419	0.00499271736123	0.00031194594465	0.00055626694015	0.00198219121388	0.0231115874353
n	0.0997228343503	0.0564222272191	0.615340149319	0.0934330136453	0.0319151829709	0.00965651326095	0.0379596354235	0.00265890228783	0.00565000180373	0.0148145520337	0.00135820308578	0.00107523444888	0.00244085915813	0.0275526711004
t	0.0606847131168	0.0284738859064	0.571989283106	0.129238291215	0.0630927909903	0.0171912457537	0.0601706571412	0.00507317819594	0.00848151826791	0.0196979738779	0.00188849808193	0.00160343991629	0.00266760677604	0.0297468946335
