 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a	0.475719759	0.49045982	0.0211945176	0.0017891337	0.0039945591	0.001740065611	0.001655397081	0.00055570587	0.0020693298658	3.1393997e-05	0.000790318009
n	0.179970038	0.75772304	0.0397233992	0.0034422997	0.00565012436667	0.002101408737	0.001765699967	0.00064966789	0.00221517905527	3.87786536667e-05	0.00672037803633
è	0.0697181336667	0.825153246667	0.0716272464	0.0130120132333	0.00576345798889	0.00262381684567	0.001069262029	0.000422589163333	0.00121331781842	4.90548825556e-05	0.00934788301211
r	0.0341189515556	0.810819405556	0.0795223821333	0.0232476414111	0.0062840322963	0.00312519908189	0.001328061843	0.000497083587778	0.00104441682614	0.000151371607519	0.039861461004
k	0.0178713214185	0.593522798519	0.305098304044	0.022218831137	0.00592670896543	0.00364507629396	0.001339362381	0.000633956695926	0.000689143424047	0.00017071615584	0.0488837688913
e	0.00729361750617	0.28459413484	0.660254311348	0.022520812379	0.00421188068848	0.00326603044465	0.000754643919333	0.000450563465309	0.000260813138549	6.69000067467e-05	0.0163262621984
s	0.00419300930206	0.137978806947	0.771431747116	0.064184862793	0.00755657716283	0.00595461916155	0.00146025276544	0.000861485788436	0.000190654661383	7.26431570489e-05	0.00611529874413
e	0.00356163020069	0.0725691823157	0.681680015705	0.212015837598	0.0169487673876	0.00737953882052	0.00181917147848	0.00105306234281	0.000177368982128	7.6944712683e-05	0.00271845622038
k	0.00331799563356	0.0387017801052	0.495357231902	0.428974012533	0.0224330091292	0.00624148604017	0.00137945764949	0.000849788260937	0.000184462115709	4.25333122277e-05	0.00251822381246
a	0.00347747154452	0.0237414277017	0.290617440634	0.613493190844	0.0552263780431	0.00804716368006	0.00160290004983	0.00101186742031	0.000251768011903	3.55206997426e-05	0.00249488352415
i	0.00323709504817	0.0156680192339	0.132896078878	0.670920883615	0.148653679348	0.0237604942267	0.00239245671661	0.00099836200677	0.000461123737301	2.28877535809e-05	0.00098893997805
m	0.00250833748272	0.00848593997797	0.058976025626	0.720198261205	0.167279565116	0.0363513554089	0.00305929410554	0.00108232136892	0.0006254110591	2.03550001936e-05	0.00141311807602
è	0.00294965419424	0.00685349989266	0.0304183372087	0.743077653735	0.157044770372	0.0514263464696	0.00415037273518	0.00160444402297	0.000695616266367	2.30635633979e-05	0.00175623145867
r	0.00348113116475	0.00613148129755	0.0193213174029	0.710940617912	0.169598866791	0.0642423264899	0.00762777914506	0.00240824584099	0.00100316338879	0.000276143214466	0.0149689734862
i	0.00213544532158	0.00354641469918	0.0118426434676	0.488116486637	0.171470672264	0.240936576497	0.0469293303817	0.011311245447	0.0042341706296	0.000370521229155	0.0191065611121
è	0.000920987027193	0.00232019333306	0.0058029310892	0.174910508212	0.144468838421	0.479719525499	0.0950531717939	0.0764704318157	0.0123042552099	0.000298559280718	0.0077306135207
s	0.000922597329064	0.00172883531102	0.00322113302973	0.070436145404	0.0811790754737	0.586437041833	0.136061258931	0.0950417289386	0.0149632114033	0.000503311550239	0.0095056227069
s	0.00541902124302	0.00664244013701	0.0136475510766	0.0484300701347	0.0564338244912	0.621384733944	0.154497419644	0.0466516499795	0.0100615904011	0.0199174413834	0.016914227569
u	0.00641466218101	0.00797623334234	0.0165399510122	0.0364698336249	0.0318678556637	0.431801293315	0.267425899881	0.0978506553265	0.0632070037337	0.0263706122111	0.014075989433
m	0.003868554827	0.00584542407745	0.00859608299073	0.017774021455	0.0137707933879	0.334081966438	0.319175076627	0.156063815109	0.0909428262446	0.0172919491537	0.032589461721
u	0.00304761383567	0.00516204158582	0.00592924909691	0.0113789315183	0.00704380726263	0.279031570146	0.258520925542	0.20711755837	0.169419187082	0.0147582222179	0.0385908372237
a	0.00109843519522	0.00192665196861	0.0022303273123	0.0039002472461	0.00293645908754	0.100761129715	0.208983921847	0.32853305279	0.329855072361	0.0065841747393	0.0131904940012
v	0.000444174185073	0.000920375669537	0.0011217541841	0.0014223887987	0.00149250176251	0.0385408091383	0.125279633949	0.407798437597	0.41152652412	0.0057951184131	0.00565828394373
ò	0.000239797138358	0.000640872089846	0.000754223461367	0.000669380176233	0.000957269830837	0.0155898172128	0.075142161983	0.519372322532	0.366752154707	0.0130412628044	0.00684075498124
r	0.00150231569279	0.00115418609662	0.00118886825379	0.000447802278744	0.00138362948695	0.00939289367093	0.0846993313277	0.502772164177	0.315725651569	0.0567174422681	0.0250157376604
a	0.00189749143093	0.00122136928554	0.0012850155346	0.000312949086248	0.00153339560898	0.00769690525698	0.0973093361092	0.325516258059	0.37484553719	0.146688787423	0.0416929782201
s	0.00250312367698	0.00239313568185	0.0019777008282	0.000365860102083	0.00159997891633	0.00663146045233	0.0607331143697	0.242297069353	0.338027302397	0.275349359141	0.0681219184067
o	0.00278101314566	0.00294548997395	0.00241522482607	0.000427672620694	0.00189543653878	0.00607289131744	0.0412061604566	0.199019099784	0.305262690799	0.354845409714	0.0831289294689
