 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
e	0.856233595	0.0591631405	0.010460397	0.00643061771	0.04292812002	0.00118646429925	0.0009006917823	0.000306769067	0.00420664766585	0.0035375806109	0.00485029048915	0.0028658960852	0.00167413498625	0.00077564471485	0.000159328615365	0.00118852326761	0.0007118481683	0.0001596882066	0.000666402999	0.00031898163405	0.00024912881195	0.0004730172489	0.000105489456125	8.6517089225e-05	3.6377496711e-05	0.000324720457375
v	0.647664068333	0.247595300167	0.0188798586667	0.0126888672367	0.0472900696733	0.00137198033308	0.000927353430767	0.000557313775667	0.00435402667528	0.00363721645697	0.00490392100972	0.00291321824507	0.00176120074208	0.000791186478283	0.000167469868788	0.0011975280132	0.000735224069433	0.0001658816722	0.000673647013	0.00033157367135	0.000283810029317	0.000477099938967	0.000112849437708	8.85441306083e-05	3.66982394703e-05	0.000394068859125
ò	0.425403236111	0.476999800056	0.0298556862222	0.0269482214122	0.0282688152244	0.000898973587693	0.000425691446922	0.000665095378556	0.00221649564509	0.00172449087232	0.00211462608324	0.00120351703169	0.00075867420736	0.000331148449428	8.67559832627e-05	0.000447836055067	0.000313691983144	7.72407164e-05	0.000247801459333	0.000139022337117	0.000144308933772	0.000183359205656	5.01672979027e-05	3.36028858361e-05	1.29033865234e-05	0.000448831326375
o	0.244987948704	0.640044446685	0.0499538787407	0.0330274354707	0.0241311024081	0.000839338672564	0.000272586115641	0.000532948992852	0.00146167520836	0.00105483755744	0.00120868062441	0.00062156346723	0.000369906195787	0.000179083958809	6.18284634209e-05	0.000201917754022	0.000160477787715	5.27818828e-05	0.000115055798778	6.73267103723e-05	6.82886745907e-05	8.68148148853e-05	2.30167231676e-05	1.44422509787e-05	4.7592581078e-06	0.000457875025458
s	0.122113836235	0.640202328895	0.10210451958	0.0608715694902	0.0443615658027	0.00223269699085	0.00064490197188	0.00664551703095	0.000938456162787	0.00065147525248	0.00073664626147	0.00033658792241	0.000385566361929	0.00013770985527	0.000393725883474	0.000114582087007	0.000106651359238	0.000318903695933	0.000167286876926	5.95745047908e-05	7.13051495302e-05	8.12019379618e-05	3.43731752559e-05	5.23032879262e-05	1.67395435026e-05	0.0162199486918
p	0.0850186480783	0.534505089632	0.21405188986	0.0778348598301	0.0484430362676	0.00259877939695	0.00141607442396	0.00932503867698	0.0011703001876	0.000775939950827	0.000670204343823	0.000252591364137	0.000574938270643	0.000118423211757	0.000561967557825	8.37790323357e-05	0.000100023063079	0.000447108891978	0.000193712247309	6.60342672636e-05	0.000125091389843	7.72974123206e-05	4.28579480853e-05	6.66686816421e-05	2.42059251675e-05	0.0214553931773
ì	0.0566308453594	0.473060843211	0.37492044662	0.05470578261	0.0234452997559	0.00118097290565	0.00121740408132	0.00397081609233	0.00104547349587	0.000657685956942	0.000433154357941	0.000148507773379	0.000426963760214	5.67436372523e-05	0.000258226687275	4.14073124452e-05	6.19842403597e-05	0.000202472763426	9.30254464363e-05	3.90931420879e-05	0.000105127463781	3.03447284069e-05	2.12767554618e-05	2.54687442374e-05	1.16752015072e-05	0.00720892567143
t	0.0354241147865	0.333805227737	0.49813881554	0.0696937202033	0.037142735252	0.00222115334188	0.00177191183377	0.0122371875641	0.00165373303196	0.000848963625647	0.000419923762647	0.000159447073126	0.000477841723405	6.38189824174e-05	0.000415710033758	2.97662308151e-05	8.18387794532e-05	0.000163034143909	0.000117188741145	7.4447944696e-05	0.000273147825094	1.9709531769e-05	5.09307449206e-05	2.87673094358e-05	1.62876239537e-05	0.00467056048948
i	0.0348839612622	0.190812969246	0.596631728513	0.110324616734	0.0392645813507	0.00247895027396	0.00191193542459	0.014869502089	0.00172897827065	0.000847158858549	0.000377320217216	0.000146495089975	0.000478364108702	6.06389504058e-05	0.000465603418769	2.40751807917e-05	8.24860250177e-05	0.000147633797036	0.000122632249995	8.36690507987e-05	0.000325069134798	1.51748170363e-05	5.98777654469e-05	2.95917398319e-05	1.78136716476e-05	0.00380916587046
o	0.0300497360874	0.0933924917487	0.534371146171	0.248264488911	0.0802128980502	0.00419243391799	0.000846176308197	0.00514539981733	0.000767703250217	0.000386987469516	0.000208283008739	7.1217733925e-05	0.000265287890467	2.55283840686e-05	0.000165799438106	1.25473224506e-05	3.31953842059e-05	5.63105287453e-05	6.44745396117e-05	3.11061794996e-05	0.000111581822699	6.67530445877e-06	2.0935229289e-05	1.0387307864e-05	6.03629676887e-06	0.00128119462545
