 	mi	si	gonfiò	il	dito	</S>
m	0.591282725	0.0232933095	0.335296818	0.0095491380247	0.002696176163	0.037881845767
u	0.300337993333	0.0687771951667	0.579709506	0.0098770250749	0.00278426708767	0.0385140458223
p	0.143238231778	0.0855828593889	0.749697915333	0.00489821519163	0.00103873508589	0.0155440795074
r	0.0597440975927	0.042892149363	0.886210341778	0.00342486903054	0.000380073996297	0.0073484774358
ì	0.0781546471976	0.0935939483543	0.821896380593	0.00298627421018	0.000159024707766	0.0032096959786
s	0.0856535738992	0.119873821451	0.780212283531	0.00460332287006	0.000934803000589	0.0087221492262
t	0.0568032481331	0.0646821624837	0.84225515451	0.0211041827567	0.00150571806686	0.0136494785754
i	0.049945099711	0.0468037708279	0.760634464837	0.128447990919	0.00142700332229	0.0127416131918
t	0.026541709237	0.0293898251093	0.730519621612	0.163781200306	0.0195009618408	0.0302666618973
o	0.0129592937457	0.0138541505364	0.525710025537	0.381445923435	0.0306740812803	0.0353565299658
d	0.00766718661523	0.00905996204547	0.226394690179	0.652173907812	0.0246277060934	0.0800765109886
à	0.00866716557174	0.00901127704849	0.11883573506	0.736717502604	0.0343364783645	0.0924318316629
t	0.00921301085725	0.00868708351616	0.0449183023533	0.633420290868	0.237979516122	0.0657818085543
t	0.0888402382857	0.00834560950539	0.0585772297844	0.417391976956	0.342088065374	0.0847568428514
i	0.115366430762	0.00785847216846	0.0791348422615	0.340413408985	0.304010801791	0.153215984284
l	0.0406401931873	0.00607543115615	0.0551117377538	0.203550691662	0.523764040597	0.170857884761
o	0.0246950146624	0.0125008221521	0.0311650239179	0.154280679221	0.527485406866	0.249873078254
</S>	0.0279292353312	0.0196036080761	0.020480271959	0.18951766961	0.363879413433	0.378589839127
