 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a	0.91501807	0.006962763	0.00437896444	0.0113411546235	0.016636237138	0.0242169779647	0.0177087059205	0.0005073775785	0.00030835593688	0.000644911907305	0.00227640347235
p	0.90220799	0.0112954353333	0.00592059748	0.0123419391412	0.019657494046	0.0250305033882	0.0179131763235	0.0005350470795	0.00032182390696	0.000659182000435	0.00411675039078
e	0.916942576667	0.0362427644444	0.00751500349333	0.00595595214707	0.012946197682	0.00964798589607	0.0062907291845	0.000235704499833	0.000130702525987	0.000240779071478	0.00385154736359
t	0.758374248889	0.160247214815	0.0377813818311	0.00992827521569	0.0211725722273	0.00628859399869	0.00241740878817	0.000285881309944	0.000125606180996	0.000165856147159	0.00321289145453
à	0.535063616296	0.367724528272	0.0562707539437	0.0112283645719	0.0207876850524	0.00496421854956	0.00101630055606	0.000282971017648	0.000118123187999	0.000140596688053	0.00240278547484
c	0.333906698765	0.331156596091	0.0850696126479	0.0126054633573	0.0112065539941	0.0173916060665	0.00235783671202	0.000401839916883	0.000578550313666	0.0265524658517	0.178772747382
i	0.340476819588	0.239076638697	0.100415696216	0.0135471868524	0.00819145033137	0.0213589148422	0.00280263874234	0.000466332115628	0.000739252926889	0.0353547046072	0.237570345597
a	0.323221138529	0.224206416232	0.284786784072	0.0318457590175	0.0187257887771	0.0202336987674	0.00414897851911	0.000289052285209	0.00030732871463	0.0118231058024	0.080411924669
k	0.122152464843	0.120229115411	0.548516478024	0.0700194263392	0.0439909095924	0.0483792079225	0.0066055983397	0.00043389338507	0.000254254644877	0.00432770537747	0.035090912223
è	0.0743861416143	0.0937925418037	0.597154009341	0.0828377654464	0.0763215148641	0.0482745589742	0.0050931541799	0.000492764615023	0.000227083961626	0.00184661904249	0.0195738239077
c	0.0907713252048	0.140771180601	0.479205103114	0.0695998268155	0.0968582799547	0.0257554539914	0.00336690425997	0.00113099112501	0.000408188033875	0.00907689676416	0.0830558501359
c	0.170827003068	0.148409788867	0.271708327705	0.0711260539385	0.104645924652	0.0191993273305	0.00234813765332	0.031456959275	0.00819823440129	0.0366450052547	0.135435250045
i	0.274595481023	0.107405838289	0.129665598568	0.200272641313	0.107161486217	0.0125875114435	0.00128936336777	0.041496760525	0.0107292293671	0.0375096965849	0.0772864012217
a	0.212364931674	0.0815326204297	0.074858248856	0.277753987104	0.275607982072	0.0134278464812	0.00447335167259	0.015184951775	0.00390237601237	0.012733910495	0.0281598026139
f	0.0776416679247	0.0541309438099	0.0581656796187	0.258082085701	0.457188917357	0.0461201054937	0.0137146808909	0.00633841155833	0.00183136462746	0.00503367353167	0.0217524868713
o	0.0295881506749	0.0275281616033	0.0358335906062	0.240138628567	0.566421795786	0.0612360168312	0.0152980816303	0.00299995720611	0.00109336967249	0.00233743807056	0.0175247796404
r	0.0132551285583	0.0210309838678	0.0200927002687	0.191979559522	0.610421198595	0.0890251756104	0.0251256548768	0.0024903892887	0.0013122349875	0.00272222321685	0.0225446728968
à	0.00752486031943	0.0185489395559	0.0149258645562	0.143235786507	0.651916676198	0.0985941752035	0.0334726556256	0.0029061937629	0.00162381002917	0.00287686933895	0.0243741033989
e	0.00511321260648	0.00951919821863	0.0070199656854	0.073641483169	0.776390235399	0.0676288717345	0.0377553052085	0.00745303792097	0.00395725577639	0.00163527067965	0.00988616373297
n	0.00275421660216	0.0200180185062	0.0045438610618	0.039162608723	0.731751598466	0.0963725372448	0.0687971517362	0.0115269009737	0.0060189782588	0.00386742172655	0.015186724411
d	0.00789871090072	0.117433289502	0.0084955938206	0.0350339915743	0.480845102822	0.0938809114149	0.0625342460121	0.0753316403246	0.0235618684196	0.0443214275755	0.0506631904703
ì	0.00982141206691	0.135353819834	0.00873582507353	0.0268415168581	0.259879344274	0.166634226138	0.121704410771	0.123124628442	0.0361049448065	0.0558995584918	0.0559002791568
n	0.0100114741223	0.106609156611	0.0126494054912	0.0462637066194	0.192895191425	0.199823894379	0.18788741359	0.0844266424807	0.0308707322688	0.0335192284639	0.0950431320523
n	0.0158832547074	0.13979640887	0.0154682908304	0.0517109205398	0.113071941808	0.091292231293	0.11406659833	0.152338415494	0.0707805240896	0.0950229908213	0.140568420684
o	0.0124227849358	0.0914109846233	0.00784418514347	0.0233846838466	0.050299961936	0.0781745912643	0.0784552685767	0.305198338498	0.14492689803	0.105812472607	0.102069814895
t	0.0058708676786	0.0607834318744	0.00467443538116	0.0200117482822	0.0483436339787	0.0821377104214	0.134158341526	0.286450254166	0.135350286677	0.0795083832023	0.142710879632
t	0.00455970949287	0.0646774559581	0.00380242809372	0.0168886417607	0.0382780424262	0.0424390856071	0.116687500375	0.300118999389	0.130062036226	0.120871827734	0.161614276544
e	0.00301174417762	0.037463429986	0.00249171583124	0.0083660285869	0.0212231355754	0.0255941150024	0.064071373325	0.396213966463	0.222570808742	0.111308150578	0.107685532181
p	0.00184413483921	0.027544142662	0.00201181617708	0.00636400862897	0.0203590245251	0.0207985181008	0.067803337775	0.336091608821	0.223165802914	0.114166551526	0.179851067394
