 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
t	0.95478747	0.0051199037	0.0054169051935	0.004732881747	0.0123222198336	0.00351691254325	0.0024731508	0.00348693623739	0.000737650049705	0.00050392940165	0.00690207852385
a	0.954503536667	0.0046246768	0.00569045414117	0.004775222179	0.0126372508779	0.00356494183775	0.00248430803867	0.0035195485658	0.000741341075568	0.000512611563883	0.00694616219128
p	0.955227898889	0.0196618027	0.00888130212372	0.00240034765633	0.0056782335593	0.00166527170258	0.00107437931822	0.0013483405086	0.000267672769856	0.000202050277961	0.00359276074709
e	0.886725852963	0.0900898642333	0.0131776085412	0.00167913161878	0.00330474876643	0.00101993463086	0.000646080299407	0.000618408612867	0.000110266312285	9.3629977987e-05	0.00253450988903
d	0.683962224321	0.199316154744	0.0987190100137	0.00610782693959	0.00367563116881	0.00095033517362	0.00272307809314	0.000610786914289	8.0647184095e-05	0.000108183677996	0.00374612093634
ì	0.44729278144	0.377348184915	0.154258470005	0.00806164377986	0.00374936222294	0.000993687697873	0.00342726139771	0.000607395016096	6.98650186983e-05	0.000112831076665	0.00407847804211
a	0.254737795147	0.414508511638	0.309451210002	0.00750350205995	0.00300602107431	0.000863250405958	0.00177086113257	0.000673605016699	6.66196268994e-05	0.000383040782888	0.0070355734107
m	0.111514913049	0.248569733879	0.575992103334	0.0132550226867	0.00413388232477	0.00102877936865	0.00396630034419	0.00111076587223	0.000144009305633	0.000901048627629	0.0393834701369
i	0.089067717683	0.158937501293	0.670290267778	0.0246946928956	0.00555083890826	0.000808653806217	0.0042737597314	0.000890878744077	0.000134396555378	0.000752181221543	0.044599120719
n	0.0740359078943	0.124084463764	0.676831765926	0.0616799056319	0.00924145530275	0.00123399391874	0.00691331252713	0.00128756740136	0.000177540715293	0.00114047248618	0.0433735875797
c	0.0975761879648	0.120724724588	0.507094901975	0.088436376544	0.0225996677676	0.00563400440625	0.020932660509	0.00590623713379	0.00164935917176	0.00950446782873	0.119941372527
i	0.285504812655	0.137704198196	0.235747993325	0.150854803515	0.0256053812559	0.00640861801542	0.0211141450697	0.00657381173126	0.00202234967592	0.0114247286306	0.117039129529
à	0.285920036552	0.0939289090653	0.153270977108	0.375414394505	0.0323741964186	0.00265952485181	0.00908844835657	0.00267308263042	0.000703889879307	0.00387176451453	0.0400947592297
è	0.0997841399173	0.0367708805218	0.123959094703	0.640584794835	0.0742515681395	0.0016369592506	0.00528845395219	0.00145958133681	0.000262825877436	0.00136354541718	0.0146381391899
r	0.0340436223558	0.0154859158739	0.0499980382343	0.799454261612	0.0861384843798	0.0017854785502	0.0049444627174	0.00079550396227	0.000128629911479	0.00070232086806	0.00652326280997
k	0.0161173671019	0.0384304064913	0.0294326187448	0.809476013871	0.0706845331266	0.00365170115007	0.0133884842391	0.00442679074409	0.00065057580716	0.00173227822269	0.01200921127
u	0.0105777555673	0.0446598957638	0.0195996065816	0.628185647957	0.251314497709	0.00835647488336	0.016394369413	0.00570313996136	0.00081044643472	0.00185636463956	0.0125417975333
t	0.00473394262243	0.0255092991879	0.0138791348605	0.534444509319	0.363455329236	0.00945498672779	0.013924964471	0.00450682703379	0.000894898643907	0.00276173017852	0.0264344002878
t	0.00418585294081	0.0256944557293	0.0136656886202	0.63354288644	0.225803819745	0.0154684753426	0.032735749157	0.00704094901126	0.00221936584797	0.00393832729284	0.0357044127626
e	0.00379332134694	0.0171842802431	0.00940624420673	0.484398498813	0.363327926582	0.0476512234475	0.0452944300523	0.00714442710375	0.00227601301599	0.00230956336428	0.0172140408209
n	0.00260743234898	0.0276712594144	0.00767204006891	0.255409379604	0.530926958861	0.0599077944825	0.0546153120174	0.00952107713458	0.00282878740533	0.00605346138809	0.0427865041736
d	0.00761365714966	0.0510688964715	0.0084412503563	0.221347753201	0.40330402962	0.116988258161	0.108560170672	0.0154592423782	0.00509733446844	0.0082805088627	0.0538388873912
i	0.00894871154989	0.0389946164905	0.00716948878543	0.159419075734	0.404715603207	0.17563282272	0.149375576891	0.0186353281261	0.00569036525615	0.0044162664209	0.0270021137971
m	0.0050955207833	0.0455917298302	0.00690025276181	0.0931821899113	0.427273017736	0.151243989573	0.142286658964	0.0220744177087	0.00831404151872	0.0178594155403	0.0801787432657
è	0.00381452692777	0.0473503264434	0.00544989990394	0.0571189733038	0.289664472579	0.223210331858	0.192793359655	0.0487609592362	0.0175834338396	0.0220867963301	0.0921668993019
n	0.00293619507592	0.0405851786478	0.00352647788465	0.0310209391013	0.201633524193	0.275221477286	0.260528979885	0.0618205384121	0.0262405419465	0.0223021939267	0.0741839279806
i	0.00304022575864	0.0393295507493	0.00334205372822	0.0215892240338	0.157861699731	0.224130079095	0.266323406628	0.146400214804	0.0451675826488	0.0237389167756	0.0690770369269
à	0.00287763011955	0.0161540882831	0.00253506220941	0.0115689182113	0.0936582199103	0.149588609032	0.310449925543	0.222444664935	0.15145661755	0.0118708928252	0.027395390909
t	0.00214004260652	0.0154074815944	0.0020440108698	0.00581544200377	0.0480239496368	0.082248172344	0.315986281848	0.229992321645	0.25915624585	0.0214350200417	0.0177510469697
t	0.00362707930217	0.0352190308648	0.00263205878993	0.00732613373459	0.0302287927123	0.151786774115	0.241179150616	0.197229237215	0.21520449195	0.0450334556806	0.0705338013232
o	0.00395636078406	0.0336512517216	0.00255062351664	0.0076824646782	0.0211918757374	0.163694850705	0.150446778872	0.275339142405	0.165485567317	0.0651003218935	0.110900777108
n	0.00370185851135	0.0526985236739	0.00263289359221	0.00580836632607	0.0242470359125	0.0860600409017	0.080934141624	0.323956787468	0.186202895772	0.0926897639645	0.141067715703
c	0.0220863502705	0.159232557891	0.00918876603074	0.00724963294202	0.0221723516375	0.0611258216339	0.071545197208	0.193202402489	0.163901475257	0.121889791322	0.168405688568
i	0.0314958060902	0.158569537964	0.0139181366769	0.0380734081473	0.0881069962125	0.060101483878	0.0794806190693	0.197571384163	0.133912231752	0.0943539621073	0.104416467523
ù	0.0171233019967	0.0595442054213	0.00935375962563	0.0458877812491	0.109607495404	0.0507745529593	0.0634846706898	0.280911918054	0.221853153917	0.0760019890358	0.0654571871743
r	0.00764185013223	0.0349075545738	0.00441826070854	0.016603496683	0.0439159371347	0.0228067843198	0.0304841328966	0.289237179351	0.282947067972	0.203657659679	0.0633801013914
i	0.00368133044408	0.0255292722246	0.00251138700285	0.00683787822767	0.0224901793782	0.0148093927733	0.0157394283655	0.22951452645	0.196060634324	0.381556759893	0.101269249464
c	0.00823563504803	0.122552009442	0.00468022233428	0.00458261667589	0.0166014547927	0.00885389182443	0.0116786881885	0.156645198817	0.117438439775	0.384299519964	0.164432356488
e	0.0117475321827	0.156720148347	0.00606948711143	0.0071989072253	0.0361479962642	0.0136696685081	0.0205198903962	0.161613356272	0.0979341465917	0.329260796655	0.159118088829
à	0.0080505525609	0.0587808374823	0.00431983430381	0.0074115068751	0.0402782262881	0.0148374130027	0.0220185817987	0.162987272091	0.165126872197	0.400081842218	0.116107072943
t	0.0048259023203	0.0310040679941	0.00297883410127	0.00375547335837	0.0161672929627	0.00592260343423	0.0103851708329	0.0977606440303	0.173775640732	0.580534734073	0.072889668981
t	0.0116420465734	0.0564355953314	0.00314028966709	0.0137709897195	0.00950389198757	0.0436476050781	0.012994003511	0.0770366413434	0.115885870244	0.549777318024	0.106165780994
i	0.0136681455311	0.0577583060771	0.0030224440557	0.0171053804732	0.00821405299586	0.0570190038927	0.014130160837	0.0599467217811	0.0824380490813	0.396842046008	0.289855680331
m	0.00849488551703	0.0533571963257	0.0043895514519	0.0084606422244	0.00871102533195	0.0247279734976	0.006082600379	0.0459047135937	0.0476425243604	0.376402448669	0.415826416777
à	0.00715965603901	0.0521931366752	0.0050360703673	0.00571155220813	0.00814414611065	0.0138134317325	0.00338922782633	0.0443511228646	0.0487014171201	0.433729869556	0.377770385592
n	0.008372451213	0.0713565301251	0.00625458950577	0.00502408270271	0.00798030937022	0.00742350824417	0.00242850440878	0.0350284046215	0.0419270183734	0.497228399852	0.316976205197
a	0.008477810871	0.077547028975	0.00652605550192	0.00466547681757	0.00801494272341	0.00533770694806	0.00196301420293	0.0269292068738	0.0265071809578	0.433020626617	0.401010921732
</S>	0.0045976596355	0.0393915128875	0.00354393625096	0.00268091728379	0.0057816237617	0.00438402662403	0.00187044940146	0.0249714059369	0.0179045637289	0.382348418309	0.512525460866
