 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	0.67429832	0.2678565473	0.0078057180955	0.0312128082142	0.00742140835625	0.0030024132833	0.00338743780327	0.0013931336187	0.00204650207794	0.000554063555475	1.76710051e-05	0.001003960994
m	0.347668321	0.594162315767	0.00787449009183	0.0313122140847	0.00743735186208	0.00303466316443	0.00340582352909	0.00140097920357	0.00205163671498	0.000556102681158	1.81722252e-05	0.001077966918
a	0.211001594667	0.768150815256	0.00309533482394	0.0111744974416	0.00250732704269	0.00107432786481	0.00118497111436	0.000479982935523	0.00069334572666	0.000188592453786	6.9774482e-06	0.000442309660333
r	0.163748039889	0.825816435085	0.00300310667465	0.0046947182472	0.000880901174897	0.00041756421327	0.00054871692812	0.000183704280174	0.000269428314887	7.08756043287e-05	5.32820103333e-06	0.000361246654444
ì	0.16257130163	0.791262131695	0.0394870905582	0.00484762211573	0.000406297533632	0.000299159089423	0.000493509242707	0.000107740966391	0.000143927754962	3.18851584429e-05	5.77195157778e-06	0.000343565618148
o	0.160294685177	0.754431910565	0.0786079615194	0.00537844993858	0.000243801204544	0.000250277053141	0.000437131757569	7.2267626797e-05	9.40470163207e-05	1.43527781476e-05	3.36406172593e-06	0.000171727750716
t	0.0553135125923	0.843304470188	0.0958376771731	0.00408896031286	0.000152917394848	0.000178966731047	0.000573516442523	6.03812472657e-05	0.000119290890107	1.12314177159e-05	2.55605000864e-06	0.000356496894905
è	0.0229800024308	0.590114761396	0.363839419058	0.0202383915376	0.000501949824949	0.000481197900349	0.00115155508084	0.000116544957755	0.000139799191702	1.7392380572e-05	2.93850263621e-06	0.000416045748302
l	0.0122024683103	0.409327691799	0.547876099686	0.0256974678459	0.000661436108316	0.000742041450116	0.00165160019361	0.000196161805918	0.000267621345567	2.31354271907e-05	9.97897171207e-06	0.0013443218661
i	0.0110003769368	0.337953700933	0.470272453229	0.175145701282	0.00131286456944	0.000833781966705	0.0013713168312	0.000169756975306	0.000289052233856	1.76657428969e-05	1.1710843204e-05	0.00162163719503
f	0.00997537457893	0.162491855311	0.58632093441	0.232472170761	0.00214594342315	0.00154596992223	0.00229808527707	0.000465545311769	0.000587843546619	2.7834833799e-05	1.1929125368e-05	0.00165653497134
a	0.00488807369298	0.095567932437	0.525821238137	0.362320117254	0.00412190260772	0.00166903806074	0.00263829269236	0.000563638506256	0.000693865698873	3.38841015997e-05	1.2006989956e-05	0.00167000651478
m	0.00334807046433	0.0466095578123	0.434077329379	0.497788922418	0.00648743753591	0.00275871717358	0.00473553866412	0.000633464937752	0.000886468182958	6.42115518666e-05	1.14680978187e-05	0.00259879382926
è	0.00427485182144	0.0301726448374	0.389618687793	0.517371507473	0.0407937878453	0.00459043992453	0.00773463045471	0.000976464579251	0.00118635952765	0.000119083723956	1.44894822729e-05	0.00314707212642
n	0.00502042310715	0.0324865875125	0.334789367264	0.534484525824	0.0622434059484	0.00576351980818	0.0100115282182	0.00181079882642	0.00312609390922	0.000194558874652	4.56156987576e-05	0.0100236134255
o	0.00322173466905	0.0329725846708	0.281989169755	0.505511648608	0.133374505316	0.0149428024361	0.0100558156727	0.00192064190881	0.00366212818307	0.000208848978217	5.31826089192e-05	0.0120869453045
a	0.00167792321302	0.0120804235903	0.0998371307517	0.464428799536	0.373790168439	0.0293885784787	0.0110203219909	0.00134627380294	0.00207882510769	0.000233140256072	1.92873959064e-05	0.0040991387775
p	0.00125432192767	0.0056615297301	0.0359504305506	0.287226766512	0.607584336146	0.0408457844929	0.0154922606636	0.00171179806765	0.0022179476359	0.000442683495357	8.67042773547e-06	0.0016034836725
p	0.00182342654256	0.0051922125767	0.0149349373169	0.178806498837	0.698323425382	0.0675127854976	0.0198723942212	0.00403696385588	0.0033699321453	0.00184898473179	3.11833214118e-05	0.00424724579083
è	0.00187081734752	0.00424458781223	0.00717197090563	0.096845846279	0.731784375127	0.111185888499	0.0275974027404	0.00695187928529	0.00431829238177	0.0024108601106	4.39009451373e-05	0.00557420673028
n	0.00173029614917	0.00232600735741	0.00403792666854	0.0508490254263	0.779511658376	0.1022779605	0.0296136499135	0.00826387976176	0.00812573412726	0.00136605130353	8.68893463791e-05	0.0118109263768
a	0.00160575014972	0.0016910378658	0.00311633002285	0.0358775484754	0.614511872792	0.194466091167	0.0971861283045	0.0233270329206	0.0123168597091	0.00228325683451	0.000107712519793	0.0135103480256
o	0.00090363474324	0.000935975735267	0.00174743497428	0.0205113158251	0.322077539597	0.342010570389	0.219673909435	0.0588145299735	0.020316553903	0.0077286868115	7.51968275977e-05	0.0052046336752
m	0.000998319207747	0.00262659461176	0.00188526805809	0.0196715716084	0.251542181866	0.350743786796	0.250667096478	0.0735451966578	0.0272312959677	0.00986182193717	9.37703825326e-05	0.0111331073251
a	0.00116095963592	0.00299280226392	0.00196655161936	0.0190003077361	0.208347033955	0.282247282265	0.300847052159	0.105377412219	0.0368698773226	0.0281380663124	0.000129994307511	0.0129226652284
r	0.00153856824531	0.00361303728131	0.00217074930645	0.014653796112	0.144213511318	0.216014804088	0.362328184053	0.143992307406	0.0531469144409	0.0371604301041	0.00023038193917	0.0209372778628
è	0.00198559364844	0.0038400552271	0.00237904676882	0.012319139904	0.109092314106	0.161844213029	0.344802478018	0.179974195802	0.092767018147	0.0647204347014	0.000888220679723	0.0253872579543
i	0.00131958710615	0.0016402774257	0.00134622292294	0.00510869568467	0.0459285502687	0.0891906260097	0.279707039339	0.211207761934	0.165051289382	0.182660161567	0.00171191925991	0.0151278729848
k	0.00169787749205	0.0043920721919	0.00150332194098	0.00763823041156	0.0306962953229	0.0593385453366	0.247731636446	0.217091420645	0.188116249794	0.202941617189	0.00204733938664	0.0368054046616
a	0.00181699505402	0.0051153393773	0.00161685251366	0.00863839750385	0.025203565341	0.0429780031122	0.202366605482	0.177917843548	0.195732526598	0.294503039063	0.00396719856221	0.0401436317205
è	0.00172213297467	0.0022937248391	0.00108430170455	0.00406152733462	0.0107264026803	0.0207130130374	0.0993522351607	0.106192529183	0.166738685533	0.550344126354	0.0159608405207	0.0208104660735
p	0.00180291749156	0.00155715511303	0.000841506221517	0.00231240061154	0.00477512489343	0.0121447410791	0.0517242033869	0.0681092703943	0.119513828511	0.690424365451	0.0232297488402	0.0235646980245
l	0.0133546188639	0.00879175897101	0.00133242909384	0.00405116457051	0.00543177129781	0.0095700447597	0.031717146129	0.0732774427981	0.114859142837	0.532682418484	0.0490245329467	0.155907496675
è	0.0170951853646	0.0109779795303	0.00150879276461	0.00456633609684	0.00558994989927	0.0080294601199	0.0205716098763	0.0670733369327	0.114730437612	0.452893979495	0.0904559376489	0.206506981225
o	0.00594894951153	0.00401841878343	0.000780111288203	0.00189024018561	0.00250828389976	0.00357380143997	0.0112142025254	0.0295553908109	0.108613395871	0.612286159832	0.0990930025496	0.120518049408
s	0.00473411048384	0.00463131466114	0.0010984112294	0.00515200530854	0.00386318243325	0.00455907334666	0.0154710129085	0.0208673241036	0.098651503957	0.584846979944	0.10095349085	0.155171589803
a	0.00434860233795	0.00459231045371	0.00142153617647	0.00653680030285	0.00485675971108	0.00512430191555	0.0181677918028	0.0181938593679	0.0895027586523	0.522836519981	0.15407794695	0.170340796601
p	0.00242752875598	0.0021592750179	0.00122224202549	0.00431748986762	0.00291820890369	0.00325265443852	0.0111763334343	0.0103616544226	0.0555869258841	0.521877849994	0.220903928983	0.1637958922
o	0.00200413775199	0.0014331007393	0.00112524567516	0.00371875092254	0.00188969203456	0.00254997747951	0.0071785374781	0.00597576030753	0.031180070628	0.523303593331	0.241579659661	0.178061480733
r	0.008409168284	0.0031116142131	0.00173975119172	0.00595773370751	0.00251546197819	0.0031783668265	0.00785802782603	0.00615814663584	0.0347205432093	0.503738657777	0.248570839887	0.174041693578
ì	0.0105509040613	0.0035945293977	0.00197518963057	0.00643750186917	0.0026701396594	0.0032064153755	0.00737052767534	0.00616074341195	0.0344286137364	0.399755672592	0.279524806629	0.244324921193
t	0.0074169829871	0.0021209748259	0.00134075389019	0.00401565112306	0.0018629262198	0.00226358022517	0.00524076782511	0.00560711733732	0.0367019595788	0.297731947531	0.388665538876	0.247031750398
o	0.0061318097357	0.00156682609863	0.000932058343397	0.00312948082102	0.0017405979066	0.00198567637506	0.00563744547504	0.00555082061244	0.0390814291929	0.214181767177	0.353038799625	0.367023236799
</S>	0.00329757797785	0.000839722934315	0.000715264821699	0.00204834028051	0.0017449177033	0.00176810513753	0.00591710923752	0.00475084655622	0.0302021870964	0.162899915589	0.233241799813	0.5525741684
