 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.94863672	0.00629930335	0.0086397289	0.00428113185	0.003994391819	0.000840130533	0.0273084993565
c	0.746320386667	0.0629467057833	0.120849775967	0.0293670451833	0.00526728993967	0.00152029037767	0.0337284837855
h	0.583193208889	0.0996191102611	0.180102588656	0.102129291728	0.00446342221322	0.00172966455922	0.0287627402618
a	0.406188937963	0.378386261754	0.0892778658853	0.101059970236	0.00296300610441	0.00112599945607	0.0209979619873
n	0.149892414321	0.763412637251	0.0404067882951	0.0359678927387	0.00123077402147	0.000536438965023	0.00855306589577
a	0.061385458107	0.859078562417	0.058392324765	0.0159195869129	0.000696973377157	0.000413928885008	0.00411319546726
a	0.0278028727023	0.868067070806	0.0938305435883	0.00774281473763	0.000359967799052	0.000244693568336	0.00195208552442
g	0.0238835642341	0.702382096935	0.255900671196	0.0123690213459	0.000416276779684	0.000244973032779	0.00480339920814
o	0.0229962237447	0.406142028978	0.525949157065	0.0364918374486	0.000881233483228	0.000435346900926	0.00710411250271
r	0.0199432292482	0.215104429659	0.544314652355	0.17293178915	0.00398688536108	0.00112302093364	0.0425959601009
à	0.0162422416161	0.104097943386	0.567661584118	0.243275579717	0.0148003404537	0.00124999894455	0.0526723439003
s	0.0113989907387	0.0407177666287	0.544424048039	0.351554836572	0.0189169884846	0.00155169208152	0.0314357251668
o	0.00914424097957	0.0241554775429	0.34914050268	0.526231192191	0.0635308458282	0.00286805206051	0.0249296947223
o	0.00686896339319	0.0208637998476	0.238285310893	0.57628445073	0.140579261943	0.0045745781535	0.0125435895741
s	0.00886490513106	0.0165606449492	0.131080956964	0.570555770243	0.246445593981	0.00617946171783	0.020312626858
s	0.0127364287104	0.0100816448164	0.0625462236547	0.602588590081	0.241939863327	0.00735776123928	0.062749462286
o	0.0117393608035	0.0101742617721	0.0524312758849	0.473154401694	0.346164193109	0.0264916507464	0.079844811762
m	0.0106728768345	0.010138465124	0.0513219949616	0.356765772231	0.451613697703	0.0362297765821	0.0832573649207
ì	0.0100821085448	0.00529498457467	0.0320469303205	0.300828251077	0.502189832568	0.072036627194	0.0775212586402
k	0.0160314061149	0.00368728375822	0.0228257671068	0.180588370692	0.570799734189	0.120164352398	0.0859030865467
a	0.0190884006383	0.00679461348607	0.0412072857023	0.141019826897	0.43587263473	0.210422990799	0.145594228849
m	0.0244059044794	0.00910042916202	0.0462634039008	0.0735986856323	0.30235631491	0.298984460266	0.24529080295
è	0.0254526389598	0.00633455818734	0.0204846602336	0.0441256173774	0.182741398303	0.475212330089	0.24564878765
r	0.0158200034533	0.00404917362911	0.0111162596779	0.0261910546258	0.116161356101	0.673916143363	0.152745965883
i	0.0117660476844	0.00313383117637	0.00971115189263	0.0211984670086	0.081289655367	0.477183161121	0.395717665294
</S>	0.0065256881422	0.00284054438819	0.00932070294632	0.0129235667043	0.0545324826835	0.256022400561	0.657834632647
