 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a	0.84843228	0.05941964925	0.01903626095	0.016333303255	0.025948665145	0.0128018656285	0.005534774204	0.00090931269493	0.00534062321032	0.00624322964075
d	0.66195471	0.224128313083	0.02988604265	0.020043257085	0.0284334545817	0.0134064768428	0.00563768619133	0.000954044951643	0.00538639328344	0.0101696152136
r	0.4842187	0.393553874361	0.0467357152167	0.0365383860283	0.0196332727272	0.00717529771427	0.00207329899711	0.000436832670548	0.00184793455648	0.00778663533787
e	0.358121913333	0.517748104787	0.0571004917389	0.0424188966761	0.0151045813424	0.00474461335809	0.000792187116703	0.000231534002183	0.00062834793616	0.00310927882262
f	0.212991556778	0.660404134929	0.0560453392463	0.0242412642254	0.0277432318808	0.00755604510603	0.000644139379901	0.000552796379394	0.000944826647387	0.00887663471754
f	0.342144047926	0.508870571643	0.0550589194154	0.0335188167418	0.0355245679603	0.00932750553534	0.0010698509933	0.0010708547598	0.00106021557246	0.0123546282392
ò	0.415139359309	0.365135017214	0.124085804138	0.0617042002473	0.0206320896534	0.00506585007845	0.000924707107767	0.0008299401066	0.00038102360082	0.0061020150464
m	0.192727079103	0.425308855738	0.163420878046	0.0724571367491	0.0576353995511	0.0164104040928	0.00189588831259	0.0019853141222	0.0215902467536	0.0465688053155
m	0.140690079034	0.328620408579	0.142905259349	0.16868333225	0.0874300881837	0.0281103353643	0.0071068631042	0.00430347857407	0.0289169136512	0.0632332611052
u	0.132581154678	0.16183736486	0.233075239783	0.35183749075	0.0563943310612	0.0188701678548	0.0073704585914	0.00343905265136	0.00991061013873	0.0246841201417
e	0.064036827226	0.0677699969533	0.252391543261	0.404563953583	0.159268013687	0.0346120913516	0.00375863788713	0.00142443787712	0.00354781296791	0.00862666412057
m	0.029707782742	0.0442861373178	0.175594021087	0.337788141194	0.297819551229	0.0828708604505	0.00427651776238	0.00234857892571	0.0034415802893	0.0218668316735
o	0.032460891914	0.0348254321059	0.127667101696	0.300194723731	0.34237309041	0.126772013484	0.00352502938746	0.0026147520919	0.0032184280831	0.0263485344245
m	0.0304370539713	0.0228729230353	0.0819911285653	0.231893044577	0.350265270137	0.209281687828	0.00948317426249	0.00401746381397	0.021438719781	0.0383194953415
a	0.0190468873238	0.0160511386784	0.0473310505218	0.121644148192	0.341150230046	0.367213722609	0.0130825602542	0.00473156427132	0.0275380900603	0.0422105679805
i	0.0120076429413	0.00750853045947	0.0212634384073	0.055018343164	0.269545320015	0.588806087536	0.0168368795847	0.00395686675711	0.0101818338201	0.0148750711268
g	0.00676717801377	0.00503464605316	0.0110544750358	0.0224193426547	0.157714858338	0.744947742512	0.0294244505282	0.00626549625237	0.00800548027337	0.00836630730893
r	0.00921888687126	0.00723354968439	0.0090431881786	0.0121510242516	0.102359111113	0.691738124171	0.0464800695094	0.0232425790841	0.0320828240911	0.0664505704363
a	0.0128002462904	0.00806345972813	0.0093249002262	0.0097690706172	0.068848968371	0.613643318057	0.11084276317	0.0447112076947	0.0374436641637	0.0845523545788
m	0.00979446776347	0.00521844327604	0.00817732424207	0.00746365810573	0.047436185457	0.494678072686	0.173058117723	0.0423045282316	0.163921597521	0.0479475882929
m	0.0150697312545	0.00452561949201	0.00458586961402	0.00447264923524	0.023458421819	0.273247304229	0.172542072574	0.0867408824105	0.251458832507	0.163898601764
è	0.0170702160848	0.00402203339734	0.00401850200467	0.00438261454508	0.0157636019397	0.15954454141	0.202690417525	0.24854178747	0.139915284169	0.204050973921
n	0.0088588653616	0.00257497746578	0.00440944023489	0.00563003834836	0.0130339316466	0.107309242803	0.222036422508	0.261061185823	0.233874658056	0.141211227974
a	0.0107972594539	0.00312166368859	0.00770469021163	0.00750466778279	0.0155893278822	0.0733728799343	0.170358984169	0.311495808608	0.288886964019	0.111167760658
a	0.0113127374846	0.00429526812953	0.00882102793721	0.00726337226093	0.0177732092941	0.0610335386448	0.0983762140563	0.517029752869	0.186401286006	0.0876936015527
n	0.0075977689282	0.00505005970984	0.00612916964574	0.00542579008698	0.011720661098	0.0362014555483	0.0411567560188	0.43315429429	0.367269738669	0.0862943345176
g	0.0158402240761	0.00844985256995	0.00684487834858	0.00537126986233	0.008362825366	0.0186755588494	0.0180759110729	0.269897268097	0.452743826223	0.195738408839
r	0.0228557593587	0.00937498698998	0.00589635948286	0.00505658832078	0.00523007745533	0.0128338459498	0.0101426237576	0.286966182699	0.292318995408	0.34932457628
à	0.0149965431196	0.00522143312999	0.00409121662762	0.00388498004026	0.00419101361844	0.0128752193166	0.0120795522525	0.2716166109	0.358000471803	0.313042962093
m	0.00705419470653	0.00231500787666	0.00301121401921	0.00259372994675	0.00335935400615	0.00819048120553	0.0107492790842	0.157861601633	0.613199203934	0.191665947364
m	0.0170377759022	0.00201435052555	0.00253433674974	0.00302274368225	0.00228115923538	0.00523162883518	0.0171965093614	0.181206098544	0.572899044645	0.196576362455
a	0.0197701986541	0.00201379417518	0.00256781638325	0.00310347316075	0.00275074421179	0.00848345194506	0.0192095140538	0.187496715181	0.293356271548	0.461248030818
</S>	0.010343426857	0.00134977498759	0.00195012884162	0.00211266123037	0.00317132595589	0.0113828629725	0.0107379944269	0.109926131091	0.186722175774	0.662303530409
