 	le	canzone	si	scrivono	alla	notte	</S>
a	0.89809075	0.04897891915	0.01064149224	0.0260777263605	0.00275970714	0.00224910076315	0.011202321128
t	0.79662441	0.12018942305	0.02310847008	0.0315366617868	0.00327058168	0.00277106112105	0.022499431376
r	0.658494736667	0.27466598435	0.0259935466933	0.0174714727623	0.00222088322667	0.00146898253035	0.0196844186253
a	0.439868272222	0.52604067145	0.0165115385644	0.00790290288743	0.00137787502822	0.00051535913445	0.0077833848751
ù	0.235076138741	0.733048040483	0.0124691368548	0.0149722294291	0.00062904538874	0.00023550212915	0.00356985975837
d	0.11924628758	0.642713583494	0.109813109952	0.085263543143	0.00121057358958	0.00416716292638	0.0375856942195
i	0.115170152527	0.467560731165	0.235649989984	0.125284651048	0.00193803509653	0.00542701736146	0.0489694335732
a	0.106038845176	0.327025337055	0.318540439995	0.221936193683	0.00679621046551	0.00196145031982	0.0177015534577
g	0.0444080970587	0.158760159018	0.352105423332	0.416342137894	0.0162714301552	0.00116520968661	0.0109475419192
r	0.0362176700196	0.105279049673	0.263008156111	0.457904515965	0.0752295913851	0.00534128999554	0.0570197313064
à	0.0337413900065	0.0719212935577	0.14370890137	0.564564218655	0.111100527128	0.00651775790518	0.0684459242355
f	0.0219449560022	0.0306090940192	0.0977175881233	0.664784539552	0.114247239043	0.00672326420839	0.0639733135452
u	0.0182277256674	0.0188008531731	0.0725428253744	0.471107776517	0.345733779681	0.00742017593613	0.0661668458484
t	0.0131691231558	0.0142209150577	0.0365477911248	0.250310288839	0.562588393227	0.0162839868454	0.106879521616
t	0.0089225613186	0.00995627935257	0.0203275347083	0.121678586946	0.610767707742	0.0512547756151	0.177092607205
e	0.0096619211062	0.0159159261175	0.0135485345694	0.071751922982	0.637106195914	0.0702413065384	0.181774219068
t	0.0082100100354	0.0162200087058	0.0147422538565	0.0666874636607	0.494701968638	0.0837245768461	0.315713736356
s	0.0121058903451	0.0157345962353	0.0101347966188	0.0378518232202	0.355484232879	0.174796978949	0.393891702119
e	0.0146958037817	0.0180188510784	0.00835381220627	0.0267461920734	0.287462587626	0.29151748965	0.353205297373
n	0.0134759519272	0.0145656063595	0.0104229750688	0.0258197413578	0.217586045875	0.285597139883	0.432532572458
ì	0.0140780779757	0.0114111520532	0.0110404656896	0.0178150934526	0.153473514292	0.402045433294	0.390136280819
t	0.0102383062252	0.00668694405107	0.0087262015632	0.0110496261509	0.0827888460973	0.602611511098	0.277898593606
t	0.00564244244173	0.00365734558369	0.00450879838773	0.00544158419363	0.0454029870324	0.733769503699	0.201577357202
a	0.00338874844724	0.00339056379456	0.00384621589591	0.00603827120788	0.0377804070108	0.6314570679	0.314098735067
</S>	0.00262610197362	0.00399998909728	0.00508503329796	0.00896622360394	0.0473907715054	0.43246923395	0.499462667533
