 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.82432125	0.1128994133	0.0084675858	0.0072259616475	0.020158368585	0.0124080153271	0.00288593896896	0.00383524800075	0.00177255186267	0.00176659005996	0.00095624650474	0.000989779309977	0.000486495286559	0.00092311964194	3.28888369915e-05	0.0008704816713
t	0.56116714	0.319763627767	0.0499703369333	0.0139231055492	0.0254645935283	0.0126942963524	0.00315114255632	0.00406847710025	0.00187826160422	0.00195043391999	0.00104579387825	0.00105116862666	0.000518233164186	0.00095815154398	4.17986183305e-05	0.00235339569043
t	0.372876626667	0.501945992589	0.0832479589778	0.0128848777497	0.0161269483428	0.00459225148747	0.00140452667877	0.00161789608342	0.000736800990407	0.000836393307663	0.000440052721283	0.000412093724853	0.000204890822929	0.000355074817627	2.29257606435e-05	0.00229463031014
ù	0.291199302222	0.63064759753	0.0581614776593	0.00714348368323	0.00821029328093	0.00165469142249	0.000574407244923	0.000583619904473	0.000253659923802	0.000282126543888	0.000149697768494	0.000137994179584	6.90759865097e-05	0.000119718600442	7.79823436117e-06	0.00080500769938
s	0.194207600741	0.618108359177	0.0728806905531	0.0718174354277	0.010288491427	0.00128980927416	0.000903775906974	0.00100436956149	0.000279879942601	0.00125441302163	0.000235340115698	0.000390266038528	0.000564607574837	0.000224634088414	0.000148805795067	0.0264015177491
t	0.154693520247	0.599553446392	0.097989576851	0.0935528159759	0.011670139009	0.00128055425805	0.00120555194899	0.0012735565205	0.000302097757534	0.00158320815488	0.000273190038566	0.000474924845743	0.000735812822279	0.000264444160138	0.000196037684056	0.034951133143
o	0.102331310082	0.735085082131	0.10742855895	0.0344906191586	0.00580539016967	0.00064395411935	0.000626935642997	0.000575032155833	0.000118002336911	0.00053402765456	0.000101774715989	0.000159299716268	0.000251848951093	9.4031817946e-05	6.56760496653e-05	0.0116884876747
s	0.054211760694	0.604396114044	0.24337918965	0.0572271093862	0.0215658330232	0.00279982433978	0.00342162429433	0.00218062680094	0.00039574463337	0.00140956830679	0.000351748411796	0.000360720393543	0.000963173696698	0.000172934049882	6.01977558351e-05	0.0071038762919
p	0.0583937742313	0.492627258015	0.332490529883	0.0654444012287	0.0291334296744	0.00401606657993	0.00466122945144	0.00281351226031	0.000527058494457	0.00171948937093	0.000452618074932	0.000429787081514	0.00121895047157	0.000233450943294	5.91938988117e-05	0.00577926116397
ì	0.0542548230771	0.453111699338	0.423291053294	0.0398338018429	0.0198460455581	0.00255104275998	0.00206173382715	0.0011136435801	0.000223825530152	0.00059452861031	0.000171809486977	0.000145928065238	0.000425987482457	0.000116411251098	2.06580088206e-05	0.00223701310799
t	0.0264921880257	0.273187849779	0.608055131098	0.045431566281	0.030999477186	0.00343979588666	0.00271289006572	0.00107267459337	0.000508706825384	0.0014771435881	0.000312469939992	0.000210283396146	0.000852965780086	0.000163421313699	6.97687719569e-05	0.00501365768933
i	0.0269771313419	0.15666450326	0.504884980366	0.205238554427	0.0868016833953	0.00526109626222	0.00305179446857	0.00102885996779	0.000602137922128	0.0017712904787	0.000357881572797	0.000231399910815	0.000995464298429	0.000177346945233	8.6156500799e-05	0.00586970535644
è	0.0254499487806	0.0859695390867	0.282397833455	0.317761788142	0.262218771132	0.0132208059541	0.00512492246952	0.00350072385926	0.000299121907709	0.000646519322233	0.000159233250399	9.75726273717e-05	0.00037773611121	0.000130152439078	3.33481597463e-05	0.00261199207881
c	0.0179410455935	0.0461013210289	0.207452497818	0.329921599381	0.333762360377	0.020476644318	0.00741138248984	0.00591944861975	0.00051485010257	0.000908358920744	0.0002780408168	0.000268117620791	0.00040975017707	0.000454971939693	7.48615359154e-05	0.0281047235263
h	0.0731875695312	0.0484221736763	0.242915655939	0.287781579794	0.257060793459	0.025484183106	0.0129136204966	0.00693837637325	0.00141546878086	0.00131601910691	0.000716849172267	0.000373364153597	0.00095265642569	0.00192827164656	0.000129170061972	0.0384641933421
i	0.0850862148437	0.0425788157254	0.209995676646	0.214584439931	0.370018211153	0.0362144543687	0.0142610484989	0.00572811589775	0.00140244005162	0.000818402761637	0.000679294412756	0.000193791521666	0.00089597574803	0.00208711897219	8.82148934473e-05	0.0153677709574
o	0.0300347469079	0.0197072758418	0.0814962332153	0.167105586644	0.574665570384	0.102820181456	0.0131323041663	0.00350379323925	0.000518446135207	0.000363143686546	0.000245291670585	9.09844476887e-05	0.00032753266381	0.00074440410073	2.99447291058e-05	0.0052145945158
l	0.0107776909626	0.0103862170473	0.0381084034051	0.0783921488813	0.625719523461	0.195794880485	0.0261822897221	0.00801752074642	0.000591454938402	0.000965131302182	0.000263675887862	0.000196098615896	0.00068163659627	0.000488254720243	1.66718068686e-05	0.00341843602527
ù	0.00635594202087	0.00842957368243	0.0236111316017	0.0508764386271	0.453274874487	0.302291160162	0.126488072574	0.0209984709155	0.0010679732128	0.00118326348073	0.000452792762621	0.000253122201965	0.00092327447209	0.000596256606748	1.89089949562e-05	0.00317874380842
s	0.00629668190696	0.00960143222748	0.0191154826672	0.0417436728757	0.320617698162	0.382138686721	0.169205504191	0.0259244523052	0.00202088550427	0.00434967237358	0.00088113756754	0.000684792347322	0.00275097496403	0.00116709033558	0.000172564238985	0.0133292284028
t	0.0337491532023	0.0224582760758	0.0265414602224	0.0353797132919	0.269421722721	0.307373588907	0.10888277973	0.0157663652351	0.00743399550142	0.00877666012453	0.00284840842251	0.00141832318244	0.00410696955468	0.00261157667853	0.00177361314633	0.151457349468
r	0.0844900690674	0.0681895753586	0.0590432750741	0.0274221690973	0.171504577574	0.190349669636	0.09197946491	0.00760316924503	0.0113426788338	0.00908341154151	0.00415811687417	0.00158311376081	0.00279250488489	0.00330450965951	0.00366901128211	0.263484669823
o	0.0722122880558	0.0695484389195	0.0594781412714	0.0214123416991	0.103441140191	0.296863769879	0.177976761637	0.00949563411501	0.0079081481446	0.00580614474717	0.00266044381472	0.00101258809894	0.00146594855763	0.00211191329984	0.00274431773447	0.165861988574
a	0.0245209690019	0.0237402889398	0.0205519427371	0.00990753833303	0.0512700037303	0.494096256626	0.287816960546	0.0217046150383	0.0040732274482	0.00270213624906	0.00107604891491	0.000458246811647	0.000648154531877	0.000915392329947	0.00091656742869	0.0556016778013
n	0.0084534651273	0.00908682897993	0.0094940524457	0.00619128387768	0.0346314669101	0.483022198875	0.376931326849	0.0394785890128	0.00367600368273	0.00342134751635	0.00099538922497	0.000602987737216	0.00132026082729	0.000873803759982	0.000319891923997	0.0215011199104
a	0.00334907094243	0.00422530990331	0.00556313313857	0.00512895539256	0.02193262477	0.339253142958	0.501373142283	0.0956937046709	0.00574953856091	0.00326152870545	0.00120710950832	0.000584581162405	0.00148116243243	0.000999381253327	0.000120792845066	0.0100768222868
m	0.00169778962081	0.0026761132111	0.00413660223619	0.00514907289752	0.0145626587233	0.252116054319	0.564327880761	0.131677673557	0.00796829718697	0.00379833810182	0.00147711563611	0.000698697037468	0.00148781663414	0.00128860401778	5.8702416422e-05	0.00687859441227
m	0.0167504321236	0.012735543237	0.0101290680787	0.00925304296584	0.0125489495744	0.17965758144	0.49579658692	0.0852734678523	0.0195039150623	0.00702399436727	0.00625037121204	0.00182319977916	0.00293006797805	0.00413770990593	0.00406341564081	0.132122703804
è	0.0219051903079	0.0152446613257	0.0101721561929	0.00893517985528	0.0068996055248	0.114031267147	0.45328905564	0.126855107284	0.0406948616874	0.00695695645576	0.00910194397068	0.00189549200305	0.00265393129268	0.00479803786864	0.0053843062816	0.171182322601
n	0.00842859153597	0.00687040568857	0.0060741633643	0.00598093815176	0.00788335350827	0.116264965716	0.52565410188	0.168371550428	0.0453385928958	0.0109033501519	0.00877657189023	0.00377874824435	0.00360183109756	0.00349281172288	0.00237080826187	0.0762092655337
o	0.00416515121199	0.00418197766286	0.00475105352143	0.00555207755059	0.00837694383609	0.100092792905	0.44217120396	0.193052501476	0.134872311965	0.0223857520506	0.0211338319634	0.00543401821478	0.00457506896585	0.00370424744096	0.00137383581896	0.0441772560112
s	0.00229658176066	0.00280415208762	0.00397143977381	0.0050354124502	0.00969744461203	0.0828811653017	0.332262014653	0.282507310492	0.181833477322	0.0288164660169	0.0271111353211	0.00561376987159	0.00430336592195	0.00381175631365	0.000546059454653	0.0265084448371
i	0.00129705146022	0.00222359606254	0.00367525825794	0.0045719319834	0.00916977920401	0.0633778884339	0.261565389884	0.339137620164	0.205891512441	0.0322366980056	0.0382998964404	0.0064743480572	0.00567478944065	0.00553688593788	0.000283076019884	0.0205842881124
g	0.000951521903407	0.00174562035418	0.00320838261931	0.00459448706113	0.00602539640134	0.034654741478	0.165178368295	0.373271123388	0.258391784147	0.0546933233352	0.0551921241468	0.0109123821191	0.0103242658135	0.00701216077929	0.000280895848295	0.0135634318708
n	0.00158561980114	0.00538179485139	0.00964387873977	0.00825768802038	0.0109420228004	0.0352995991593	0.145922216098	0.296709701129	0.244787448049	0.0603360697784	0.0731114700489	0.0152112140397	0.0131872652712	0.0113687050598	0.00102732763943	0.0672279719569
i	0.00190986863371	0.00596657951713	0.0101169105199	0.00825678547346	0.0105160952335	0.0320730800531	0.102553237366	0.173663482043	0.32900205935	0.0816278399261	0.11385368335	0.0197421670132	0.0146684927571	0.0154942916866	0.00117873993314	0.0793766947523
f	0.00120399344457	0.00271470660571	0.00442759924663	0.00449835729115	0.0052128260445	0.019510529351	0.056690692122	0.133316525681	0.395519529783	0.133967509975	0.13360876445	0.0355126906711	0.0187092815857	0.0123417658955	0.000980280997713	0.0417849456841
i	0.000924663581523	0.00162355721524	0.00252603629221	0.00318408426372	0.00335980713483	0.0137736775837	0.037220087374	0.104890775227	0.394785119928	0.154143009992	0.163697094817	0.0464426668904	0.0264600938619	0.0168043646318	0.00100989799924	0.0291550585947
k	0.000871237950508	0.00141061761841	0.00229985034074	0.00308632842124	0.00288238316494	0.00961620466123	0.0224307107913	0.0728070550757	0.376658463309	0.189742943331	0.186140758272	0.0581016989635	0.0330296652873	0.0190803895439	0.000944164799747	0.0208975315649
è	0.000672788933503	0.0012629373728	0.00217947726358	0.00241536589375	0.00251395255165	0.00625314357374	0.0141845288971	0.0499483956919	0.304515264436	0.226002384444	0.196951822757	0.0945105163212	0.0603298290958	0.0191669431813	0.00101966186658	0.0180729584216
i	0.000396236344501	0.0006864788076	0.00109208863786	0.00119453869458	0.00126980941388	0.00260973777791	0.00617534243237	0.0235225018973	0.207499778145	0.225503934815	0.215646957586	0.119198548774	0.116524329699	0.0655696857271	0.00140733178886	0.0117026770405
k	0.000482003288167	0.00171732705253	0.00294344211262	0.00252925760819	0.00322060353796	0.00327106799264	0.00469118931079	0.0194085716324	0.156738452715	0.246734948272	0.210712199195	0.125162802925	0.126430321233	0.078107626909	0.00200455209629	0.0158456440135
a	0.000634795722722	0.00202721835084	0.00343841390421	0.00349871060273	0.00377807666265	0.00379587279755	0.00443449837026	0.0173775425441	0.132196542238	0.208952556091	0.229586909732	0.122005744308	0.139150748411	0.110093630636	0.00521776436543	0.0138109794378
a	0.000552143980907	0.00139286688361	0.00223453733474	0.00331998056758	0.00252123880422	0.00269711676585	0.00279227799009	0.00947730104803	0.0797975740793	0.116191303697	0.236315746577	0.118718521436	0.177467182804	0.219459010212	0.0123134594551	0.0147497232459
n	0.000777427340302	0.00286202009454	0.00477989927825	0.00456413255586	0.00458042620141	0.00308688045528	0.0022106301967	0.00666780254934	0.0508656113598	0.107199422899	0.214880082192	0.183477170479	0.177397477601	0.202717471404	0.0152872931517	0.0186462294153
k	0.00832136924677	0.00924856919818	0.0101714457594	0.012085146352	0.0048048135338	0.00305224341843	0.00234023446557	0.00462302631645	0.0524988384533	0.0924622649663	0.225929304064	0.172619679493	0.1219771132	0.111960700135	0.0416105590506	0.126294689472
ò	0.0107587449489	0.00970864957606	0.0089924256098	0.013279505184	0.0023811352546	0.00253506200614	0.00277688745519	0.00365255973882	0.0593663061511	0.0796353256554	0.211212024688	0.117940792498	0.0965711317333	0.117209051712	0.0698762563502	0.194104129824
r	0.0044884601163	0.00507914636869	0.00620944889327	0.00720308479467	0.0018129353282	0.00249371346871	0.00313438575173	0.00463556607961	0.060117413717	0.144240835218	0.165799224896	0.183866654166	0.104161903911	0.109195851237	0.0746282287834	0.122933139941
a	0.00243852250543	0.00357358970623	0.00531077690776	0.00531605219822	0.00169946658607	0.00293895188957	0.00376927748391	0.0054699000932	0.0548639315723	0.152232678406	0.140043314965	0.190192831389	0.0937420879703	0.162563804412	0.0867897782611	0.089055026647
s	0.00225054683514	0.00479661615208	0.00650968291259	0.00583947266607	0.00327349570536	0.00370570816319	0.00363996552797	0.00580319009773	0.0443321831908	0.131313709469	0.126664918322	0.20298751713	0.0973724093234	0.183329302471	0.096573058087	0.0816081788823
t	0.00443527107838	0.00693155938403	0.00844036977086	0.00741843065536	0.00373918742512	0.0029233877544	0.00238867430932	0.00392613033924	0.0355604200636	0.10580820349	0.132621992774	0.189296044043	0.0731447151078	0.091315731157	0.146723566029	0.185326276294
è	0.00432116443613	0.00434441181468	0.00461348272362	0.00532918995179	0.00164452454837	0.00167396275147	0.00168869176977	0.00236857208641	0.0273032443545	0.0520629154967	0.113395857591	0.100615963014	0.0571182153693	0.117173269719	0.224399878676	0.281946655431
o	0.00173536211204	0.00194156745823	0.00224653467454	0.00281897108393	0.00129233846612	0.00125788381716	0.00119567925659	0.00209370576214	0.0159870326515	0.0313203424989	0.0741593215303	0.091943664338	0.0691434101231	0.244692846573	0.221784909559	0.236386445144
n	0.00393814659401	0.00964402898608	0.0114616823248	0.0128669561613	0.00776537638871	0.00473248637239	0.00156165598553	0.00287603465405	0.00989357841717	0.0283377841663	0.0593400935101	0.134753881446	0.070012018041	0.249156998858	0.226666153186	0.166993131715
e	0.00498381526467	0.0121329210954	0.0142326376083	0.0170671177204	0.00973693792957	0.0062891936908	0.00205551516184	0.00366885665135	0.00931968547239	0.0252523725554	0.0582549908367	0.139632142149	0.0680672006803	0.235790219619	0.270597487729	0.122918902572
t	0.00333785088822	0.00754740979847	0.0090635890361	0.0119055142401	0.00686863110986	0.00514799203027	0.00200863498728	0.00358817465045	0.00899168382413	0.0219859663518	0.0569405859456	0.130767315716	0.0673662378934	0.237986099873	0.327772649243	0.0987216461907
s	0.00676246469607	0.00946021726616	0.010953223012	0.0159872924134	0.00647046546995	0.00520263234342	0.00236263432909	0.00301482591682	0.00833941894138	0.0185489977839	0.0551284109819	0.111597189572	0.0484728676311	0.139820939958	0.407873233081	0.150005182064
ù	0.00685117683202	0.00706481015539	0.007726004414	0.0129355087045	0.00331257077332	0.00316718214781	0.00201243664303	0.00193356980561	0.00694438764713	0.0103908980613	0.0482549743273	0.064030267524	0.0351395922104	0.135338526653	0.428096081027	0.226802034021
n	0.00505104274401	0.0124534277851	0.0213409678813	0.0217568574682	0.00811329244111	0.00308330614927	0.00123950320101	0.00158168720187	0.00571010044904	0.0119625851538	0.0382739654424	0.102668759175	0.0334261397368	0.131265768884	0.413818627009	0.188254008007
n	0.0115346667813	0.0179642032617	0.0283978592938	0.0264454966894	0.010046580647	0.00327436518309	0.00161089025367	0.00109052410062	0.00582785054968	0.0185790720513	0.0297315181475	0.111213183058	0.0240350589123	0.0749229439613	0.45211351567	0.183212299336
i	0.0113439297738	0.00999455814723	0.0122625422046	0.0117475177631	0.004064806029	0.00205512036103	0.00180468015122	0.00128626320021	0.00595855148323	0.0157692483504	0.0222415457158	0.0532154413527	0.0181413839708	0.0763403889871	0.415731905223	0.338042113112
t	0.0055782221046	0.0114017517757	0.0164501791749	0.0123666932544	0.00500713765633	0.00226071045368	0.00136995038374	0.00191189016674	0.00520686296108	0.0126924194501	0.0218774802386	0.0613435874509	0.0184980396569	0.0757204689957	0.402622301741	0.345692307704
