 	avete	cucinato	le	verdure	</S>
è	0.910360885	0.088083819	0.00125230094	0.000302354805	6.4966693e-07
c	0.739113351667	0.259365253	0.00133380598	0.0001805481562	7.03205981e-06
h	0.586195133889	0.407280541	0.00545856016	0.0010544603366	1.12932258033e-05
e	0.424792227963	0.565534923667	0.00831644438667	0.00134481694431	1.16191388011e-05
t	0.441809675988	0.540525747889	0.0168833401289	0.000509712520213	0.000271589489934
e	0.411242026663	0.50656420263	0.0815838333763	0.000245059025738	0.000364920627978
m	0.173113371888	0.45750111421	0.331372417792	0.0208707980876	0.0171423201273
a	0.0863675671293	0.332807404737	0.522725059264	0.0284166587625	0.0296833060424
r	0.0349707206431	0.312357181579	0.357216853088	0.277986514654	0.0174687127141
à	0.0208332826477	0.167934326193	0.269143847696	0.406626721551	0.135461822271
t	0.176244019883	0.0876492700643	0.314404385899	0.20999361385	0.211708725757
a	0.225530120961	0.0527798520214	0.448702848633	0.100736621383	0.172250580252
t	0.113086967987	0.0277574896738	0.604567036211	0.0905489838943	0.164039543417
a	0.0715524343957	0.0161088805579	0.631196565404	0.0990697846314	0.182072341139
l	0.0254418821986	0.00726667595263	0.482452733135	0.323995944877	0.160842729046
à	0.00962929542953	0.00340233635754	0.208237439712	0.583170581626	0.195560315015
c	0.00531024470651	0.00244248092585	0.155863597237	0.637335213875	0.199048449005
h	0.00412923460217	0.00216658734862	0.217425012412	0.676907671292	0.0993714736683
a	0.00308608470072	0.00142977402287	0.301326484137	0.599413310431	0.0947443445561
n	0.0213899462336	0.00713356374096	0.470911294712	0.424550430144	0.076014760852
a	0.0683693894112	0.0230952329137	0.414968029904	0.213425648381	0.280141672951
</S>	0.0975890847056	0.0334684354569	0.251659412452	0.108039701691	0.509243336476
