 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
e	0.626684475	0.123860255	0.2371895776	0.0006228637	0.011608997078	5.0296097e-06	2.7944202838e-05	8.158847495e-07	5.1172871e-09	3.3719633e-10
p	0.338495687667	0.393113931667	0.244693062867	0.000414652315	0.021375931026	0.000374321932233	0.00146981517661	8.68281774983e-06	1.74360935729e-05	3.64173072271e-05
è	0.128080398556	0.743853913889	0.108365338622	0.000250423416667	0.016940954304	0.000494445036488	0.00193191590018	1.07681656463e-05	2.32433184249e-05	4.85561775494e-05
n	0.0594562785187	0.861440591296	0.0722142322073	0.000298403302222	0.00575270024333	0.000164856953495	0.000645401005107	3.5938455377e-06	7.74953733427e-06	1.61892949638e-05
s	0.0418728625062	0.855890447099	0.0960313894024	0.00391628100074	0.00200807932778	5.52520809e-05	0.000216524104869	1.2000925115e-06	2.58508577758e-06	5.40032453888e-06
e	0.0288063380021	0.550690858366	0.400444889801	0.0192686206669	0.00069452165426	1.93593249133e-05	7.22292901147e-05	5.20343360167e-07	8.62913748247e-07	1.80010845394e-06
t	0.031046283834	0.375074765455	0.541136219934	0.027754160889	0.0242924200298	2.25631061044e-05	0.000671787679097	3.16655093389e-07	5.52211597649e-07	9.05457181677e-07
s	0.0426795986113	0.413425315152	0.455009496645	0.0534726476297	0.0342781334766	0.000223697982701	0.000908054019699	6.60551387796e-07	1.75982153255e-06	6.07843634426e-07
e	0.0273103593704	0.239199417884	0.499084965548	0.219114752543	0.0144648011255	0.000467566207567	0.000344305775233	1.15431609626e-05	2.03867700418e-06	2.03243137889e-07
k	0.0130620299568	0.146035618795	0.345324920516	0.239215096681	0.170529948209	0.000576893572522	0.0851111815337	2.27284506542e-05	0.000103577911061	1.79564260652e-05
a	0.00927856581893	0.116763518265	0.225273172172	0.29918017806	0.232442250403	0.00326127114751	0.113420574355	0.000213336845218	0.000143210788354	2.39191095384e-05
o	0.00508608766631	0.0425430767217	0.175612241057	0.331205769353	0.384245964468	0.0110753127158	0.0491302539617	0.00103899654841	5.4245089218e-05	8.01882154013e-06
l	0.00247211104877	0.0229022928739	0.0632174333523	0.124661185091	0.489442624823	0.0109173916419	0.284772359987	0.0011553802848	0.000345618394839	0.000113549754691
à	0.00268367338292	0.0208727666246	0.0349159161174	0.099102570337	0.426632641608	0.0247978769506	0.388830046662	0.00111456013027	0.000898454164946	0.000151475778897
