 	la	pasta	vuole	sale	</S>
i	0.98621102	0.0110078628	0.0026627894215	0.00011792478	3.55274825e-07
p	0.657970508833	0.0271937112667	0.0123239656738	0.06738177888	0.2351299928
à	0.489669648444	0.0877262870889	0.0192829305579	0.0897984386067	0.313522742996
s	0.581398932815	0.238945675696	0.0342913335193	0.0300597526956	0.115304379728
t	0.380575788938	0.495104725232	0.0626420311731	0.0108221196785	0.050855376176
a	0.230500614313	0.495149848411	0.238782070391	0.0131929501595	0.0223745126587
ì	0.146643019771	0.243293467137	0.583482236797	0.0153221999532	0.0112590507282
t	0.0633585465903	0.103638520712	0.811285525599	0.0151248642177	0.00659251641807
e	0.0334945423301	0.0437450890707	0.589919667866	0.279454934739	0.053385762806
l	0.01249631111	0.0212747115236	0.280000285289	0.613403678246	0.072825020602
e	0.00524913547	0.0138268756745	0.16332575543	0.702682326082	0.114915906534
à	0.00222481013667	0.0055224480915	0.0687500954767	0.788659008694	0.134843642178
l	0.00264914129222	0.0062121997305	0.0502450258256	0.768747756231	0.172145887393
a	0.00273753962074	0.00611608792683	0.0341624685319	0.49013689541	0.466847012464
</S>	0.00160111434537	0.00321920748841	0.0174268631509	0.302088382705	0.675664431232
