 	il	vestito	della	sposa	deve	essere	bianco	</S>
o	0.4872360973	0.0177744605	0.49493726725	4.450972e-05	2.23919865e-07	7.5280022e-06	6.5836253e-09	1.26445285e-10
à	0.16337323902	0.0439855605	0.792615242417	1.86146752333e-05	1.78942371667e-07	7.17497083333e-06	6.26987825e-09	1.33607791667e-10
b	0.0564584643933	0.368202706833	0.575288879806	4.39162203111e-05	1.15507029056e-06	4.55986004444e-06	1.203487709e-07	1.36726171334e-07
b	0.0538744711311	0.728188002278	0.217274753602	0.000634495940104	3.91870929685e-06	2.36463793481e-05	4.59648523633e-07	2.23121403778e-07
e	0.0902632470437	0.815756067426	0.093125744534	0.000822128720035	4.00888921895e-06	2.82216883894e-05	4.63427964544e-07	1.16935657926e-07
t	0.0808244580146	0.829758969142	0.063522220178	0.02569245288	7.18452133263e-05	0.000124495882736	5.10297594485e-06	4.73270209309e-07
o	0.0414425283382	0.580912756381	0.332810446726	0.0445700426267	0.000100271879109	0.000156768120279	6.64415063728e-06	5.90877306203e-07
u	0.0166520519994	0.228839372127	0.698333762242	0.0557203858756	0.00023075297437	0.00022127094946	2.25447488143e-06	1.98536377068e-07
k	0.00641359798647	0.207516277376	0.546637377414	0.223950610292	0.00275351912479	0.00954355856649	0.00305184283164	0.000133237310498
o	0.00372537269549	0.205810947459	0.304914445805	0.458287846764	0.0103715995749	0.0126352867122	0.00407127364055	0.000183235751166
r	0.00636928916516	0.16445257082	0.232508648602	0.526358328921	0.0116755101916	0.0556747647607	0.00233638534352	0.000624545954722
a	0.00753803238839	0.146911314607	0.130815359534	0.586528822974	0.0547439990639	0.0709087649202	0.00176080249851	0.000792931791574
s	0.00757252179613	0.109654942536	0.0986581118447	0.618815807658	0.0712903710213	0.0863231883067	0.0061297527835	0.00155530647052
ì	0.00656831831204	0.0937114624787	0.0712761076149	0.604833252553	0.0934884250071	0.120433549436	0.0077975953945	0.00189131001351
u	0.00234085477735	0.0321408335162	0.042033210205	0.435841851851	0.276773508336	0.206936753145	0.00316565456483	0.000767350867837
è	0.000867234775783	0.0109143501854	0.019911158635	0.167610632617	0.308899376112	0.489889267715	0.00161477365494	0.000293182985946
n	0.00152741108193	0.00529818058513	0.0159946361117	0.0814477752057	0.164747702037	0.707406239238	0.0229556327183	0.000622378451982
a	0.00171534286064	0.00335105186771	0.0127161467539	0.0439282678019	0.135485937346	0.744890789746	0.0360596109061	0.0218528007173
n	0.00059167756088	0.00114885865524	0.00467912743463	0.0161405836006	0.144347769115	0.728915773249	0.0739201949687	0.0302559782391
e	0.000217663112627	0.000415741663413	0.00193861461821	0.00665146377687	0.123311109705	0.712902991083	0.0884613856562	0.0661010440797
à	8.44642468757e-05	0.000159541086804	0.000922460612737	0.00283011203562	0.0885937915683	0.777693610361	0.0505733292187	0.0791427053599
s	4.94941692919e-05	7.27650969347e-05	0.000517002070912	0.00135452567187	0.0476052076894	0.59985777212	0.30652025974	0.0440229677866
p	8.99561790973e-05	0.000101496792978	0.000379539670304	0.000937796983957	0.0319471900631	0.254634973707	0.42761594658	0.284293094596
r	0.000206837239699	0.000227456657659	0.000382136300101	0.000959957294652	0.030204630021	0.102844728502	0.268246432193	0.596927798199
o	0.0043640538999	0.00380663823922	0.00468710433003	0.00404790283155	0.0290411773403	0.048342372434	0.169162344398	0.736548366066
</S>	0.00844169744995	0.00730421311961	0.00897363866502	0.00719784941577	0.0337182426702	0.041852316217	0.088756717699	0.803755283033
