 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
k	0.984236325	0.01385367525	0.00024825209	0.0016500519	2.1248857e-06	1.679569035e-06	1.96981752e-07	7.720604368e-06
u	0.917274191667	0.0772623410833	0.00351442774	0.0015195172	0.0004200324274	1.60296208143e-06	2.03783672333e-07	7.72057273345e-06
à	0.579616887889	0.395105047028	0.02378756958	0.000927515716667	0.000559799125267	5.36701428643e-07	9.11969514443e-08	2.57363381173e-06
i	0.203861402963	0.738725859009	0.0567691165267	0.000452063465556	0.000190479052889	1.79612519601e-07	4.53468806481e-08	8.57979519253e-07
m	0.0719033426543	0.74389951967	0.178919598842	0.00520837056519	6.63009481797e-05	4.22032818187e-07	1.44298925138e-06	9.94185398638e-07
è	0.0340652962181	0.580826453223	0.377300806281	0.00777382812173	2.98014649432e-05	7.12394189396e-07	2.03307079046e-06	1.04085379688e-06
r	0.0210058930727	0.372311692741	0.60004347876	0.00661438614058	1.94585956477e-05	6.20108589799e-07	3.74835080349e-06	7.03561229627e-07
i	0.0101593988576	0.180876009247	0.779501816253	0.0283843665469	0.00107090002588	2.7059682066e-06	4.2133858885e-06	5.92543958542e-07
n	0.00591941768587	0.105919189749	0.814101838751	0.072510643849	0.00153349482863	4.29460063553e-06	1.05141325835e-05	6.10068634847e-07
g	0.0108504957953	0.092603826583	0.791848029584	0.100733524616	0.00324727772954	0.000563757948312	0.000151859332195	1.23086587828e-06
h	0.0182823745984	0.083590368861	0.787821383195	0.0966139115387	0.00615080247651	0.0012949973161	0.00623145583407	1.47202402928e-05
ì	0.0140764249328	0.0627501299537	0.819980351065	0.0859164105129	0.0079306967255	0.0011146765587	0.00819009292136	4.12576920976e-05
z	0.0384793643776	0.120852856985	0.723560843688	0.103705386838	0.0069005895085	0.000541681244233	0.00570858661712	0.000250746837366
i	0.0462995646925	0.132392810995	0.413798521896	0.248922162279	0.15165112277	0.00179041225274	0.00482009812837	0.000325328485789
n	0.0183849856308	0.0567356533317	0.211755101299	0.434991067426	0.27052254759	0.00234920435091	0.00506335429879	0.000198102308596
a	0.0087327538436	0.0307663226772	0.133031021766	0.418597905809	0.39489257253	0.00856792271697	0.0052816042196	0.000129890502532
v	0.0042720290812	0.0164434921257	0.0589417585887	0.265849888603	0.373096234177	0.0112637788057	0.267913614527	0.00221915508384
o	0.00249754847707	0.0112517524519	0.0325252235296	0.151237352868	0.432052888059	0.0115898061686	0.355827664342	0.00301773132795
r	0.00171865447569	0.00725616556063	0.0275006935099	0.0896012142893	0.55068641602	0.0110159885162	0.306601947614	0.00561891197598
à	0.00189342132523	0.00662856128688	0.02766853017	0.0631851724298	0.48178482534	0.0256769272987	0.360329949205	0.0328326233253
s	0.00475068640841	0.015568589529	0.02268382839	0.0825296051433	0.35430122678	0.0324785371996	0.444986949735	0.0427006197751
o	0.00641386793614	0.0184526249097	0.0187443867633	0.0832201207144	0.221999060593	0.177259077167	0.414637587912	0.0592733085917
m	0.00336604798538	0.0069751712479	0.00727182285443	0.0408842874515	0.175462813981	0.224724099856	0.480538050637	0.0607777033639
e	0.00141980141846	0.00265992866063	0.00305955551814	0.0195470113638	0.137341678444	0.236460900752	0.523540313546	0.075970818288
o	0.00194577758949	0.00273134158688	0.00363100400605	0.0237551137879	0.203518056148	0.320078750251	0.348281404515	0.0960585744293
t	0.0022589227965	0.00370323362896	0.00409988540202	0.0233307222626	0.147267099296	0.18892108565	0.572919274838	0.0574997961431
s	0.0012151138655	0.00253136982632	0.00232596305734	0.0123259844209	0.0559302936787	0.0781374027833	0.733345554946	0.114188335048
o	0.000545999115167	0.000989592678773	0.000994453169113	0.0055183301403	0.0291075588929	0.0651318262611	0.503190834982	0.394521441683
m	0.000338452371722	0.000524897132924	0.000571633706371	0.00280873864677	0.0140124812976	0.0480488192537	0.528729371661	0.404965644561
ì	0.000174520204907	0.000284540563308	0.000327989452124	0.00123788572559	0.00550382083253	0.0201382149179	0.565847270554	0.40648577552
</S>	9.41276139535e-05	0.000151386530154	0.000181562666062	0.000691404227795	0.00345650501627	0.014558949459	0.374653625277	0.60621245776
