 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
n	0.99100177	0.005641053	0.00260734795	0.0007474853225	2.2958000025e-06	3.9429366025e-08	1.03647833735e-10	1.1927990556e-10	1.1744172245e-10
d	0.927284303333	0.0647054463333	0.00773996915	0.0002648908115	5.2915430025e-06	3.4607011025e-08	3.6784437904e-09	2.82383466289e-08	4.31284604291e-08
ì	0.849780361111	0.141608258778	0.00849600038333	0.000108432148833	6.82062953417e-06	3.3043780595e-08	4.87868436713e-09	3.76115623173e-08	5.74654693388e-08
s	0.605877133704	0.390613139593	0.00339844561444	0.000106547275611	4.53536181139e-06	5.5109553785e-08	1.74753684938e-09	1.25392477304e-08	1.49589275642e-07
o	0.304283901235	0.543644386531	0.151964016025	0.000104243527204	3.23869945473e-06	6.22946054971e-08	6.99691363793e-10	4.18158627732e-09	1.80296491005e-07
n	0.169165960412	0.615411168844	0.215219520008	0.000200568741068	2.70483656918e-06	3.34227917345e-08	4.00563611931e-10	1.39428560919e-09	6.79923251264e-08
t	0.102971776804	0.780665589615	0.115160661336	0.00119888831369	3.02235802306e-06	2.39661015315e-08	4.34837530644e-10	4.65187845668e-10	3.05780785408e-08
a	0.0759494309347	0.575777963205	0.346214600445	0.00205636560456	1.58032923769e-06	8.33562179717e-09	1.57605040355e-09	1.55132603021e-10	1.02169486471e-08
t	0.0403479146449	0.395945744402	0.442844706815	0.118002269735	0.00276257041581	8.26354833733e-05	1.88431448735e-07	1.086105027e-10	1.39450094242e-05
i	0.0209236346816	0.295613311801	0.520420175605	0.159226386245	0.00368746218227	0.000110185646749	2.65251682245e-07	9.34853471667e-11	1.85901191918e-05
k	0.0117785926939	0.2074303376	0.523970937202	0.234855445082	0.0214522424378	0.000229953474541	2.59103147801e-05	2.3309559672e-08	0.000256563722448
i	0.0100172625646	0.180813269533	0.489774971067	0.291209729694	0.0275311231126	0.000273997349847	4.31796109267e-05	9.07080615573e-08	0.000336363302183
a	0.00688329685487	0.0743128868443	0.542974210356	0.293822414565	0.0810282033375	0.000811068674949	5.51637963089e-05	9.97648865191e-08	0.000112619773998
t	0.00939348361829	0.0588511356148	0.295213116785	0.431280444855	0.198322527779	0.00570100622498	0.00010016471877	8.00071515064e-08	0.00113797970324
è	0.00886298777276	0.0482405573716	0.122279122695	0.358585098285	0.449021785926	0.0113892792417	0.000139027146257	6.88677831688e-08	0.00148203035455
r	0.00777116549092	0.0293349956239	0.052939724665	0.368879132762	0.530582041975	0.00929778068057	0.000512456158752	3.81302470563e-08	0.000682681548317
a	0.00851448359697	0.023729826608	0.032505100555	0.581326667587	0.334561820658	0.0125774803269	0.00633648455292	1.1486971919e-05	0.000436690776106
t	0.00527478659899	0.0114294388693	0.0157383937183	0.534159335862	0.406737420219	0.018276270109	0.00816233589764	1.52960263783e-05	0.000206752795369
i	0.00312983157633	0.00645876550977	0.0067281663061	0.320377051954	0.592179460073	0.052330926703	0.0186533696792	2.13276918648e-05	0.000121146440123
n	0.00133739184544	0.00269482895659	0.00281117663537	0.183381849318	0.696130506691	0.0887730822343	0.0245587912264	2.34618457949e-05	0.000288948881708
ì	0.00066194195148	0.00136809520786	0.00116095255746	0.083989244106	0.720491235564	0.179153717411	0.0128170885088	8.97678187163e-06	0.000348733605236
c	0.000438203976827	0.00081438659162	0.000526574341487	0.031851103702	0.738709578521	0.21807582247	0.0090193542696	6.97975105721e-06	0.000557995433079
h	0.0752138618923	0.103590008997	0.00900040892383	0.0561884345673	0.546630888507	0.12660183949	0.0788456214232	0.00208190670602	0.00184704647769
a	0.106363522964	0.140106073999	0.0155660039746	0.0733040948558	0.199746834169	0.08954871183	0.322249657141	0.0371846414687	0.0159304480926
p	0.0469275126547	0.0592375936663	0.0116414236582	0.0564205159519	0.112026265723	0.0758340179433	0.56690862238	0.0472214078562	0.0237826553642
à	0.0207004733916	0.0297044351838	0.00648864016073	0.0398417259173	0.103548080574	0.271733066648	0.48885237746	0.0216011799854	0.0175300621214
r	0.0117265786372	0.0172563250229	0.00459955779491	0.0314520192391	0.0738274855247	0.326412926883	0.498489142487	0.0133660333285	0.0228699460405
o	0.00897832677907	0.0131855165843	0.00423092021164	0.028851862613	0.0392655060082	0.114565083294	0.602357114162	0.11677607111	0.0717895573468
n	0.00336319015969	0.00464334090477	0.00176057068388	0.0118200603043	0.0322571561694	0.0597772294313	0.653351904721	0.15081294417	0.0822135717823
t	0.00206668705323	0.00263943400159	0.00140367079463	0.00881877950143	0.0467634540565	0.0563454451438	0.778514434907	0.05739083019	0.0460572522608
a	0.00160955830774	0.00187949898053	0.00131091689154	0.00699716016714	0.0335331946855	0.0408020060479	0.694890868302	0.159403868397	0.0595729097536
s	0.000698801819247	0.000804834916843	0.000549346580513	0.00369537998905	0.0149952765618	0.021596886016	0.618672526101	0.186715172882	0.152271779918
t	0.000340679576416	0.000433804325614	0.000248439663504	0.00281600302968	0.0127184211873	0.0124889091053	0.6073598987	0.0952030443773	0.268390796639
i	0.000154522476139	0.000183995104538	0.000141300026168	0.00162051335323	0.00887698696243	0.00694388760177	0.485680929567	0.225137841459	0.271259992213
n	7.25244870463e-05	7.5811419846e-05	7.08749251893e-05	0.000730942227743	0.0123474372208	0.0202029446673	0.502928829856	0.237179255486	0.226391344071
a	3.05362716821e-05	3.23659946153e-05	2.73085348631e-05	0.000346713239248	0.0149518749069	0.0606595865558	0.515823863285	0.158605740162	0.249521978024
g	0.000373230945561	0.000692159587205	0.000274676059954	0.00149385244308	0.0141477791356	0.0659448488519	0.571617054428	0.150020220054	0.195436147008
l	0.000495484756854	0.000931849475735	0.000365777501651	0.00188782801769	0.0124770939585	0.032299959484	0.513958518143	0.354232096685	0.0833513746693
i	0.000180194574285	0.000336720375578	0.000136139008717	0.00068310752323	0.00449982278283	0.014678262928	0.219238777381	0.697503442228	0.0627435195564
s	0.000731687738428	0.00147614336219	0.000539969442739	0.00280040805508	0.104734292144	0.189857664209	0.124053393794	0.527283982609	0.0485224250521
ì	0.000917598253809	0.00185827475173	0.000675769555913	0.00351146337503	0.138562517181	0.272063039736	0.101672715265	0.256897262736	0.223841323551
a	0.00039307839227	0.00068660760491	0.000275548616971	0.00131990899168	0.0475778964603	0.120382314912	0.0823395790883	0.261752140912	0.48527290785
</S>	0.000319587146135	0.000435874887455	0.000206920243485	0.00086072826084	0.0251802446301	0.066119332456	0.0831365495442	0.273988550456	0.549752203925
