 	la	macchina	vuole	riparata	dal	meccanico	</S>
e	0.656866935	0.342816305	0.000282685085	2.23747113e-05	1.165839825e-05	4.923089575e-08	2.29275975e-10
m	0.332899160333	0.665795655	0.000662932128333	0.0001723735003	4.51260495833e-05	0.000349891922881	7.49005083974e-05
à	0.132959988778	0.865429828333	0.000760261236111	0.000230056358767	5.35252785278e-05	0.000466503428165	9.98672240037e-05
k	0.217905982926	0.769100242778	0.00605679580537	0.00524559227826	2.45600975093e-05	0.00162400786326	4.28697098724e-05
i	0.262754694309	0.715495990926	0.0127570156018	0.00694224403942	1.63872825031e-05	0.00200985675422	2.38705991014e-05
n	0.141629866103	0.658479296975	0.162315512201	0.0367253606265	0.000138671869501	0.00070301441121	8.28147387772e-06
a	0.074220691701	0.475689038992	0.399578220734	0.0500121558755	0.000229334583167	0.00026745194473	3.08504285548e-06
t	0.0403937889003	0.290602814664	0.499539990245	0.168950715958	0.000178290684389	0.000325953895903	8.4013444814e-06
è	0.0223114732668	0.101481557221	0.654777113415	0.220922047319	0.000151268494796	0.000346301694301	1.01845571938e-05
l	0.0196058080556	0.0439836670737	0.696277341138	0.238150067773	0.000477902481599	0.0014945701271	1.06062964313e-05
i	0.0192689235852	0.0251611930246	0.473818720379	0.466730702591	0.0129933168605	0.00200136498237	2.57315341438e-05
s	0.0080514819284	0.0117855690315	0.308816676793	0.65037879753	0.0195824806202	0.00135434433412	3.05934213813e-05
t	0.00376023937613	0.00551636883383	0.218791192264	0.74003890251	0.0182456958734	0.0134423266447	0.000205238501127
i	0.00193606535871	0.00377505887794	0.119813923755	0.560342720837	0.295895548291	0.0178472320482	0.000389445643709
a	0.000944959272903	0.00194656914265	0.046768536585	0.299986580279	0.642984422764	0.00707636530607	0.00029256316457
m	0.0020024472443	0.00206133159755	0.0271446005283	0.30504456676	0.493677434255	0.168338060892	0.00173158909486
m	0.00256242248143	0.00223054933252	0.0188273559428	0.269892122253	0.187449195418	0.507599853631	0.0114385240316
è	0.00198455382714	0.00215240661084	0.0149983904143	0.322747194084	0.0974598124727	0.513259744544	0.0473978796772
n	0.00578494420905	0.00557334457028	0.0216933971381	0.399487058028	0.0788069531576	0.428097708181	0.0605565548924
i	0.00670584313635	0.00606698205676	0.0171121021127	0.225383342343	0.361275263386	0.34657900706	0.0368773922975
a	0.00293924743878	0.00274051537559	0.00697642993757	0.081733812281	0.760008204462	0.126117325687	0.0194844276658
t	0.00384483080626	0.0019319582152	0.00994638414586	0.0823637325937	0.613504944821	0.265708714229	0.0226994354553
t	0.00410197382542	0.0016225329384	0.010941385582	0.0886548485312	0.27751618494	0.541876304743	0.0752867634851
o	0.00158260857181	0.000787467096133	0.00441674538067	0.0396562248437	0.381271818313	0.455389894914	0.116895281162
m	0.000894064650603	0.000592532715378	0.00215727228022	0.0174339966146	0.386522521771	0.506204024971	0.086195641054
e	0.000679803870201	0.000564674555126	0.00147553589341	0.0106238438715	0.24165397959	0.55116426499	0.193837917685
k	0.0005269900334	0.000608748701709	0.00138629766447	0.0233243589572	0.19463496653	0.529719864997	0.249798777895
k	0.0004769792278	0.000547512567236	0.00130513760482	0.0270918954857	0.0740725526433	0.711006988332	0.185498951298
à	0.0004498792826	0.000455571155745	0.000806608031607	0.0109949967286	0.0291381680144	0.600014046111	0.358140770433
n	0.0008304037942	0.000637975285248	0.00105918059054	0.00713054420953	0.0140348022381	0.59317997537	0.383127130144
i	0.0071398058314	0.00571278016175	0.00410011393018	0.00756886096984	0.0444642769794	0.49439803779	0.436616133381
k	0.00874724789047	0.00712310705625	0.00454499658673	0.00592589145661	0.0539590093265	0.467716515263	0.451983237794
o	0.00603384091016	0.00573328068775	0.00370123023891	0.00561757961887	0.0464183467755	0.501332891754	0.431162822598
</S>	0.00767345145508	0.00788411784388	0.00507228176946	0.00728659680944	0.0647733433877	0.329856125877	0.577454086299
