 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
e	0.49072081	0.369989135	0.0248494573	9.451036725e-05	0.1141697065	0.00010201647875	5.67518843725e-05	7.90586906e-06	9.6004804665e-06	1.120699323e-07	4.03499558e-08	4.869925937e-09	2.71620105e-09	2.02824935e-10	7.161573775e-10
v	0.769455156667	0.151159390043	0.0227306367367	3.78113149167e-05	0.0565509028113	3.866764855e-05	1.94221469392e-05	2.86544932667e-06	3.2691214765e-06	5.56784539667e-08	1.10267253413e-06	1.47253147703e-08	1.19670543283e-07	2.11769313117e-08	5.92116687344e-07
ò	0.756197918889	0.200967888391	0.0150874425489	0.000736644305972	0.0269607749151	3.23380283167e-05	7.00129813973e-06	1.48895187556e-06	5.96694716883e-06	5.65447063222e-08	1.45606582668e-06	1.86092391568e-08	1.58656566428e-07	2.8117306379e-08	7.89227811736e-07
s	0.425222871296	0.520859519464	0.0315331058496	0.00275837070199	0.019572160305	3.12543417722e-05	1.38546679732e-05	8.36695063853e-07	6.82034456094e-06	3.91644928407e-08	4.86301866693e-07	7.41765941893e-09	5.43880302427e-08	2.08304280681e-08	6.09537086533e-07
t	0.148909055565	0.790919483155	0.0478352342832	0.00279664610066	0.00946670446833	1.45876157241e-05	5.49216713244e-05	3.81689883284e-07	2.28920278841e-06	1.38492100469e-08	1.62503974684e-07	3.08695048958e-09	1.86072223179e-08	1.84014237891e-08	5.49627729869e-07
o	0.0502294505717	0.692891404385	0.250699718094	0.00149998786689	0.00461103745611	7.8570239747e-06	5.86292310415e-05	9.26782717761e-07	7.9037573957e-07	5.83796791563e-09	5.6799394848e-08	1.05681194313e-09	6.35182260967e-09	6.13399414007e-09	1.83209245686e-07
d	0.0409835987739	0.402298981462	0.376490722698	0.174876002256	0.00509272208537	0.000185278738258	7.04624109472e-05	1.43468330592e-06	5.28342009857e-07	8.44535083854e-09	2.18168545493e-08	1.00773001104e-09	2.66322926989e-09	3.12994282399e-09	2.67463429933e-07
e	0.0386392560913	0.238790607154	0.472254867566	0.243718030752	0.00620324836179	0.000290541626086	8.62650086491e-05	1.51695093353e-05	1.67740748662e-06	5.78907356128e-08	1.42877874498e-08	2.97739533701e-09	3.5372801233e-09	2.134980102e-09	2.95548820124e-07
r	0.0184435553638	0.130916059385	0.433738325855	0.411265340251	0.00505889185393	0.000472396088695	6.27091012164e-05	2.19650944451e-05	1.78146349289e-05	3.21638145204e-07	1.16605644166e-08	5.67391836457e-08	5.74430470777e-09	6.04137728613e-08	2.49590283685e-06
f	0.0181177652879	0.130615320128	0.226684695285	0.587306003417	0.014985625018	0.00520601019623	0.0161763841737	0.000836468005148	5.9254317643e-05	8.66227041507e-06	1.70318060406e-07	2.80364794549e-07	3.48700535693e-08	8.38020202871e-08	3.23512989862e-06
ò	0.0134257540426	0.133662914709	0.165498702762	0.640380824472	0.0176214174393	0.00652702591541	0.0217006769246	0.00111091301172	5.86565876477e-05	1.13878942384e-05	2.23761625635e-07	3.2847400985e-07	4.31766901898e-08	3.4254391429e-08	1.08418920185e-06
m	0.0189827829609	0.13799694957	0.119627255254	0.702116974824	0.0093025549131	0.00338045648847	0.00815881484153	0.00040203915924	2.71314003159e-05	4.17527814613e-06	7.59955425783e-08	1.43888013617e-07	1.57882336299e-08	1.79400194763e-08	6.00249116595e-07
u	0.0209282716536	0.145830190857	0.181369605085	0.467078984941	0.134948280971	0.0176676551628	0.0119531722805	0.0199138071984	0.000295276469439	1.01346280154e-05	3.45129125273e-06	5.93787956539e-07	1.4069116411e-07	1.04711046588e-08	4.40497323298e-07
e	0.0127021502179	0.0676688889523	0.177290721695	0.243396518314	0.31769764699	0.106180101054	0.0236119834268	0.0495212980661	0.00189598614315	2.84148196718e-05	4.68504886758e-06	1.25970111885e-06	2.42293318037e-07	4.26093515293e-09	1.48434072387e-07
n	0.0146495360726	0.0333833663174	0.0969527672317	0.307110259438	0.255847403997	0.190137770351	0.0484140151423	0.048491702022	0.00486743821438	0.000109970812557	1.95180994919e-06	1.17108561063e-05	6.15219062679e-07	4.63145816748e-06	1.6937686571e-05
t	0.0103730037242	0.0166356311058	0.0543246534106	0.463014199813	0.097883122999	0.191693200117	0.0800070283808	0.0795306500073	0.00598973153813	0.000455258610852	2.23057701931e-05	3.85425913688e-05	3.63414085423e-06	6.44760826583e-06	2.26236555003e-05
u	0.00410547547473	0.0072373874686	0.0292641313369	0.321809416438	0.082938794333	0.161003136706	0.0806401061269	0.282373183336	0.0286620749794	0.00163022327028	0.000116174525064	0.000202708689123	6.88342395141e-06	2.64532673194e-06	7.6321769329e-06
t	0.00176795825824	0.00298109978953	0.0123917714123	0.119337482313	0.0775399317777	0.194178928902	0.217343815376	0.333279054445	0.0384460903265	0.00203765352343	0.000129706928688	0.000343818079708	1.57918126505e-05	0.000139446225677	6.74079354338e-05
ò	0.00100991798608	0.00141549163984	0.0061364529041	0.0942240344377	0.0730104409259	0.333034702967	0.300489055125	0.162195728148	0.0259742294422	0.00157976737448	4.77389770293e-05	0.000530832776569	4.72773915502e-05	0.000214522676892	8.97834588113e-05
