 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	0.550871225	0.408494166	0.0369036375	0.0016790018	0.0014453492	0.000565232265	2.689339e-05	1.4421073e-05	9.108286e-09	1.8208627e-09	4.897016467e-08	3.87026925e-10
n	0.243082731253	0.407349150233	0.314177690833	0.0304142871333	0.00438759103333	0.000538855548333	2.1881581e-05	2.67550563333e-05	1.19881536667e-08	2.264616e-08	9.19294978223e-07	8.8613023215e-08
è	0.081479529671	0.138681482644	0.727890313611	0.0455926077111	0.00604955687778	0.000256671827444	2.65542346667e-05	2.18966057776e-05	1.17357181222e-08	2.90608971e-08	1.17687243271e-06	1.17913912407e-07
r	0.0274766567237	0.0494729485813	0.831796654537	0.0836346479037	0.00742823615926	0.000161743560481	2.13039127889e-05	7.30206023103e-06	4.85760544073e-09	9.90407974333e-09	3.92434940943e-07	3.95112185043e-08
t	0.00992183957457	0.0196917362271	0.757013628179	0.186735079301	0.0261723520531	0.000435418153494	2.72759908296e-05	2.46091154434e-06	5.14075264691e-09	3.50595809111e-09	1.30866477565e-07	1.33737309994e-08
i	0.00419419121486	0.017513207409	0.571566712726	0.251191609767	0.150176661351	0.00532424905116	3.23927509432e-05	8.67795680113e-07	6.3392892823e-09	1.36805271037e-09	4.36223182605e-08	4.45831637774e-09
n	0.00165623683162	0.0142288517563	0.394457680909	0.359473819922	0.22263344045	0.00751977271705	2.98275309811e-05	3.11106416504e-07	7.31588382743e-09	6.79215760123e-10	1.47769620822e-08	2.33968570588e-09
è	0.000569758103207	0.00561158970543	0.37369551697	0.455174683307	0.161068998817	0.00383625810568	4.30414876604e-05	1.05370540635e-07	8.39060614248e-09	5.16187263374e-10	5.16340390393e-09	1.63405355469e-09
s	0.000346265910402	0.00273371818514	0.416893712323	0.426873087769	0.149872334939	0.00322071786856	6.00873778868e-05	3.63982196117e-08	1.59334485808e-08	4.32896061125e-10	1.90789276118e-09	4.7158505043e-09
s	0.000452265190134	0.00170990594505	0.306856226774	0.374737939256	0.300901748313	0.0152059229562	0.000133147332629	1.26788609806e-08	2.83230743053e-06	1.80004430604e-08	8.6116817706e-10	5.7849902681e-09
u	0.000411312610045	0.00179145934835	0.122119595491	0.236172300252	0.382115926104	0.256939470985	0.00044606744421	2.43957440369e-08	3.82947810018e-06	2.44584766535e-08	3.34760240687e-10	1.97906943537e-09
m	0.000481167150015	0.00140795501612	0.0557838840637	0.127538420584	0.386116685368	0.425660600328	0.0030078245814	4.7522075679e-08	3.34548299006e-06	2.94107045178e-08	2.0745780219e-09	1.02441993911e-08
