 	non	so	cosa	stai	scrivendo	</S>
e	0.735474575	0.257882075	0.0065004567	0.0001345879875	8.3206075e-06	4.93454505e-09
n	0.548895255	0.319869615	0.128720038233	0.0020822588525	0.0003254184985	0.00010744961725
e	0.229528198333	0.595779221667	0.171364102411	0.00275610795083	0.000429161655767	0.000143264342638
t	0.118892149444	0.586885897222	0.26446048047	0.0262894248503	0.00308566714152	0.000386427171101
s	0.0796413538147	0.535921989074	0.343003166823	0.0365982395168	0.00436769451384	0.000467585577614
è	0.0464032979382	0.601781163025	0.320121832274	0.0286291140723	0.00290799020461	0.000156640887218
r	0.0386500053127	0.432726577675	0.466400407425	0.0469047926908	0.0147923256349	0.000525932436506
o	0.0319459844376	0.224812572558	0.583925885808	0.140928140897	0.017737462975	0.000649999056369
e	0.0169721715125	0.0795516348527	0.465245061936	0.431202060299	0.00681079418833	0.00021831762239
s	0.0080316245375	0.0286598976176	0.243800387312	0.6968789001	0.0220254814961	0.000603729033531
ù	0.00438024464583	0.0109326361392	0.160020592437	0.772620300033	0.051297719832	0.000748517502844
t	0.0112390723486	0.0063707986464	0.122137502812	0.606863626678	0.252804423277	0.000584568102615
i	0.0151438057829	0.0052940435488	0.0756267452707	0.527349568893	0.363894431092	0.0126914045442
s	0.00718385656097	0.00254048924627	0.0306569552902	0.467614022964	0.475432783697	0.0165718954281
t	0.00289104188699	0.00105926513209	0.0139949094634	0.253542404321	0.713729791232	0.0147825593894
e	0.00187050086233	0.00085384067403	0.0081755775878	0.17440630144	0.722578423744	0.0921153281298
g	0.00139863317078	0.00076667596801	0.00454134339593	0.106433276147	0.773607687915	0.11325232571
r	0.000740740746927	0.00058414640267	0.00305770206531	0.058149920049	0.849733162638	0.0877342482367
à	0.000645553568976	0.000658629214223	0.0025658253551	0.0341911398163	0.616294410879	0.345644382746
f	0.00402795786966	0.00399314650474	0.0147862251184	0.0472424974054	0.541890570293	0.388059585815
i	0.00858600778989	0.00666695460158	0.0194782742395	0.0537428701351	0.468926131764	0.442599773505
</S>	0.00983768964495	0.00611871945079	0.0118704609197	0.0326994315676	0.251265313382	0.688208386752
