 	è	che	stanno	ancora	alzati	</S>
è	0.49724194	0.4870123035	0.01249463167	0.003244335735	6.8889295e-06	1.0617912e-08
n	0.20278557	0.775145481167	0.01877775489	0.00328568468833	5.50432856667e-06	4.13410466667e-08
a	0.104199759333	0.880048540389	0.01446195783	0.00128732060611	2.35999216556e-06	4.86370216289e-08
s	0.105643215778	0.80668546013	0.08714217581	0.000524742070703	1.00551645519e-06	3.39681472995e-06
t	0.170530121926	0.682999020043	0.146146700603	0.000317691208901	1.88007477506e-06	4.57229244665e-06
a	0.157303690642	0.650708380014	0.189352995534	0.00262151065297	9.33805572502e-06	4.08098398555e-06
s	0.121230543547	0.450021956671	0.425018165178	0.00333638203099	1.4784839575e-05	0.000378165891795
ù	0.086458144649	0.294544512224	0.614812121726	0.00167008182366	0.00200832250286	0.000506831950598
n	0.0382646010163	0.238863286075	0.710369783909	0.00913421860789	0.00284697416762	0.000521183070199
e	0.0209958594721	0.108869978025	0.55235284797	0.315725961203	0.00142539260254	0.000629971710066
a	0.00775631330737	0.0399893966083	0.24591448599	0.677941753734	0.0280700594142	0.000327951977355
n	0.00522632845246	0.0216422651361	0.226253448663	0.706787651245	0.0389635778047	0.00112669507979
k	0.00611588215082	0.0162235171787	0.196745546221	0.726077817082	0.0233976246016	0.0314396268266
ò	0.00408267309361	0.00786444632623	0.0842568540737	0.604520605694	0.0476864955339	0.251588947609
r	0.0307762927412	0.0175727809087	0.0804694566912	0.386590555231	0.0838624485113	0.40072847587
a	0.0456951869137	0.0240734533029	0.0781241362304	0.241207361077	0.204203662837	0.406696218623
o	0.0247811469712	0.015266317101	0.0330312167435	0.098532986359	0.518392970946	0.309995388541
r	0.0897826193237	0.0564635927003	0.0883033329145	0.0496670261197	0.497939200315	0.21784423518
t	0.109552749108	0.0678306311334	0.106221577972	0.0394420433732	0.201401846105	0.47555113506
ì	0.038024732396	0.0239492058045	0.0377159309573	0.0255120945244	0.0983821613683	0.776415868353
</S>	0.019075661238	0.0120392056922	0.0189406774287	0.0129453113622	0.0652596706842	0.871739469177
