 	sta	seduta	nel	giardino	</S>
s	0.991742105	0.0079868035	0.000266722465	4.327671e-06	4.98232655e-08
t	0.905976581667	0.0850319331667	0.008984480365	6.9342587e-06	4.88100199667e-08
è	0.779439760556	0.205391807722	0.0151435947883	2.48300137333e-05	1.89183552556e-08
i	0.511211801185	0.479334549241	0.0094195955961	3.41090565778e-05	7.2942223852e-09
k	0.219108121395	0.728915279747	0.0337449231987	0.0170295183042	0.00120221555307
a	0.122773888132	0.806242803249	0.0460270233996	0.0233527875347	0.00160350191209
s	0.0662762457107	0.69000226775	0.1741107968	0.0665519746116	0.00305873063176
i	0.0440801172369	0.574369655917	0.294807542267	0.0831972068705	0.00354549124805
m	0.033270327079	0.455207118639	0.458643684089	0.0501308476235	0.00274800045348
m	0.0251013770263	0.22817067288	0.68760984803	0.0564106635412	0.00270742121783
è	0.0294332790088	0.189763554293	0.735173779343	0.0442675635137	0.00136181167261
n	0.0404085196696	0.183457814764	0.746743236448	0.0284506758379	0.00093974931087
i	0.0522410732232	0.139336454921	0.723180845483	0.084400571946	0.00084105469029
s	0.0367943814077	0.077900158307	0.782099028494	0.102129502982	0.0010769540301
t	0.0146632648026	0.034256673769	0.876764406165	0.0719608716607	0.00235482264337
o	0.0061876585342	0.0164614944563	0.602918155388	0.369346188887	0.00508653141446
n	0.00245479086473	0.00611898286877	0.352984888463	0.631722879629	0.00671850613815
g	0.00157625414158	0.00389165347292	0.322232032821	0.641725739876	0.0305743707127
h	0.00191185948053	0.00531375769097	0.310112027607	0.640346493292	0.0423158802376
i	0.00294544639351	0.00636935843032	0.253855267869	0.593941131097	0.142888800079
a	0.0029058429145	0.00503835204344	0.10711898229	0.713801943699	0.171134910393
r	0.00454660018817	0.00923851958115	0.220945841763	0.6944074879	0.070861607831
d	0.00857967039606	0.0143296518604	0.306486737254	0.513999152633	0.156604813277
ì	0.00672004114535	0.0092776837368	0.172903662418	0.568910400878	0.242188211092
n	0.00868310206178	0.0119543830289	0.178737927473	0.590010323626	0.210614253697
o	0.0157034336873	0.0174228670096	0.168213950824	0.409047497875	0.389612244566
</S>	0.0175678533436	0.0159229650048	0.088825817912	0.293423598938	0.584259772283
