 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.94896752	0.04243716042	0.0062190410867	0.00237493418997	1.2825978251e-06	3.22545e-08	2.316235146e-09
c	0.982675106667	0.0144589784933	0.00207305319657	0.000791724975169	4.716083351e-07	6.03008446667e-07	5.80121538127e-08
h	0.736998348889	0.259986959571	0.00241727404205	0.000596199043586	3.16685038367e-07	8.17435128889e-07	9.49630669376e-08
a	0.322525797196	0.67418935319	0.00275317428068	0.000531149983115	2.21385909989e-07	2.97435437097e-07	5.00450480446e-08
n	0.152312453299	0.841916451063	0.00540141516023	0.000369128729625	3.02947383863e-07	1.54357329833e-07	1.3349044608e-07
a	0.0985651677663	0.894804630354	0.00631380352008	0.000315841960642	3.47901887954e-07	1.06794229711e-07	1.61309954454e-07
v	0.0387959022554	0.676937003451	0.0880491339734	0.194166230338	0.000108180658656	0.00020382961576	0.00173978144124
o	0.0170789039518	0.601996734484	0.119337727324	0.258827445959	0.000165047762885	0.000274378726587	0.00231974888989
r	0.0483524581839	0.790715578161	0.0472802787747	0.107442181166	0.00364951685096	0.00147119287686	0.00108872957277
à	0.0609040050613	0.57909084272	0.252917913258	0.0966107953887	0.00788782695032	0.00190407818562	0.000684475284923
s	0.0265568287871	0.254353009907	0.387107041086	0.32187839013	0.00592997719677	0.000838181855207	0.00333654865564
o	0.011502428629	0.106353254636	0.505244717029	0.369131796043	0.00309428921226	0.000448644847736	0.00422489769288
t	0.00471640510967	0.048551766812	0.497757865676	0.444648144681	0.00237692427075	0.000229253835245	0.00171969373863
o	0.00392159466989	0.0185641750707	0.330735888559	0.59299308156	0.0525748393569	0.000333682355082	0.000876770159543
t	0.00324815297996	0.00834023060357	0.261791932853	0.65418116052	0.0709628197856	0.000768901405027	0.000706812266514
s	0.00149534076665	0.00573538291452	0.197212730951	0.76267860684	0.0290310585952	0.00268701433501	0.00115987502217
o	0.000994779652217	0.00515910418484	0.174206170984	0.498763260947	0.315517624865	0.003780930045	0.00157811300739
m	0.00116885156407	0.00292606897495	0.073179238328	0.407917242316	0.443771658288	0.066699342515	0.00433757306913
ì	0.00112715915469	0.00214754565832	0.0463212001093	0.500607780772	0.333285292763	0.103426109505	0.013084888023
k	0.00224793981823	0.00338867751944	0.0469606687031	0.451866066924	0.292491449254	0.185462898502	0.0175822880077
à	0.00261844407274	0.00367577670648	0.0358335582344	0.317520215641	0.316619664751	0.257246726167	0.0664856223359
i	0.00829717705758	0.00384798756883	0.0189445097448	0.135723978547	0.55108270825	0.183765352056	0.098338288112
m	0.0101756394759	0.00380586788961	0.0110697446816	0.0537010715157	0.451870668083	0.411893270685	0.057483728704
è	0.0036137078153	0.0014744137532	0.00479137839387	0.0248311953386	0.208991388028	0.694750950228	0.061546981568
r	0.00224296913843	0.00167457134107	0.00782433386462	0.0190007919462	0.121351600009	0.729772896743	0.118132850523
i	0.00268140264614	0.00300791711369	0.00918684315487	0.0151274084887	0.0484497836697	0.508176474914	0.413370140174
</S>	0.00290045522307	0.00362208525684	0.00607386137743	0.00775607500435	0.0317357613348	0.269743101457	0.678168620087
