 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
t	0.9995976	0.000299091253	3.9746415e-05	6.268346175e-05	1.262212645e-07	7.870668065e-07	1.41588137925e-08	6.407499495e-09	1.9530235165e-10	7.931111635e-11	1.738716169e-10	6.801259605e-10
ù	0.996755466667	0.00307173121967	0.000150208585667	2.22759716833e-05	4.42920385333e-08	2.755805495e-07	4.7492288225e-09	2.16628821667e-09	7.365022365e-11	2.71256840443e-11	6.24930559e-11	2.29169506027e-10
s	0.939252772222	0.0604638297399	0.000274434635222	8.76991889443e-06	1.77068901111e-08	1.17218262833e-07	1.71182804417e-09	8.41659077223e-10	5.96449053217e-10	6.62390715904e-09	1.62039735376e-08	3.04551974754e-09
o	0.919941074074	0.0798157619133	0.000238843751741	4.19811903148e-06	9.61283027037e-09	5.8640270011e-08	7.0128687339e-10	3.94470291741e-10	7.64898286972e-10	8.82282546586e-09	2.15805123731e-08	3.98429413741e-09
t	0.641947339358	0.354764999304	0.00322707770391	6.04377273438e-05	2.77814554235e-08	4.86836490703e-08	5.06783009797e-10	1.8876548658e-10	2.74470362557e-10	2.9485829258e-09	7.2348070749e-09	1.80844883404e-09
r	0.547892747786	0.446086577435	0.0056207959013	0.000398415675781	9.62684813474e-07	4.0048222969e-07	4.7936459366e-09	1.43670723553e-09	1.15573098519e-10	9.9050080616e-10	2.4528725291e-09	1.08326515496e-09
a	0.603555025929	0.213424503478	0.178907362634	0.00408553702526	2.08920506712e-05	6.47434587656e-06	9.37058503122e-08	6.63905417452e-08	2.06454211284e-09	3.30798211047e-10	8.20252591505e-10	3.61446687937e-10
v	0.29446538451	0.363743287826	0.315180727545	0.0265419790084	5.17042158904e-05	1.58173019589e-05	7.24727416771e-07	1.16798623915e-07	3.67087793761e-09	1.25060081782e-10	4.41852041502e-10	2.35763525555e-07
ù	0.105831038703	0.529393215942	0.328806392515	0.0358858046695	6.57862619635e-05	1.62225409863e-05	1.11502357226e-06	1.15871151305e-07	3.34795954587e-09	5.84313279273e-11	3.15748307167e-10	3.14231332706e-07
d	0.0443853832343	0.566774538647	0.343278854172	0.0454760652232	6.86926406545e-05	1.48373569954e-05	1.18607142409e-06	1.12123647102e-07	3.05038698196e-09	3.56177496424e-11	2.28444292389e-10	3.27463841757e-07
i	0.0202181360781	0.406059466549	0.436137441391	0.137081937074	0.000484737173552	1.67049549985e-05	1.0716251147e-06	1.29257189034e-07	4.96556446065e-09	2.56959196475e-11	2.01160566963e-10	3.31874481168e-07
ì	0.00984059662603	0.15030291685	0.675142913797	0.163956817025	0.000732277167851	2.35875646662e-05	5.957836849e-07	1.15036761011e-07	4.97626480355e-09	8.9298508825e-12	7.22318645877e-11	1.10625393353e-07
r	0.00793895114201	0.134168313283	0.601582924599	0.254584847008	0.00156185689928	0.000156242898222	6.4770277683e-06	2.16670628337e-07	4.42717291785e-09	4.04262640194e-10	1.52448207629e-10	8.63765534988e-08
t	0.00787818648067	0.137360690094	0.3880822282	0.460722259003	0.00562233976643	0.000293290679407	3.79277945894e-05	2.90033450945e-06	5.45675736393e-08	5.39805439065e-10	2.2777032921e-10	7.83926136296e-08
e	0.00420466222689	0.0651690598513	0.263629361067	0.620787709668	0.0450995555888	0.00104141502647	5.99894038631e-05	8.01596100315e-06	2.08966524546e-07	1.89241371688e-10	2.93162296403e-10	2.62588165432e-08
g	0.0029987739423	0.0308307461038	0.156593582022	0.716922559889	0.0886244521963	0.00367396427549	0.000340749036954	1.39927000011e-05	2.87954218182e-07	6.92681956896e-10	1.77016406547e-09	9.23929421718e-07
r	0.00205706187077	0.0205644216013	0.166678980674	0.689760919963	0.113697449065	0.00619500972516	0.000813281998985	0.000204600348667	2.43969181727e-05	4.51312945523e-08	2.52660188542e-06	1.31093319057e-06
a	0.00136995484692	0.0084339701671	0.142450496891	0.549988859988	0.270295629688	0.0248868377084	0.00214594066633	0.000387987536222	3.60865397242e-05	3.26254404851e-07	3.37793514514e-06	5.28916246523e-07
m	0.00273318528231	0.0137630241224	0.082841261297	0.507447639996	0.349456473229	0.0383278389028	0.00498537735544	0.000412072912074	1.81474960747e-05	4.24303481617e-07	1.20062505171e-06	1.33859438152e-05
m	0.00318145102744	0.0170291764741	0.0556218994323	0.510182833332	0.369682821076	0.0329770706343	0.0103467567851	0.000919977137358	3.80796211916e-05	2.48148810539e-07	9.96212737237e-07	1.87387689384e-05
è	0.00156352130248	0.00808714195803	0.0537422214774	0.495389764444	0.406231940359	0.0241511292114	0.0098222973617	0.000959821060786	4.36932046305e-05	1.98587473513e-07	9.02490842412e-07	7.42732217947e-06
n	0.00179290539416	0.00825644701934	0.0660595488258	0.504912554815	0.38002802012	0.0283986797371	0.00984104388723	0.000679195468595	2.27926731102e-05	2.55474231171e-07	4.04025920804e-07	8.16422592649e-06
o	0.00222346453139	0.00770005128311	0.0451337974753	0.335688191605	0.41621892004	0.162103696579	0.0249091296291	0.00581102668953	0.00020231772837	8.1530625039e-07	2.74571060268e-07	8.30483269483e-06
p	0.00150388247713	0.0047477152377	0.0232626346918	0.175156815535	0.412068023347	0.293907242193	0.079535538543	0.00947379242984	0.00029451678779	2.2912808168e-06	6.14927330089e-07	4.69462836176e-05
o	0.00084568780071	0.00374327547823	0.0153119663306	0.116368003512	0.458155467782	0.301092547398	0.0954662828477	0.00861089734328	0.000341029107597	3.95586107227e-06	1.04759371003e-06	5.98523716112e-05
d	0.00039735144857	0.00290347879174	0.0228782732102	0.0859828798373	0.468669699261	0.329435155799	0.0815178429492	0.00736031711443	0.000358883702532	5.58627535742e-06	7.97105633668e-06	0.000482574820942
d	0.00030302349619	0.00288291016391	0.0259802234034	0.0836621186124	0.49565062642	0.274687751933	0.0965670613164	0.0135496320381	0.00331321346751	6.14907971191e-05	0.00225466792778	0.00108728850698
h	0.000486100472063	0.00214767015464	0.0137719818011	0.0759451762041	0.594456228807	0.172755577311	0.110519538772	0.0205113780127	0.0052331968225	0.00011379482904	0.00322203547593	0.00083732768566
ù	0.000532163420688	0.00179604431821	0.00994563936703	0.0641479187347	0.581985062936	0.187787682437	0.132680562924	0.0161623840042	0.0028973046075	0.000446807656347	0.00130318101498	0.000315276298553
c	0.000960615170229	0.00516913240607	0.0161714652223	0.0689174495782	0.495819894312	0.226223980812	0.168579047641	0.0148192743347	0.00156600723583	0.000573140252116	0.00055892025466	0.000641113752851
h	0.00117664578341	0.00658577030202	0.0180149726408	0.0727568958594	0.482689558104	0.203296480271	0.18834463588	0.0219417491116	0.00309644037861	0.000279514814039	0.000948552144887	0.000868806777617
r	0.000554376361137	0.00277643119401	0.0091026292136	0.0589868059531	0.595938506035	0.155009966757	0.148383650293	0.0217498983705	0.00424760255954	0.000562491868013	0.0021471638483	0.000540502725872
ò	0.000421282927046	0.00134440554467	0.00566443273787	0.0398609579844	0.485710968678	0.180067538919	0.240553561764	0.0334706247902	0.00465793021985	0.005819360756	0.0019291655761	0.000499798395291
n	0.000973126842349	0.00232407006822	0.00498649381262	0.0259603579948	0.243751697893	0.23680831964	0.406811037255	0.0638013632634	0.00621492910662	0.007271829542	0.000678336316367	0.000418414465097
u	0.00106033924078	0.00235274036841	0.00366562676087	0.0172229157649	0.127966288631	0.23762397988	0.337105992418	0.209758559421	0.0598283098689	0.002711416594	0.000436891603122	0.000266879691699
a	0.00048244632926	0.000798045926137	0.00141382876696	0.0064865037383	0.056928090877	0.31113475996	0.195263594139	0.303779116474	0.120482939956	0.00238110565467	0.000671354734374	0.000178194144433
m	0.000982074032087	0.00182587366638	0.00191112251232	0.0068291692961	0.038727293959	0.308337966653	0.27371462138	0.260357795491	0.102527615652	0.00368779155156	0.000932980778125	0.000165675772011
p	0.00123308760403	0.00231709044879	0.00223719140411	0.0077787571987	0.039774984653	0.177884738884	0.402569083793	0.254861258497	0.094196130884	0.00746756151719	0.00869877942604	0.000981320417337
ì	0.000526584065343	0.000955365369597	0.00115716754137	0.00447658586623	0.0472110702177	0.161712672961	0.429494837931	0.224843762832	0.0880586702947	0.0247020595057	0.0114053861753	0.00545583560578
a	0.000623891259114	0.000385746983199	0.000816505087123	0.00298320915541	0.0413115710726	0.155887345987	0.321783375977	0.272419480944	0.160807420098	0.0292830111686	0.00736784309177	0.00633058760193
t	0.00136770358637	0.00249161996107	0.00219759006237	0.0050148425518	0.0229222390242	0.123276713662	0.242732188659	0.336350886981	0.214905363366	0.0391139593895	0.00629709329726	0.00332980243398
t	0.00120557939646	0.00318240014369	0.00241001832079	0.0054770694506	0.0195771763414	0.108526021221	0.317112659553	0.32814831566	0.167840874455	0.0398378073298	0.00364295966575	0.00303911707799
