 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
t	0.99729883	0.0022672597	0.000188728765	5.06887165e-05	0.00019391772915	5.8938272e-07	5.101073e-10	1.067014335e-09	2.40384e-10
ù	0.990273453333	0.00944495913333	0.000192769671667	1.9921443e-05	6.859855815e-05	3.54841676667e-07	2.04315331333e-10	4.40012582333e-10	1.14652500723e-10
o	0.982001794444	0.0177907943778	0.000174847847222	7.1472344e-06	2.52936872067e-05	1.77349341889e-07	8.05364854443e-11	1.55344642444e-10	3.88322341977e-11
o	0.709377428148	0.279074489126	0.0115130110057	2.08885860333e-05	1.35133830589e-05	7.02194230296e-07	1.40359005481e-10	1.19915791815e-10	1.93332812992e-11
f	0.298809238716	0.551303363042	0.149517592002	5.00446063444e-05	0.000318455542853	9.01919943432e-07	3.19752956849e-09	8.47237517394e-09	4.15805491617e-07
r	0.354089985572	0.426839121014	0.216143927334	0.00226307806545	0.000662583034284	6.76722014477e-07	9.28305671895e-08	2.3353372058e-08	5.54835720406e-07
a	0.370365766191	0.275909843671	0.344663422445	0.00852995035515	0.000510077014761	2.05791563048e-05	1.74217939063e-07	2.51315200193e-08	1.85415224929e-07
b	0.13035961063	0.259090951224	0.600806474148	0.00871179973505	0.00098900085492	2.68985063683e-05	1.19757172021e-07	6.36900673398e-08	1.50539063032e-05
b	0.0492659287767	0.228099720408	0.714803171383	0.00591856302835	0.00188072188497	9.0756903161e-06	2.28622493007e-07	1.25475743911e-06	2.12965455677e-05
i	0.0210902381256	0.184743170136	0.720337037128	0.0723924031761	0.00142354124499	3.31195653203e-06	2.97044491002e-07	1.60216238967e-06	8.38554605175e-06
k	0.0086541670752	0.153803348379	0.740275812376	0.0944517760587	0.00280957263166	1.38832419401e-06	1.47154889001e-07	5.45507879857e-07	3.2839715131e-06
è	0.00345506769173	0.112796986793	0.821977537459	0.0584272686862	0.00334025286722	1.07206798134e-06	8.9275571667e-08	2.04794216619e-07	1.5843284027e-06
s	0.00994118106391	0.151291754598	0.765871679153	0.0622052745621	0.0106346116124	1.78712712711e-06	1.35921853889e-07	9.2179995554e-07	5.26456072659e-05
s	0.012260186688	0.152672480866	0.519551593051	0.301196494854	0.0142438898708	1.94892554237e-06	2.0342406713e-06	1.19667258518e-06	7.01004221886e-05
a	0.00467542226267	0.0605620540553	0.236119260684	0.688749508285	0.00982363395693	2.50664812808e-05	2.01435112238e-05	4.7204577506e-07	2.44026410629e-05
n	0.00205748993756	0.0416335624518	0.240678249895	0.661647106095	0.0528767459856	0.00071139990176	6.16019244079e-05	0.000314349987705	1.9536122921e-05
o	0.00111706157919	0.0358071664839	0.248535884632	0.585648228698	0.118964338662	0.00905137943392	0.000418582921469	0.000439615709235	1.7764486807e-05
m	0.00267889720973	0.0260466344946	0.168442476211	0.615081636233	0.175164276221	0.011473422028	0.000540847867156	0.000415391599745	0.000156414156102
a	0.00318745892658	0.0223216429315	0.13708974657	0.670015015411	0.15863684074	0.00722164889267	0.000901438082385	0.000399773175582	0.000226418688701
s	0.00843070226553	0.0375673274105	0.162117523357	0.63552208847	0.14823378558	0.00647167786422	0.000994094792795	0.000289613460861	0.0003731460129
t	0.0107514504552	0.0449165728035	0.184942735119	0.568812186157	0.174213238527	0.0104435921881	0.00259743096293	0.00136069309695	0.00196209723763
ò	0.00445640573173	0.0184690640012	0.0876621230397	0.482810232052	0.262605739509	0.114990608396	0.0145499056543	0.00870068053232	0.00575524941254
r	0.00378643545724	0.0144191300671	0.0608130783466	0.283143897351	0.449705556503	0.151242250132	0.0177237778848	0.0124639261774	0.00670195320418
i	0.00359839735241	0.012437210689	0.0450097373822	0.19950311245	0.451922702168	0.164322264044	0.112420305295	0.00678020360247	0.00400606480139
k	0.00398471078414	0.0105303142297	0.0319632070607	0.11247183415	0.446782507389	0.202543681348	0.152470118765	0.0347062220775	0.00454739010046
a	0.00394774726138	0.00981647215323	0.0275553149536	0.0639099003833	0.407120915796	0.285800263783	0.151336206588	0.0455178051592	0.00499535520015
ì	0.00147616116046	0.00371712302774	0.0108005839512	0.0294904571278	0.251086258599	0.532095684594	0.144043340529	0.0248160495197	0.00247429399605
a	0.00064214697682	0.00166864753591	0.00498201503707	0.0107741904326	0.149550269866	0.609146501531	0.141189025176	0.0805946665066	0.00145249159468
n	0.000938621375607	0.0021445948053	0.00331875803236	0.00458580340087	0.100832330289	0.417531957177	0.176826101725	0.286457972169	0.00736386553156
e	0.000982287296869	0.00222440928443	0.00269289264412	0.00245402672362	0.0794777252963	0.264613442392	0.240046223908	0.388214484056	0.0192945235105
e	0.000349845438623	0.00078939035081	0.000937210272707	0.00086501114954	0.0315059374654	0.275401057464	0.280565324636	0.391460731352	0.0181254951702
f	0.000135594352974	0.00030764002827	0.000360780371569	0.000306251701513	0.0135910904218	0.198056680488	0.155749762879	0.622941953784	0.00855021839007
r	6.7728209758e-05	0.000129832517423	0.000214065386523	0.000211197813838	0.00518133987393	0.077945641496	0.13701674896	0.769956804595	0.00927663646336
a	0.000256823389919	0.000242652842474	0.000401072355508	0.000412393571279	0.00275003585798	0.0398226171653	0.14623389632	0.742409384865	0.0674711421545
b	0.000541722363306	0.000912328147491	0.0042392829385	0.000570601677093	0.00300678988599	0.0160898090784	0.0734636191067	0.818665144955	0.0825107070515
b	0.000797837187769	0.00142961414916	0.0075011768795	0.000613865592364	0.003185865962	0.00582437436947	0.0802729900356	0.867648368318	0.0327259290172
i	0.0184178064959	0.0106721647831	0.0198166678598	0.00621124693079	0.00559608798733	0.00362573310982	0.171569560012	0.744850776106	0.0192399566724
k	0.024221419932	0.013767607561	0.0249376476199	0.00801735287693	0.00656064032911	0.00275384678994	0.225584413337	0.676976172035	0.0171808752241
a	0.0566114210773	0.027627489487	0.0380921428733	0.0176128611923	0.0099999111097	0.00314679281665	0.196348531112	0.631269594012	0.0192912620747
t	0.0682418741924	0.0332847253623	0.0404841589244	0.0216007838974	0.0134624463699	0.00323083318222	0.119568012037	0.671893288004	0.0282338923582
ò	0.0310931578975	0.0197912056541	0.0304550642748	0.0109059241325	0.01409279379	0.0102387558374	0.0584867023457	0.792689229335	0.0322471777861
