 	la	casa	la	costruisce	il	mastro	</S>
o	0.9064005	0.04096146	0.0523274861	0.0002408866715	6.64446435e-05	3.297019965e-06	8.1116705e-09
s	0.630216076667	0.170334254667	0.196627752033	0.0027880280905	3.05013475e-05	2.80186763167e-06	6.145615725e-07
p	0.376157015556	0.305643908222	0.314254417344	0.00388885943017	5.23298265e-05	2.68445863056e-06	8.13979502833e-07
ì	0.337643585185	0.400464939407	0.254375262448	0.00741991054339	9.49037488333e-05	1.11160333152e-06	3.02152838278e-07
t	0.216368321728	0.580073113136	0.193493030816	0.00993315228113	0.000129077972944	4.11238155173e-07	2.87556507143e-06
i	0.117809100576	0.513836227712	0.359421250272	0.00841580419371	0.000512585024315	1.20683886172e-06	3.79174128048e-06
o	0.068046362692	0.250206360571	0.521332970091	0.159715152731	0.000696262424772	1.52506535391e-06	1.36078820249e-06
f	0.024493729864	0.111140395857	0.36668507003	0.49647225091	0.000585197224924	9.02665738464e-06	0.000614302993586
a	0.012013635088	0.0653803462857	0.225467553343	0.682296603637	0.0104015940416	0.00346724350113	0.000972955031195
b	0.00736075804933	0.0336487529619	0.157978043448	0.781195487879	0.0134637622505	0.00461497162571	0.0017381862104
b	0.00258835879311	0.0156889756206	0.058784689816	0.855913149293	0.0151363039868	0.00658970700057	0.0452988001701
r	0.00219367472104	0.0149628686402	0.0418245796053	0.807069869764	0.0601390503289	0.0143746693335	0.05943524079
i	0.00404847110701	0.0169579575467	0.0519019642018	0.652016396588	0.230819563443	0.0231703434445	0.02108525013
k	0.00362724618234	0.0198005601822	0.0508529710673	0.651555205529	0.245089508148	0.0191191641615	0.00995529017667
è	0.00258200544078	0.0197224403941	0.0416822673558	0.67595847851	0.227806629716	0.0164195217338	0.0158286107256
i	0.0182959945469	0.0193515571314	0.0487539487853	0.43768552617	0.394972149905	0.0594437925779	0.0214970015752
o	0.032939582849	0.0253528003771	0.0634376209284	0.331319792057	0.446622483302	0.0744513848593	0.0258763388584
m	0.0229524799497	0.0288237347924	0.0578807756428	0.300439540686	0.315167901101	0.0457991489531	0.228936459619
à	0.0091634925699	0.0206479992808	0.0340641427809	0.168276546895	0.152415768367	0.234573316318	0.380858779873
s	0.00692782177663	0.0190806381103	0.025017095827	0.075125599965	0.092338472789	0.292729755439	0.488780649958
c	0.00612926848554	0.0184677048901	0.0217245158157	0.0383305421217	0.0540375689297	0.28703366848	0.574276733319
i	0.00215969575518	0.0062575557567	0.00739829712857	0.0129483284039	0.0224577333099	0.50516105616	0.443617311106
a	0.000866148218393	0.00217867354557	0.00264748201619	0.0047290354313	0.01116209177	0.419452115387	0.558964437035
</S>	0.000549598509197	0.00118936130279	0.00150819449309	0.00286839681565	0.008896535385	0.247812302693	0.737175618518
