 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.680650235	0.3142301015	0.00489023485	0.00017567395	3.5789222e-07	5.3278421e-05	8.417438e-08	3.4659607e-09	1.282996565e-08	1.02375538e-09	7.0549585e-11
m	0.362571180667	0.619053987167	0.0150129831167	0.00193319224333	0.000443958031607	0.000394591004333	3.908984901e-05	0.000134199233422	1.85551316595e-05	0.000273761258252	0.000124487906644
à	0.145959427889	0.831803382389	0.0178432329056	0.00250778653778	0.000592096588002	0.000507263134778	5.20888583267e-05	0.000178930077345	2.47304608584e-05	0.000365014387416	0.000165983835657
k	0.144414101296	0.791133870796	0.0595071861685	0.00399613280259	0.000279431223467	0.000402305291593	1.78275168989e-05	6.01600568193e-05	8.24831917367e-06	0.000125129080804	5.55592649411e-05
i	0.149363203765	0.758447766932	0.0870334307228	0.00452463247086	0.000175463717122	0.000361828946531	6.42807949297e-06	2.05702297747e-05	2.75686924222e-06	4.51673146011e-05	1.87510746202e-05
n	0.087994421255	0.685537968977	0.201685602241	0.0174392766936	0.00371177913167	0.00358507375151	1.58447982243e-05	7.1824852265e-06	9.87059166073e-07	1.56018948001e-05	6.26411180857e-06
a	0.0476367507517	0.432696109659	0.482851137414	0.0269414605645	0.00506843707722	0.00477518371717	1.99565166081e-05	2.72077697427e-06	4.08629443691e-07	5.74676637901e-06	2.10179084893e-06
e	0.0232098759172	0.226869656553	0.689687925805	0.0462455341882	0.00771024839241	0.00619715403906	7.57418260694e-05	9.31571675523e-07	3.5195988623e-07	1.91645295731e-06	7.00602881735e-07
k	0.0115036179391	0.0938911809177	0.503888068935	0.0578503380627	0.319998762797	0.0125451866797	0.000211480045356	2.35929473105e-05	6.3325599541e-07	8.59949996378e-05	1.1459975886e-06
l	0.012171925613	0.0536994223726	0.195603249978	0.105358286021	0.603885107599	0.0220487182266	0.00295088147512	0.00149204929244	5.53678458651e-05	0.00273087599988	4.1200618962e-06
à	0.014702770971	0.0540039057909	0.171060946659	0.19444695534	0.535692785866	0.0206513167422	0.00386334247171	0.00197001384748	7.46076773884e-05	0.00352919057606	4.22477833207e-06
