 	possono	essere	ancora	svegli	</S>
i	0.99594685	0.00332736105	0.0006988747765	2.6182404281e-05	7.34746112637e-07
s	0.997916683333	0.00182604325	0.000248233519377	8.73307403775e-06	2.93609339304e-07
ò	0.983607194444	0.01630584695	8.39101088357e-05	2.9120006491e-06	1.46849214401e-07
z	0.967998264815	0.0319554339833	2.99590750452e-05	9.73013197233e-07	1.53884065461e-05
o	0.649291118605	0.348029103661	0.00262455943762	1.10353978335e-05	4.42075638487e-05
n	0.247017233202	0.748449594554	0.00447751154587	1.45776235112e-05	4.11393939496e-05
e	0.108598354067	0.883539244851	0.00777314441529	5.86584587371e-05	3.06853259832e-05
ì	0.038446384489	0.95275021495	0.0086996763051	7.40064339124e-05	2.98014393277e-05
n	0.0665522282963	0.900103254983	0.0315917656017	9.83135623041e-05	0.00165447155511
e	0.0744670486754	0.556728147661	0.331394133534	0.0331665585941	0.00424407218504
a	0.0284361068018	0.213211141887	0.704651964511	0.0501224005314	0.00357832852835
n	0.0347682202673	0.181342687296	0.754762474837	0.0233896088438	0.00573697664278
k	0.0337051875491	0.148935127099	0.516661034946	0.276475473948	0.0242231592143
ò	0.011377903505	0.0517893292663	0.260724811649	0.553947881316	0.122160048071
r	0.00450741046367	0.0263589026554	0.15672608055	0.610538793772	0.201868786024
a	0.00224684874456	0.0168845277851	0.08035272605	0.754071097924	0.146444818675
a	0.00592559240485	0.0238794678284	0.0371378172167	0.810749399308	0.122307752892
t	0.0813042141349	0.0821999849428	0.0276086324056	0.516380481103	0.292506694297
s	0.101415370935	0.0837858971609	0.0156841576019	0.388455641701	0.410658948099
ù	0.0339351428883	0.0281416134136	0.00652377453397	0.3597852839	0.571614216033
n	0.0116344777828	0.0094362786362	0.00228909089666	0.1405330643	0.836107105344
n	0.0042431727676	0.00326270926373	0.00131076861755	0.1083437511	0.882839568448
i	0.0045720446292	0.00285890282124	0.00396208133918	0.2593439637	0.729262982816
t	0.0054420723764	0.00265251218375	0.00433972455973	0.251246837567	0.736318837605
i	0.00310038199213	0.000933312667917	0.00149112547191	0.0900646378557	0.904410495868
</S>	0.00226048254606	0.000505690378959	0.000780862993955	0.0520621074279	0.944390797934
