 	avete	fatto	già	le	verdure	</S>
i	0.656116375	0.3400312662	0.003829033365	3.002654e-06	2.03308855e-05	1.6784094e-08
k	0.325535764567	0.6696878554	0.003722229245	0.000156286022867	1.63081201667e-05	0.000881590469949
à	0.127898805422	0.868902918467	0.001801726405	0.000208661255956	1.24067893889e-05	0.00117554935539
m	0.361414096141	0.620785347489	0.005856805335	0.000189691013652	2.58074767963e-05	0.0117283031505
a	0.481549688714	0.382576650496	0.120078642112	0.000482673411217	2.74789799321e-05	0.0152848401635
t	0.402334319571	0.325021610165	0.264352437371	0.00167926213707	7.01767343107e-05	0.00654213916783
o	0.317314175757	0.178784443388	0.495805102457	0.00441531124569	8.92127207702e-05	0.00359172564328
g	0.136417317819	0.118082283129	0.598576334152	0.0897960554152	0.0273859236263	0.0297420844684
i	0.076176989273	0.11609688971	0.576456028051	0.153979063138	0.0368815705088	0.0404094466561
à	0.027957041091	0.157493003237	0.55216261935	0.171817602379	0.0737490908029	0.0168206514854
t	0.0343535283637	0.121759821412	0.45686599645	0.24539273746	0.096059433601	0.0455685095951
a	0.0354654175679	0.0425293546373	0.346829908817	0.465763232487	0.0447454375337	0.064666645865
l	0.0127695577693	0.0157236361791	0.166229544272	0.494807934162	0.265488538845	0.0449807676217
à	0.00514009579643	0.0066611727597	0.0681632530907	0.261415738054	0.531266222948	0.127353523874
c	0.00328681117214	0.00448922115323	0.0279137917969	0.137985920685	0.679613440983	0.146710820625
h	0.00333516465738	0.00363322458441	0.0120227730323	0.125569721562	0.796378446994	0.0590606655417
a	0.00495225315246	0.00271423966147	0.0120961216774	0.240011983854	0.663773282331	0.0764521211806
n	0.0412313582175	0.00922422648716	0.0613677358925	0.388445361285	0.417354967444	0.0823763643935
a	0.105166452739	0.0293811434957	0.106208938631	0.315892603762	0.199541937681	0.243808938798
</S>	0.135007486369	0.0435111052478	0.106160019316	0.176690076881	0.101009781641	0.437621519399
