 	sta	seduta	nel	giardino	nel	giardino	</S>
s	0.979862465	0.019771918	0.000334322315	3.1372551e-05	1.5199263e-08	2.7491147e-09	9.2895139e-10
t	0.884602465	0.107801912333	0.007485558285	0.000110121976333	1.72776513333e-08	2.3563854e-09	9.11733403333e-10
e	0.656931941667	0.331975814111	0.0108297394283	0.000262375378778	1.47738641111e-07	3.68387706667e-09	3.54254479658e-10
k	0.360343965222	0.58849148137	0.0505451534761	0.000571217459593	3.4247285387e-05	1.66832386202e-06	1.22758156717e-05
a	0.148308500741	0.787159227123	0.063858105492	0.000610076576531	4.55528504757e-05	2.22694626767e-06	1.63676444201e-05
m	0.0717255379137	0.605326672374	0.321649679497	0.00122235948218	6.62214338386e-05	1.03337733622e-06	8.56105316952e-06
m	0.0295733921379	0.251069867458	0.715065893166	0.00322491976073	0.00105417983461	4.96210204541e-06	6.82021955651e-06
è	0.0317369588793	0.261068492486	0.702251931055	0.00358855632024	0.0013442676962	6.65890484847e-06	3.13815868817e-06
n	0.0364362026264	0.283587204162	0.673938610352	0.00481515184008	0.0012108994834	9.85532344949e-06	2.09817079872e-06
i	0.0306956378755	0.164716543054	0.755898370117	0.0474921089467	0.0011850574478	1.05789715498e-05	1.74903866984e-06
s	0.0234304059585	0.0874911197513	0.819076876706	0.0692920513156	0.000700848419267	4.64538828327e-06	4.05385489355e-06
t	0.00963640235283	0.0365047746504	0.906528645569	0.0463325507719	0.000983816089756	8.82240779442e-06	4.97203055785e-06
o	0.00493474271761	0.0191943838835	0.622570597856	0.350085235591	0.00314204069659	7.10855305981e-05	1.89064185262e-06
g	0.0030821511392	0.00932235496117	0.390112881952	0.51749139853	0.0785747471655	0.0011392672002	0.000277170398024
i	0.00228753277973	0.00657003745372	0.317876252651	0.561225562843	0.107484459388	0.00405898180007	0.000497177942675
a	0.00135485750324	0.00391119116457	0.120062461217	0.811561487614	0.056246672796	0.00656886293336	0.000294505643858
r	0.00179334284441	0.00396135026819	0.0841503120723	0.659614609205	0.225273006932	0.0202607229778	0.00494668410092
d	0.00849234778147	0.0121616394227	0.114098090691	0.398807916402	0.400924772311	0.0557158176593	0.00979941070031
ì	0.00979425422716	0.0131425498076	0.096280581897	0.364784815467	0.418915394104	0.0821165945531	0.0149658325668
n	0.00661963604239	0.00880675793587	0.0735021256323	0.320590948489	0.500582821368	0.074342710851	0.0155550316889
o	0.0076918806808	0.00837778431196	0.0519842866441	0.284788136163	0.459545660456	0.146690624284	0.0409216523963
s	0.00777900956027	0.00688697260399	0.033211003648	0.249672058721	0.492024120152	0.162128794428	0.0482980735654
t	0.00549084476342	0.004890179148	0.0278501246827	0.17830034624	0.645008786717	0.100811094476	0.0376486439551
o	0.00210986094781	0.00193009724933	0.0110657109276	0.119268306747	0.475815285572	0.338941608159	0.050869137985
c	0.00130363329927	0.00126497970311	0.00602878437587	0.0618360369157	0.434035505191	0.458075986053	0.0374550773283
ì	0.000927302044757	0.000979489181703	0.00440364522529	0.0336162659719	0.49786923173	0.334820012018	0.127384037109
p	0.00171363375992	0.00172927234123	0.00625794434176	0.0223228689906	0.49190065391	0.315651280673	0.160424360703
o	0.00211992055331	0.00207200813708	0.00681427566059	0.0159117232302	0.379520107637	0.305110070224	0.288451941901
</S>	0.00129429172665	0.00119971630354	0.00345429365029	0.0101288569651	0.193708488319	0.302075685112	0.48813869095
