 	sembra	che	il	ladro	è	entrato	da	qui	</S>
i	0.92657847	0.061712167	0.00082541611	0.0108343192575	1.081774385e-05	3.8857558935e-05	1.037981615e-08	2.8291682e-09	8.875159e-10
f	0.698930756667	0.106090593667	0.0006143772	0.172977290419	0.00208019704128	0.0138315586763	0.000123645809385	0.00426620520354	0.0010854189933
è	0.450748518889	0.297887144556	0.00273194505667	0.22016293114	0.00276515065305	0.0184040057737	0.000164853762568	0.00568827118932	0.00144722512742
n	0.39779533963	0.504780988185	0.0111037882522	0.0767494480467	0.00092391500977	0.00621218205283	5.49576102021e-05	0.00189609088001	0.000483322238393
e	0.265503049877	0.533450706062	0.169123548751	0.0286486341756	0.00031398803039	0.00214766903691	1.83492965187e-05	0.00063203065926	0.000162021079523
t	0.142852306626	0.410456855354	0.263490582917	0.178001629552	0.000243545237797	0.00467843978494	6.2846293309e-06	0.000210678306522	5.96466536326e-05
e	0.098604707542	0.280225418451	0.366073280972	0.248856301184	0.000586378099266	0.00555477367031	3.41249895697e-06	7.02282299546e-05	2.55222041542e-05
k	0.042797335714	0.17005234155	0.351957563991	0.236919658395	0.00111765113309	0.196992535965	1.25486115523e-05	2.44710368908e-05	0.000125934907661
a	0.022819419438	0.105329312583	0.311141724997	0.274541312798	0.023609021011	0.261365639222	0.000993135280517	3.62353443636e-05	0.000164231352887
o	0.0154189839127	0.081724337761	0.298274853199	0.436606454266	0.054626760337	0.111790926974	0.00145798611684	4.00891756545e-05	5.9589808519e-05
l	0.00544378703757	0.027950186087	0.101470082886	0.451274074755	0.042337382569	0.370385395658	0.00064394863228	2.41726094182e-05	0.000470944090063
à	0.00473893697919	0.0174977612957	0.061100824582	0.383204971585	0.0609876466463	0.470722231886	0.00110660624743	1.94017692727e-05	0.000621658057688
d	0.00491184659306	0.0144295377986	0.048050522894	0.349893244862	0.0675482218154	0.513371910629	0.00131457987248	1.44643758909e-05	0.000465693613563
r	0.00716422179769	0.0136340239662	0.037386046998	0.234071902621	0.120780863538	0.54267461021	0.0309653630475	0.00928909925196	0.00403386863785
o	0.0263821402659	0.0337919196554	0.073000943666	0.189011022874	0.226058677846	0.23485509407	0.186812355683	0.022014155084	0.00807367837928
m	0.0283037010886	0.0327839014185	0.0645571021553	0.074378953958	0.164942094949	0.40280324869	0.209270744894	0.0170494968113	0.00591068754309
b	0.0131018463629	0.0138750739395	0.0278794079851	0.0421515283193	0.0803011573163	0.65108871623	0.132300481298	0.0340057540538	0.0052959605977
ì	0.0187628027876	0.0201897602465	0.0373478256617	0.0473623654398	0.150123122439	0.421586777077	0.216484280433	0.0576554533513	0.0304875565326
k	0.0183905190625	0.0205190256155	0.0358272674206	0.0423609358133	0.151501838146	0.473118477359	0.184696968478	0.0376120883671	0.0359728116309
e	0.00760087392083	0.0081289340385	0.0138900335735	0.0198585158711	0.0581334617153	0.478774920036	0.163621431159	0.219374141372	0.030617651997
a	0.0101386964069	0.0084308829795	0.0111280740912	0.0108520212237	0.0551151802384	0.161741092729	0.402939810386	0.308317515124	0.031336698999
p	0.010429794355	0.0079636293505	0.0093633801024	0.00877185464123	0.0485632482128	0.385257769376	0.383607383962	0.132447987275	0.0135949140997
ò	0.00499371033767	0.0043256988075	0.00528539290613	0.0105872671137	0.0435837795376	0.493251603125	0.266431425154	0.133636729992	0.0379043794666
t	0.00375309611256	0.00346674773583	0.00448786736871	0.0139341237046	0.0450478961792	0.515572381042	0.231318394385	0.134107132731	0.0483123633222
t	0.00195530554419	0.00163728855861	0.00226866303624	0.0088132971682	0.0210145428264	0.489050316214	0.102947149128	0.12971069031	0.242602744607
u	0.000839463041397	0.00072513273287	0.00102785795875	0.00325461302507	0.0100247830088	0.164631714434	0.0735383727093	0.23595006677	0.510007998202
</S>	0.000522045550698	0.000459023916435	0.000629310929375	0.00165520956603	0.0057068779544	0.082331136961	0.0646030483547	0.281135953385	0.562957399101
