 	è	che	stanno	ancora	svegli	</S>
è	0.4922984205	0.49135216	0.01226197327	0.004075134625	1.2166863e-05	3.36054775e-08
n	0.191055418833	0.786415566667	0.0183695557567	0.004148357025	1.095847505e-05	4.92519075e-08
a	0.093496299611	0.891178268889	0.0137448957856	0.001576747145	3.73046602133e-06	4.90025270267e-08
s	0.096051531537	0.832536402963	0.0707785584619	0.000628379326	1.25390105868e-06	3.91291989354e-06
t	0.166856930512	0.716186244321	0.116704849487	0.000245705959667	8.4330861646e-07	5.45932245451e-06
a	0.159014726837	0.70564364144	0.134433533162	0.000879545213222	1.54978477055e-05	1.30740663082e-05
t	0.113215585612	0.519716433813	0.365473074387	0.00108134869607	1.99779663352e-05	0.000493573640436
ù	0.0758555966373	0.338995247938	0.583731658129	0.000747556557023	9.58898454507e-06	0.000660346713479
n	0.0343489503124	0.265717035979	0.695451119376	0.00321926555234	1.15753131817e-05	0.00125205890449
e	0.0196738191041	0.122128899993	0.559260118125	0.292756149851	0.00426754966839	0.0019134435015
a	0.0075067105847	0.045096241231	0.247334671042	0.692639066617	0.00629414225613	0.00112917167983
n	0.00520487207823	0.0245268763103	0.272551390347	0.692427572206	0.00281387129538	0.00247545470594
k	0.00503380802608	0.0176199491034	0.260776930782	0.520114857402	0.178215876942	0.0182386047353
ò	0.00243155852536	0.0067957313678	0.0970449359273	0.404997302467	0.386341058981	0.102389451578
r	0.0103118866918	0.0062453731226	0.0572807383091	0.304328377489	0.456025386327	0.165808250526
a	0.0131869400639	0.0060845052742	0.0398139822364	0.174115549663	0.649461928776	0.117337080175
a	0.0136457925213	0.0112757353247	0.0213026482121	0.0847340103877	0.790665776259	0.0783760300583
t	0.105008797507	0.0572538064416	0.074557365404	0.0604461251292	0.521158443753	0.181575443353
s	0.126664188629	0.0636017862639	0.0847184617013	0.0300600167097	0.408387399584	0.286568134451
ù	0.0423395034977	0.021293355658	0.0284749221371	0.0134516670232	0.398309878195	0.496130664817
n	0.0141278762562	0.00711267380733	0.00953067387303	0.00479902324107	0.165806979732	0.798622754939
n	0.00475365730107	0.00242724279711	0.00329122868501	0.00338948519369	0.149229695244	0.836908671646
i	0.00363077825369	0.00251983665904	0.00222153003167	0.00632220873123	0.326900011748	0.658405623882
t	0.00322739912256	0.00250700114535	0.00179427814722	0.00561716706041	0.297166304249	0.689687824627
i	0.00109101008185	0.000849036760783	0.000637766393407	0.00196967011014	0.109807141416	0.885645341542
</S>	0.000551987845425	0.000432624560392	0.000338658358203	0.00105544896507	0.066721960208	0.930899295771
