 	le	melanzane	vogliono	girate	</S>
e	0.641396165	0.358555101	4.60140225e-05	2.70714535e-06	3.91715695e-09
m	0.318553875333	0.680194767	0.0001218039275	0.00074504541045	0.000384488950551
a	0.120232583444	0.878106389	0.0001550319375	0.00099334324475	0.000512655340478
r	0.0536089758147	0.936429346333	0.0002178754075	0.00897000362285	0.000773794603787
a	0.0370292552716	0.950060865444	0.0004190964025	0.0116299285402	0.000860873132894
n	0.0317268644239	0.949450088481	0.0021197270675	0.0159051875126	0.000798166109263
g	0.0686821541413	0.681389429494	0.0216133268892	0.227451996504	0.000863119229754
i	0.11346793138	0.541837289831	0.0570408926297	0.287193966101	0.000459947193251
à	0.0820747521267	0.694204393277	0.109870742877	0.113446342634	0.000403785454417
n	0.0433030513756	0.490555663426	0.223166264292	0.231960500878	0.0110145270515
e	0.0283662339585	0.176388829142	0.523621654764	0.256461625126	0.0151616616838
e	0.0135521410862	0.0637414554473	0.822698131588	0.094172878542	0.0058353652766
t	0.00573874812873	0.0219965292558	0.714622480529	0.250793991514	0.00684821814087
è	0.00296869338958	0.0075184919686	0.461733076843	0.516789693838	0.0109900503803
l	0.00147747827653	0.0028492056462	0.276238855614	0.703347307946	0.0160871507934
u	0.00223131485884	0.0024494560954	0.148607171871	0.638041052649	0.208670980931
n	0.00341840225295	0.0034897324318	0.11655756729	0.60497516755	0.271559127644
v	0.00417989691765	0.00386407517727	0.0740825890967	0.789159122517	0.128714296548
o	0.00471105753922	0.00403428865909	0.0464859176989	0.656189087506	0.288579615516
t	0.00502972117974	0.00402720668636	0.0326105785663	0.617833675835	0.340498821839
i	0.00397085755991	0.00315001402879	0.0202699371888	0.559203345278	0.413405840613
m	0.0020466750333	0.0018169242496	0.0117566407296	0.569620568426	0.414759188204
m	0.00176703515777	0.00117681785653	0.0100397749099	0.820848912809	0.166167464068
è	0.00313326308592	0.00146702081884	0.0102484155366	0.829918217603	0.155233098023
n	0.00608947036197	0.00222200620628	0.0110927087455	0.827283249201	0.153312564341
e	0.0193776541207	0.00764121256876	0.0237149372485	0.592898374734	0.356367803114
</S>	0.0306340420603	0.0125198947844	0.0342028716243	0.321166294867	0.601476901557
