 	il	morto	vuole	pianto	</S>
o	0.584650995	0.3950833	0.02023841612	2.68394035e-05	5.28367595e-07
p	0.26224148155	0.709016186667	0.02042845984	0.00708524973783	0.00122870024112
e	0.103550575733	0.876764348889	0.00857967318	0.00946693353261	0.00163852286141
s	0.051328332911	0.93454586963	0.00487743226	0.00578217593087	0.00346620766817
a	0.0217041719703	0.966882209877	0.00281915385333	0.00451945663462	0.00407498582777
m	0.0118240188234	0.961021469959	0.00523703628444	0.0182512627359	0.00366620588097
m	0.00490844853113	0.65991309332	0.0117470557615	0.317354851579	0.00607659196032
è	0.0265710689337	0.532318467773	0.0273460905872	0.40874310686	0.00502132038677
n	0.0376349433112	0.554125922591	0.0522902528624	0.342730645287	0.0132182681956
o	0.0254878647704	0.297260054864	0.345570057621	0.316033354762	0.0156486755985
t	0.0188133717568	0.126091725621	0.71561095254	0.130428135921	0.00905579573283
è	0.0077919940856	0.0514946028737	0.86778400418	0.0661788396403	0.00675055082094
l	0.0272650980285	0.0475914686246	0.728043914727	0.186231696213	0.010867844517
i	0.0348208775428	0.0468243389749	0.434933441576	0.376616242071	0.106805122172
g	0.0127925438976	0.017748203725	0.232266204192	0.587787824024	0.149405242724
l	0.00450483720587	0.00667983502833	0.083415600064	0.825475891341	0.079923882908
a	0.00207232995862	0.00311846636278	0.0359248120213	0.805485080447	0.153399354303
m	0.00135301674287	0.00326067632093	0.0213249733404	0.802904040149	0.171157300101
m	0.000709706370957	0.00273189889531	0.0117736611135	0.909650813383	0.0751339040337
è	0.00131666705699	0.00180763158677	0.0068214635045	0.905333501128	0.0847207266779
n	0.00238081858566	0.00222730789559	0.00708312963483	0.890040910376	0.0982678208926
o	0.00573284402855	0.00320608673186	0.0118022748783	0.612616933459	0.366641852298
</S>	0.00896344851427	0.00415694921593	0.0164812154392	0.32261466173	0.647783741149
