 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.9978832	0.00179854455	8.0320148e-05	0.000233308886	2.122258125e-06	5.995196e-08	2.020766685e-07	5.6830366e-08	2.890314465e-08	2.1450466e-08	5.02688915e-08	5.484389612e-08	2.630747264e-08	6.8268691693e-07	5.0771369895e-08	9.582913489e-07	2.12922104735e-07
ò	0.868369113333	0.131092913483	0.000444981741333	8.98324826667e-05	8.67213028333e-07	3.0178457e-08	8.88691735e-08	3.21515168e-08	2.7279833081e-08	1.75877868833e-08	3.74603361667e-08	5.47766650503e-08	2.62331297952e-08	6.82477945445e-07	5.07443384931e-08	9.58176316731e-07	2.1287580711e-07
t	0.817976487778	0.181215297828	0.000623619553778	0.000183359840889	4.21090039444e-07	2.742141e-08	4.41127011667e-08	1.49150564e-08	9.30321522467e-09	6.19896148777e-09	1.49220368889e-08	1.82879889138e-08	8.84277013023e-09	2.2776152657e-07	1.70098190258e-08	3.20866084008e-07	1.09218681235e-07
t	0.754666479259	0.243960849276	0.000647087757926	0.000724868356963	2.84355286481e-07	7.00531106667e-08	1.01434282056e-07	1.56336451333e-08	3.30399101902e-09	2.30868100192e-09	7.36668358963e-09	6.12352925625e-09	3.04419231006e-09	7.61885830154e-08	5.76493956785e-09	1.08429339336e-07	7.46663005398e-08
e	0.426988747753	0.567966649759	0.00427198835264	0.000772073266988	2.59731755494e-07	8.18370392222e-08	1.28528320685e-07	1.73203003778e-08	1.12762922881e-09	1.25999622997e-09	2.90144265654e-09	2.0533499604e-09	1.03446595533e-09	2.53977132439e-08	1.92181787878e-09	3.61431131145e-08	2.48887670832e-08
j	0.374943437251	0.59903670992	0.0189453044509	0.00706850887033	4.51909076516e-06	8.97314355407e-07	4.67160883562e-07	1.01723280793e-07	6.55880287937e-10	1.46681174332e-09	1.12250592188e-08	7.11325850133e-10	4.7500638711e-10	8.50815991463e-09	6.66283114837e-10	1.38004193738e-08	6.57746391362e-08
è	0.348276514417	0.60608649664	0.0362773821503	0.00934976200678	7.60481925505e-06	1.36012898514e-06	6.63975554521e-07	1.48243983598e-07	8.36749995979e-10	2.11193194777e-09	1.50567067396e-08	2.57651937711e-10	2.76443998037e-10	2.87920357921e-09	2.47874527279e-10	6.35285483834e-09	7.94032691357e-08
n	0.159363236806	0.606622032213	0.206157251383	0.0278064343856	3.82509594183e-05	8.99238106171e-06	3.11103894484e-06	6.38024084533e-07	1.39400353199e-09	5.46910438259e-09	4.94363569132e-08	9.77371135703e-11	1.64601675012e-10	9.71091071403e-10	8.6432787093e-11	2.11826627252e-09	2.67320714022e-08
n	0.0907517239353	0.347180087404	0.524050700461	0.0379147879619	7.75254581394e-05	1.73293696872e-05	6.37307298161e-06	1.34539179484e-06	6.98083441066e-09	2.14542487942e-08	8.04017536377e-08	1.3986547119e-10	3.25622821671e-10	3.57356051134e-10	3.8286416031e-11	7.06736722932e-10	9.17501427479e-09
o	0.0353499834451	0.168863387135	0.774586600154	0.0210686188206	0.000109382687713	1.45464335624e-05	6.04278499387e-06	1.28720696495e-06	1.36476128036e-08	4.18582965981e-08	5.07766322126e-08	4.1398592373e-10	4.6827628389e-10	1.78995713711e-10	2.2085142677e-11	2.35578930373e-10	3.05835351675e-09
m	0.0426708849484	0.0717011937117	0.693146890051	0.19164184794	0.000694559779238	0.000102876072187	3.5673610998e-05	5.84986815498e-06	1.40725599345e-08	4.08990525327e-08	1.21842367071e-07	4.1259970691e-10	4.1442355463e-10	1.03282992237e-10	1.6022786559e-11	9.2433655095e-11	7.08467305667e-09
e	0.0441569593495	0.0402319562372	0.665600440017	0.248682331313	0.00112202448308	0.000144264020729	5.25591603327e-05	9.10587555166e-06	5.46375676448e-08	1.00343713178e-07	1.64116332357e-07	1.00793623464e-09	9.0540915821e-10	2.00762445079e-10	4.39701701863e-11	4.47188021088e-11	8.42696531744e-09
v	0.0219462941498	0.0210818219457	0.641735540006	0.298905195771	0.0139598337177	0.00183837891358	0.000386400706778	0.000137595235351	3.69343822548e-07	7.18352474393e-07	6.58606494079e-06	1.72008874488e-09	7.8605623194e-09	4.18536215026e-10	5.05721423395e-10	1.52695217611e-09	1.21987750807e-06
è	0.0144408760633	0.00981861444857	0.603758706669	0.348704565257	0.0199480725726	0.00260404892119	0.000526222358926	0.000186598119117	8.62420460849e-07	9.68818111464e-07	8.80170928026e-06	1.63460111496e-09	1.01143355398e-08	6.07078671675e-10	7.01914544465e-10	2.02103138869e-09	1.62369633572e-06
k	0.00666703056777	0.00480910686286	0.518477222223	0.436711255086	0.0246650635242	0.00725442102373	0.00104995964298	0.000351307647039	1.44137902028e-06	1.36967312382e-06	1.10630720601e-05	1.54283977165e-09	9.67536961327e-09	6.30600897225e-10	5.28241764822e-10	8.2706464288e-10	7.41309961606e-07
k	0.00462252425592	0.00455437540095	0.378312690741	0.554933678362	0.0373578778414	0.0157398206746	0.00320134944766	0.00120524954901	1.11583329401e-05	1.31160431079e-05	4.708691402e-05	4.78160673239e-08	3.73177748538e-07	1.56132113391e-08	5.22521513016e-08	9.43479764293e-10	5.80233257202e-07
i	0.00239299621864	0.00498019553365	0.464912906914	0.421171689454	0.0816592459471	0.0173221205582	0.00556220914922	0.001854224283	5.652029598e-05	3.4841096036e-05	5.18675736733e-05	2.21124695775e-07	5.52156169513e-07	2.92110434464e-08	7.39389891005e-08	8.29361006431e-10	3.27235494267e-07
a	0.00170989817288	0.00369723857788	0.373938878971	0.357277639818	0.210584585316	0.0316827131861	0.0166267023831	0.004195037361	0.00016912058866	9.59174836787e-05	2.13726565578e-05	3.98573291925e-07	3.32437496504e-07	2.60692334821e-08	3.05971658002e-08	2.76916399481e-10	1.09851462424e-07
p	0.00458093455763	0.00285110709263	0.189996602657	0.365339549939	0.292093108439	0.0956273043954	0.0338421417944	0.0145988961203	0.00035317167622	0.000202958191226	0.000502375530519	3.65771673975e-07	7.34661985501e-07	3.43264418274e-08	3.45133893667e-08	2.63843694788e-08	1.06072816299e-05
u	0.00480980440921	0.00145783241754	0.0821735038857	0.312295173313	0.387616002813	0.131839183465	0.0502300129315	0.0248965383734	0.00329593311207	0.000666227327075	0.000692187143506	8.35672490132e-06	4.09862489517e-06	6.89297330609e-07	3.04911573122e-07	3.50891974885e-08	1.41082739336e-05
