 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.95224765	0.04754652	9.6896823e-05	2.80715215e-05	7.73235215e-05	2.048531465e-06	5.6588687e-08	8.774799e-07	6.90222015e-09	1.51158267e-09	1.9765968e-08	2.9927482e-07	8.675745e-09	1.1722071e-08	4.45169215e-09	3.7634956e-09	1.374438755e-07
ò	0.950132876667	0.049638594	0.000176503719667	1.70079105e-05	3.31702091667e-05	8.41370388333e-07	2.38285992333e-08	5.10182719333e-07	2.96434251067e-09	6.63809881333e-10	1.0293164e-08	2.63311497054e-07	6.81240830467e-09	1.01785430275e-08	4.19783761637e-09	3.59481469333e-09	1.32690917101e-07
p	0.917040802222	0.082651832	0.000263252829889	2.71824185e-05	1.47945121222e-05	7.22927819444e-07	1.43677188644e-07	2.04867255778e-07	5.50445353089e-09	1.88532000511e-09	5.15431286667e-09	9.62550454053e-08	3.01326417289e-09	5.0695455033e-09	4.56330043849e-09	7.29352915778e-09	9.03843007635e-07
o	0.713941017407	0.285535994	0.000475169343296	3.91459208333e-05	6.3064805074e-06	8.08504483148e-07	1.88406180881e-07	1.03448821926e-07	6.4817638103e-09	2.34921669837e-09	5.92665548889e-09	4.05740427574e-08	1.8081016443e-09	3.3814319901e-09	4.68637249983e-09	8.52577020799e-09	1.16089370278e-06
G	0.421699279136	0.515405154667	0.0524664672144	0.0103558231956	1.46332352358e-05	5.42323119377e-05	3.69902894496e-06	1.91736987309e-07	2.41599159034e-08	3.84919859612e-09	5.50791526296e-09	1.42899883748e-08	7.535755681e-10	1.25320139237e-09	1.61774368694e-09	2.96063302473e-09	4.08901146493e-07
i	0.214028056379	0.698512318222	0.0734711397381	0.0138932616585	1.73926844119e-05	7.24846951126e-05	4.88067200499e-06	2.2098904477e-07	3.01552449345e-08	4.35504991204e-09	4.13040352099e-09	5.5266120636e-09	4.48997989367e-10	5.63522662123e-10	6.03177975647e-10	1.12313763824e-09	1.58236970503e-07
o	0.0951782991263	0.568655822741	0.330545130579	0.0054057697795	0.000183978744137	2.78968878375e-05	1.729102925e-06	1.32790412392e-06	1.21149474782e-08	1.86270925068e-09	5.934933507e-09	1.88528173653e-09	3.45956406456e-10	2.65708648708e-10	2.15567534882e-10	4.50519329413e-10	5.2745669715e-08
v	0.0421260180421	0.241049840914	0.679482210193	0.0361858695598	0.000444556914712	0.000657951704279	5.0347384875e-05	2.84512187464e-06	2.60545652026e-07	3.06592023169e-08	1.0497946169e-08	2.37408675551e-09	6.29771278819e-10	6.18005319569e-10	3.52826397961e-10	9.69074929804e-10	1.01498226447e-07
à	0.0251636350474	0.164143726971	0.762810103398	0.0465688320199	0.000372902284904	0.00087129669676	6.67137121417e-05	2.30009922488e-06	3.56631504009e-07	4.19876166723e-08	1.0553727923e-08	2.91669398517e-09	8.53897326273e-10	8.24222076523e-10	3.9805014682e-10	1.08712679693e-09	1.17749293414e-07
n	0.0141694047158	0.139510342324	0.781374677799	0.06357028284	0.000229665894968	0.000988135094253	0.000152945334564	3.50040957496e-06	9.38844288003e-07	6.88801247908e-08	1.96985685077e-08	1.01832804951e-08	1.78215000876e-09	2.33680316217e-09	7.9394670644e-10	7.6794651931e-10	5.98023824028e-08
