 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.9744599	0.02451458	0.00089092525	5.66272561e-06	0.00012472255215	3.2845053305e-06	9.6493644825e-07	1.779732407e-09	1.46132530285e-10	3.2662166478e-10	1.4648406805e-10
d	0.82870878	0.0195730596667	0.15125749835	0.000397218280943	5.028422215e-05	1.22177377972e-05	5.31194131583e-07	6.18282464033e-09	4.81413442362e-09	1.41573084598e-07	3.00099724701e-07
ì	0.76287163	0.0322109528889	0.204247951283	0.000623527833648	2.693991205e-05	1.80416925991e-05	3.91165991194e-07	8.88167444678e-09	6.39288701921e-09	1.88660822992e-07	4.00084091421e-07
s	0.660569313333	0.230896230963	0.107676822261	0.000787741117883	5.41738320167e-05	1.4295521533e-05	9.70603927731e-07	4.37569850559e-09	2.2662528344e-09	6.37024608563e-08	3.84575326994e-07
o	0.350522984444	0.570273910321	0.0783706967537	0.000749513583294	7.11034613389e-05	1.01996979328e-05	1.15889492985e-06	1.67239945853e-09	8.69542943667e-10	2.20439003219e-08	3.79405222794e-07
n	0.163394220481	0.568380710107	0.266396158251	0.00167206593843	0.000129253051113	2.64142900661e-05	9.60230797228e-07	1.39182698618e-09	6.04897730089e-10	8.46626357714e-09	1.46629539394e-07
t	0.141710792494	0.469490143369	0.382337369417	0.00540608031281	0.00101286895037	4.17211156887e-05	8.98903433743e-07	3.36768699539e-09	5.80680496696e-10	3.94875266638e-09	6.90496712807e-08
a	0.126439966831	0.454468981123	0.407971886472	0.00850082477094	0.00259331638346	2.46460584629e-05	3.07252742248e-07	2.03938289985e-08	1.73278025223e-09	1.40270096279e-09	2.3029726628e-08
o	0.050072767787	0.252213754108	0.658708308824	0.0354870919236	0.00308595302782	0.000430781383721	1.00570554375e-06	2.99235899666e-07	6.00042928408e-09	4.15208475426e-09	7.6866402251e-09
n	0.0173339280723	0.0863123271027	0.586923802941	0.297003463975	0.00338220740927	0.00874769829457	0.000284518604515	1.28374241989e-06	2.41007581095e-07	7.74868785585e-07	9.71688113537e-06
a	0.00689869729077	0.0331123043676	0.49584400098	0.426772021325	0.0249057650364	0.0120645900982	0.000381095215172	6.8280559733e-06	5.98350440365e-07	1.10262863853e-06	1.29533974803e-05
d	0.00305289268359	0.0142197839092	0.403475707327	0.536869040442	0.0308147893121	0.0113752843661	0.000163733338724	8.86623332443e-06	7.01955113455e-07	1.13288235618e-06	1.80566875953e-05
e	0.0028763341812	0.0101950850897	0.220618709442	0.645609903481	0.106291960737	0.014110720122	0.000184985019575	8.41316237748e-05	6.32875890449e-06	2.06935918539e-06	1.97869026284e-05
r	0.00291199699373	0.0088643563299	0.157518302147	0.677355474494	0.131276311232	0.021477086374	0.000429816493192	0.000116976431925	8.47738843483e-06	9.0510934618e-06	3.21768696395e-05
f	0.0147632145979	0.02528485541	0.0987339663823	0.757592261498	0.0709906213973	0.0312722697913	0.000468413667731	0.000598343024642	0.000155734899612	0.000101452985154	3.89031938798e-05
ò	0.018728951266	0.0311154867033	0.0802485731274	0.789348920499	0.0546404657991	0.0243126859304	0.000496758342577	0.000762435171547	0.000204884246104	0.000125236639518	1.56336909433e-05
m	0.044340421822	0.0529485571344	0.0788753920425	0.7757344535	0.0258756825997	0.0213051946435	0.000507566164192	0.000282424180516	6.98326189347e-05	4.39477909727e-05	1.65453179644e-05
m	0.0577844426073	0.0700946357115	0.0968109373475	0.505466617833	0.232752979533	0.0362239558812	0.000236532596731	0.000332818186839	0.000147360183645	9.05085303242e-05	5.92221846548e-05
u	0.0252151259358	0.0349415535705	0.0566849477825	0.227006437944	0.617850226511	0.0365985859604	0.00015775193091	0.00114949596228	0.000223483074548	0.000104878725675	6.75269842183e-05
o	0.0096582355786	0.0132769811235	0.0255880155942	0.079646675648	0.66336516217	0.167621424987	0.0217820593003	0.0184674381208	0.000513095178183	5.3011998125e-05	2.79026965094e-05
