 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.708924295	0.28083998135	0.000353722445	0.009398672655	6.87819965e-05	0.000411452316	1.21480463e-06	6.6547460555e-07	6.55082968335e-07	5.774309525e-07	3.918382535e-10	7.718037e-10	2.76224825e-10	1.04670563e-10
p	0.575537688333	0.0945966194833	0.302011608995	0.022631536655	0.0017133756865	0.003216405596	7.13630286333e-06	1.98652723888e-06	1.14738344683e-05	0.000110398483219	4.56949144162e-06	1.0661253294e-05	5.99527438088e-05	8.66044377791e-05
e	0.524158072778	0.0358150636278	0.406005707832	0.027217024495	0.00226563169083	0.004149143502	9.06970279111e-06	2.45761299963e-06	1.50806039426e-05	0.000147021345401	6.09284421331e-06	1.4214724809e-05	7.99368163524e-05	0.000115472539373
t	0.513074487593	0.0208803292093	0.358798230777	0.060335449775	0.0348146319256	0.0118840494707	2.55166451004e-05	7.34604271988e-06	7.461163034e-06	5.10769900617e-05	2.03488178854e-06	4.8552433807e-06	2.73001193003e-05	8.72381632378e-05
à	0.213779349198	0.0184425407364	0.612385810259	0.0943977965917	0.0462152554419	0.0146206359569	3.18143060335e-05	1.239764424e-05	4.93641550467e-06	1.94867253539e-05	6.8224109248e-07	1.7356183505e-06	9.75455756212e-06	7.78267050651e-05
c	0.120493435399	0.0145622909121	0.518373544753	0.292771208864	0.0443507669473	0.00935602311897	3.22071696778e-05	1.12199747467e-05	5.31114889489e-06	7.23583151797e-06	2.28342093993e-07	6.08252623767e-07	3.27383154773e-06	3.26786380075e-05
i	0.076540406133	0.0100191356374	0.318767476251	0.542811219621	0.0443267873491	0.00746591880299	3.21816617926e-05	9.4362283489e-06	5.6696748983e-06	2.73811124166e-06	8.3641183531e-08	2.33424256422e-07	1.11358626182e-06	1.76292820985e-05
a	0.046529614711	0.00660695837913	0.315637112084	0.576738339874	0.0507579038164	0.00358138139766	0.000116024825831	2.27705085496e-05	2.30233578943e-06	1.25508284955e-06	3.69983743437e-08	8.01870861073e-08	3.71206711026e-07	5.87642788892e-06
e	0.0239374499037	0.00244063961304	0.288058250695	0.502271913291	0.165290649272	0.0138714118326	0.00402852980861	8.77243668499e-05	1.32070981981e-06	9.98052764985e-06	2.06894526146e-08	4.38886095024e-08	1.24220469286e-07	1.95883912367e-06
t	0.0130909267879	0.000880089331013	0.179798610898	0.319793071097	0.439376323091	0.0322497462775	0.0143923052695	0.00026611106895	7.24683051066e-05	5.84022025499e-05	3.49450928715e-08	1.13972448183e-06	5.89990545862e-07	2.01838947752e-05
o	0.00493127089597	0.000335660740338	0.084760759966	0.180637913699	0.645550607697	0.0473576977592	0.0345384227565	0.00163337404632	0.000123806043369	9.804750085e-05	1.42409669096e-06	3.97117916061e-06	7.96847901954e-07	2.62592625993e-05
