 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a	0.950401115	0.00625831975	0.04272922405	0.000388139175	0.000176404475	2.48350505e-05	2.9115896e-06	1.131047812e-05	7.718346025e-06	2.1267007e-08	5.11854984e-09	7.31064377e-09	2.04974311e-08	2.7208732e-09
n	0.618619358735	0.33871314375	0.0423035046833	0.000245661714	7.65469837333e-05	1.80032059e-05	2.18231350667e-06	1.15522953733e-05	7.651274157e-06	1.5942114e-08	3.979138728e-08	2.24459309233e-08	2.30280393603e-06	3.79713550667e-08
ì	0.206245186882	0.77752903125	0.0160913346944	9.08098853333e-05	2.64315388111e-05	6.23951925333e-06	7.8642484839e-07	4.41018084343e-06	2.57200088317e-06	9.32902042333e-09	4.80845389503e-08	2.28970319651e-08	3.05005784763e-06	4.81042471803e-08
c	0.0688000794113	0.920981660417	0.0101381083648	6.34187501111e-05	1.0623732237e-05	2.38082640444e-06	2.91080968963e-07	1.48773826514e-06	8.5838981419e-07	3.70816323111e-09	1.60528046287e-08	7.67739133237e-09	1.01685139863e-06	1.82369568849e-08
h	0.0316390930188	0.781931043472	0.173225976455	0.0115142640067	0.00121902371788	0.000432419565901	2.66086627363e-05	1.60259812005e-06	9.19574310903e-06	4.3144279841e-07	5.9565363979e-09	6.96679213079e-09	3.39117423328e-07	8.3731061383e-09
e	0.0193802889596	0.407424878057	0.554586208818	0.0163565732689	0.00162669017729	0.000575736935617	3.53697198064e-05	1.62595006826e-06	1.1975747803e-05	5.73465300715e-07	2.56700097421e-09	6.68889447646e-09	1.13040851099e-07	2.88333559122e-09
t	0.0066795237032	0.200372332919	0.702714189606	0.080436215023	0.0094340300971	0.000312406398856	2.98669944965e-05	1.70553016177e-05	3.99341593547e-06	2.3453084815e-07	1.10934393298e-09	2.34952390835e-09	3.77213565078e-08	1.14604038566e-07
o	0.0023099896924	0.148863019973	0.720613416535	0.115632932674	0.0122746791824	0.000252259034619	2.98511756988e-05	2.22190006759e-05	1.35024172962e-06	1.23788162917e-07	6.31976408993e-10	9.91104452783e-10	1.26148821062e-08	1.51844377875e-07
r	0.000835942905467	0.304376595658	0.589566628845	0.0945500318913	0.00924901954413	0.00104304273987	0.000110010090433	0.000260122937029	4.7814295054e-07	3.13245262117e-06	2.89665906766e-09	3.62398565093e-09	5.01136020236e-09	5.00263023098e-06
ì	0.000347794265156	0.431211925219	0.389969092948	0.16608763063	0.010489691348	0.00139180167329	0.000139018624478	0.000351959456343	1.9089565418e-07	4.26090449372e-06	3.98429302255e-09	5.03120611698e-09	2.47696029333e-09	6.6195613377e-06
s	0.000539837371719	0.25695151574	0.339916507649	0.341755383543	0.0582242679493	0.00212589848443	0.000311357555826	0.000169874616114	8.775810066e-08	2.42877255124e-06	3.01840544085e-09	2.92190893899e-09	8.64646473657e-10	2.85612683994e-06
o	0.00068445376724	0.104922487913	0.215089079216	0.520313207848	0.146609695983	0.0116082274948	0.000671466985275	9.7325871038e-05	5.58376969487e-07	1.90144141708e-06	2.72537884695e-09	6.332968813e-09	3.27395319886e-10	1.60164745616e-06
n	0.00036717996908	0.041555553971	0.119380237739	0.567131535949	0.238562948661	0.0305695638316	0.00227749846176	0.000140454119346	8.48300299829e-07	1.34520352724e-05	2.4500964549e-08	3.33177804377e-08	3.53836041962e-10	6.79059928238e-07
t	0.000489175693027	0.0259836503237	0.080190023913	0.58996229865	0.262633682887	0.0368381562772	0.00364221578725	0.000221232616449	1.68850720994e-06	3.73368194241e-05	5.7397408183e-08	1.20220923479e-07	3.70565599987e-10	3.73881292679e-07
a	0.000614872917676	0.0151300455079	0.0605449266377	0.499906966217	0.300723124296	0.114524454426	0.00827726322908	0.000205543638816	2.980293607e-05	4.2461432808e-05	9.8137636061e-08	3.5431146116e-07	2.33271662662e-10	1.2708690072e-07
t	0.000364302759225	0.0057247026693	0.0278249876792	0.279684518739	0.459772991432	0.193997351475	0.030035559743	0.00237770145294	3.875852879e-05	0.000172130265269	1.26998323535e-06	5.88274587053e-07	5.09523772089e-09	5.1975201868e-06
a	0.000169859110075	0.00238824954643	0.0115410124597	0.155417872913	0.477462530477	0.292119313825	0.056443616581	0.00386535958431	0.000269429434697	0.000302873551756	4.02325041178e-06	9.00811942902e-06	1.16635642403e-08	6.89387612127e-06
s	9.4358829025e-05	0.00222411013881	0.00611953975323	0.109483697638	0.422288310159	0.367520747942	0.0769418588603	0.0139280423948	0.000353773728899	0.000969124330585	1.03208781373e-05	1.34196920097e-05	8.00635450801e-08	5.26686447661e-05
ì	6.4707770075e-05	0.00273005651294	0.00345988839774	0.0742303852127	0.359905030053	0.324575265981	0.0772383496201	0.155419536132	0.000306536146966	0.00186812637686	9.18732917124e-05	4.17892235366e-05	2.30890631693e-07	6.82655478554e-05
n	0.000129625148425	0.00739470457098	0.00289735001258	0.0536142210709	0.279378103351	0.34685264866	0.0950299998734	0.211029025377	0.000394098882322	0.00306560095895	0.000129906479237	5.86513655122e-05	2.20546562564e-07	2.58885352185e-05
n	0.000251662399475	0.00883922109033	0.00336404180419	0.0457987130236	0.25163902445	0.43546489622	0.139524023291	0.108008438459	0.00165798596077	0.00519572188632	0.000162895401746	7.80409845041e-05	4.36882059521e-07	1.49287380728e-05
e	0.000571259083158	0.00436094406344	0.00300186506806	0.0284847355412	0.158691811483	0.411315712073	0.24907131443	0.065811887153	0.0557294641536	0.0213894105288	0.000824883047249	0.000736025528168	1.72350278651e-06	8.95030482427e-06
f	0.00163223996105	0.00473391882115	0.00515420258935	0.0214867970471	0.098444597161	0.324679394024	0.323849481477	0.0945603533843	0.0755016383845	0.0477547751763	0.00122912699908	0.000958238349389	1.83077265017e-06	1.33865557414e-05
a	0.00161808095535	0.00422591289038	0.00493009857978	0.017821137149	0.077943857387	0.305979514675	0.325156117159	0.121855144461	0.0795319131282	0.0566417057254	0.00320620201636	0.00106062535646	1.21330103047e-05	1.75528269138e-05
t	0.00101159892012	0.00905617791346	0.00394902634326	0.0155131425163	0.0688427994623	0.297717458225	0.284442952386	0.185235121487	0.0788366136427	0.0504409249085	0.00375432960545	0.00107299150049	1.57048894349e-05	0.000111143571971
e	0.00079289102824	0.0106428081278	0.00353067532509	0.0137529528221	0.0566452702208	0.208717342742	0.203086894129	0.253064567162	0.149405870481	0.0748956106362	0.0157371305685	0.0094165456485	0.000166071462478	0.000145327817324
s	0.00027814613828	0.0041089291326	0.0013182971357	0.00542374562403	0.0258412938069	0.113449720914	0.222042861376	0.285577622387	0.174509364494	0.128673556879	0.0251651218562	0.0127264339495	0.000228766204159	0.000656070675775
m	0.000576425020093	0.00218671063087	0.00123053309523	0.00488341024134	0.027401599269	0.118914706971	0.313568930459	0.234528956129	0.122948855831	0.149419385626	0.0172886959521	0.0060305546165	9.1021977253e-05	0.000930163858592
