 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	0.71684555	0.2820873941	0.000224440285	0.000234795365	2.572881482e-05	0.000578537417	1.378253765e-06	6.45991170765e-07	7.9549721283e-07	7.21589172e-07	9.20337994e-10	4.04708072e-10	1.747969e-10	1.061364185e-10
p	0.574969362	0.0946508172833	0.329016863528	0.000534126838333	8.582561982e-05	0.000622085883667	2.860940165e-06	6.90958337432e-07	3.5931502795e-06	3.47419086053e-05	1.04192345839e-06	2.21367273461e-06	4.90581793314e-05	2.67319410253e-05
e	0.518375866	0.0365309399444	0.443567122176	0.000619028927778	0.000113949169607	0.000633065224556	3.31780965933e-06	7.33930280811e-07	4.52627400593e-06	4.60965431338e-05	1.3895045158e-06	2.95142708886e-06	6.541080354e-05	3.56425471194e-05
t	0.515735193667	0.0241933966481	0.418107508392	0.0258159588576	0.00626249405954	0.00972129487152	2.90177404241e-05	8.30902656194e-06	5.26873141474e-06	1.81129186433e-05	4.688512036e-07	1.03970533694e-06	2.19977876429e-05	7.99773324841e-05
ì	0.270361166222	0.035745985216	0.634690002797	0.0357818452859	0.0101382992532	0.0131016266572	4.0104781808e-05	2.24138581873e-05	5.59017204491e-06	1.01035529811e-05	1.649846102e-07	4.02761593457e-07	7.52678682231e-06	9.47555962802e-05
a	0.174173272407	0.0325094765053	0.758551234266	0.023864055762	0.00599080175107	0.00483252567907	1.79554016027e-05	1.96100807624e-05	1.9436195453e-06	4.8035760437e-06	5.91344683333e-08	1.34595560062e-07	2.50893461938e-06	3.15852009148e-05
e	0.063856903369	0.0109899450718	0.719969364755	0.196860366921	0.00601165651702	0.00220864805302	8.07407012009e-05	8.21516845413e-06	6.58787051767e-07	2.04396613123e-06	2.04168933111e-08	4.49524314607e-08	8.36314638482e-07	1.0528400745e-05
s	0.022156315933	0.0036922906206	0.398052961585	0.55851847564	0.0112674166723	0.00439409175101	0.00188320231707	1.4983682318e-05	7.66235043026e-06	3.99054521041e-06	8.66022303703e-09	4.77239008269e-08	2.87145862908e-07	8.25602465257e-06
ò	0.007575666456	0.00125434470653	0.198739530528	0.769355025213	0.0147592088908	0.005197058317	0.00306450840569	3.16777184393e-05	1.02562006668e-05	5.06723917014e-06	5.43931927901e-09	5.0220528509e-08	1.04132500276e-07	7.49862795428e-06
z	0.00269852974367	0.000433637952843	0.129153796176	0.840461008404	0.0136632239636	0.00454407630567	0.00895948053523	5.45296044798e-05	2.29338887456e-05	4.84522082338e-06	1.01447120263e-08	2.0818698107e-07	5.1609582732e-08	3.67601038819e-06
u	0.00137605840456	0.000338499995281	0.053741060392	0.647511749468	0.268173640321	0.00922184490189	0.0120044275117	0.00740849580983	0.000200398050249	1.43667442745e-05	6.40028364401e-06	5.6676469369e-07	4.11115285773e-08	2.40498836106e-06
n	0.00127702373485	0.000504246398427	0.033671822464	0.414659573156	0.496881260107	0.018045316634	0.0215824665039	0.0130019436033	0.00031010052675	5.58381437582e-05	8.83631633134e-06	6.4885345123e-07	2.26912125258e-08	8.09993882687e-07
e	0.00100752112495	0.000429691999476	0.0227940450547	0.305666744385	0.542486400036	0.0363143882113	0.041391769168	0.0487571585344	0.00084734405225	0.000234452887919	6.79560898938e-05	2.13264343708e-06	5.64578215086e-08	2.80707524896e-07
f	0.00097633382165	0.000369175253159	0.0118713052516	0.150940164795	0.639277990012	0.0439376464038	0.064947868056	0.0849431941781	0.00165403175075	0.000903121395973	9.82724686313e-05	1.54930711457e-05	1.5454033305e-06	6.3818833875e-05
à	0.000953648687217	0.000346393741053	0.00748760588387	0.0915135589317	0.671472986671	0.0331441508013	0.0685865060187	0.122588642726	0.00231846135025	0.00138806473199	8.86663148771e-05	2.25383997152e-05	3.38201831017e-06	8.53730815917e-05
i	0.000518331609072	0.000207444913684	0.00402247052796	0.0478090329772	0.492954102224	0.0695930146004	0.141675318673	0.228286430909	0.0102630573834	0.003748513144	0.000864614358292	2.62300009051e-05	2.57649197006e-06	2.88399607478e-05
e	0.000316516926357	0.000113970680561	0.00204030274265	0.0253101156591	0.209665994741	0.0969369315335	0.422935079558	0.219054400303	0.0129627382611	0.00941675171467	0.00120514875943	3.14156333017e-05	9.8199571002e-07	9.6162909434e-06
s	0.000171313857452	4.7682448187e-05	0.00113479988088	0.0190131968864	0.0806577335803	0.0622833028445	0.707718159853	0.106805891434	0.0068191685537	0.0146490552382	0.000581091216477	6.55940541006e-05	3.33415842334e-06	4.96280910914e-05
ò	9.44640092007e-05	2.29039633777e-05	0.00056197248696	0.0124944355288	0.0334349643268	0.0338709916148	0.835621553284	0.0553965421447	0.0040068398179	0.0239261757461	0.000381306005492	0.0001074602247	1.68589654744e-05	6.34955311971e-05
z	3.34949947836e-05	7.7384255279e-06	0.000229733408987	0.00783331107627	0.0135496308089	0.0193842120716	0.901825831095	0.0308367758816	0.00220215507263	0.0233441202487	0.000333023138497	0.000252781298233	7.49657051581e-05	9.22449945657e-05
u	7.78659485945e-05	4.8447517596e-05	0.000199438349662	0.00586478712542	0.00812118416963	0.0167017488905	0.629371900365	0.103512866794	0.0512900041909	0.0440609150829	0.136326550906	0.00405770269941	0.000212260935053	0.000154384558189
n	0.000194986749532	0.000105275122532	0.000485147243221	0.00430276547514	0.00841247372321	0.0265033632968	0.380768876788	0.181487922265	0.0922492580636	0.103419395028	0.194749816969	0.00698894923314	0.000225577815018	0.000106224918063
f	0.000443835726511	0.000238115214177	0.000730302504407	0.00426079479171	0.00999775724107	0.0267890444323	0.308383263596	0.212653887422	0.102115476021	0.149395918343	0.17119548899	0.0122194227444	0.00130164123167	0.000275039454688
à	0.000433140908837	0.000246508138059	0.000519097088136	0.00219325914057	0.00941755294702	0.0174325514774	0.137591050199	0.283060819141	0.104835453674	0.205634172781	0.216901402997	0.0148415702481	0.00430882537722	0.00258458011823
i	0.000195994459612	0.000109950399353	0.000337454846045	0.00107834415686	0.00599364774901	0.0133079368258	0.0744902133997	0.232570769714	0.0827892628913	0.227873350927	0.307579230999	0.0435917477494	0.00688242495907	0.00319965753941
o	0.000118105146537	5.9522819451e-05	0.000335444215348	0.00097476198562	0.00290074891634	0.0120825622753	0.0837515101332	0.108075567571	0.0596941216304	0.257705040309	0.360851643666	0.0991716875831	0.013089029653	0.00119022263314
g	0.000458053118846	0.00012389376615	0.000601355018449	0.00149399682854	0.00415140340545	0.0104400814251	0.0852823380444	0.070355986857	0.0439399962101	0.262570503436	0.291712051222	0.131545792528	0.091934333551	0.00539020126438
e	0.000568395329615	0.00014869972705	0.000603221142816	0.00132054683285	0.00451314205848	0.00716045720837	0.0430649992815	0.0632572989523	0.0466148084034	0.194052001145	0.393818137074	0.117422294176	0.118466585184	0.00898940895479
l	0.000691183199872	0.00016304532735	0.00113184081761	0.00118999946762	0.00655392594283	0.00551409163612	0.0273674000272	0.0805789296508	0.0344548781345	0.273727283715	0.375766289025	0.0680161407253	0.117854765728	0.00699021618493
à	0.000734799767624	0.000169762919783	0.00134163628587	0.00114329990587	0.00717833701428	0.00435332414537	0.0204670335757	0.0792740605503	0.0187432990448	0.310697601238	0.260586223008	0.0502620829084	0.222356655243	0.0226918997283
o	0.000440739956875	0.000171109260594	0.00088541587529	0.00081206668529	0.00311408287143	0.00360024828179	0.0112352880919	0.0407951791834	0.0208512026816	0.186041220413	0.308844987669	0.154137250969	0.237718281748	0.0313529705761
p	0.000342518606958	0.000165515122098	0.00069976958943	0.00069766693843	0.00166977009048	0.00306821779726	0.00767448096397	0.0199404396945	0.0168808652939	0.087975965371	0.225064938556	0.185464040323	0.428708697249	0.021647138192
r	0.000378549690319	7.8770431266e-05	0.00029678906081	0.000291565876143	0.000763753443493	0.00119958022242	0.00300873384132	0.00806620286483	0.00699012816463	0.034748518357	0.100155212185	0.0987789867743	0.729476182416	0.015767023064
ò	0.00107408056344	0.000298601592422	0.00255686618694	0.000393665232048	0.00131305626116	0.00105253966081	0.00142000916711	0.00600834842161	0.00397814748821	0.0173133269857	0.0563477507283	0.0538188670914	0.822913360805	0.0315113873547
p	0.0144043520545	0.000881195607474	0.00423754922898	0.00206601936402	0.00335934602039	0.00219463488694	0.0031637802557	0.0062602856072	0.0075967659294	0.00981167729523	0.0285051929094	0.0753672438638	0.805399153602	0.0367527957849
