 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	0.547731935	0.3869896206	0.065081233765	0.00018337852	6.680858e-07	1.1852516e-05	4.71473363e-07	8.4568654e-07	1.43890446e-09	8.3189548e-10	1.42785691e-08	4.9116592e-10
m	0.215313392867	0.717921743533	0.0658651506217	0.000264519433333	0.000115222325167	2.21760733333e-05	4.15047588767e-06	3.39515111333e-06	9.1917796104e-05	4.11781448946e-05	0.000287198775701	6.99514575199e-05
a	0.081440121489	0.891352021178	0.0261413355739	0.000225658864444	0.000153540716689	2.46652129778e-05	5.13486720922e-06	3.82575557611e-06	0.000122555688449	5.49033754759e-05	0.000382917670462	9.32682232122e-05
r	0.037397419363	0.946652360393	0.014767108858	0.000890117981481	6.06915381963e-05	9.17445985927e-06	1.78428844641e-06	1.35562209704e-06	4.08626410409e-05	1.83026063172e-05	0.000127642822143	3.31271939096e-05
ì	0.020915880321	0.957263020131	0.0190911706193	0.00261966499383	3.00458931654e-05	3.65825679642e-06	6.75120432137e-07	5.3601890568e-07	1.36316196839e-05	6.10234965322e-06	4.25512042987e-05	1.30801840512e-05
o	0.0150578583737	0.683431840044	0.266765106873	0.0346667614646	5.03506771551e-05	2.44354057547e-06	3.61789450712e-07	2.34013946893e-07	4.54387488351e-06	2.03411690249e-06	1.41837349719e-05	4.36006197639e-06
t	0.00791532449123	0.285898741015	0.555125535624	0.143711940488	0.00722142775572	0.000116789113325	3.04498896904e-07	9.28777787298e-07	1.53912070313e-06	6.78324708528e-07	4.72838646585e-06	2.14311167011e-06
è	0.00536049597374	0.110684392338	0.700318065208	0.173867290163	0.00960995636391	0.000154693055008	2.27688745635e-07	1.17630059243e-06	5.37536584148e-07	2.26393906693e-07	1.57660361705e-06	1.40413096804e-06
l	0.00851595036791	0.0549976517793	0.699164508403	0.229910693388	0.00724053589997	0.000166066205569	1.96214611878e-07	3.07518086081e-06	1.80341060987e-07	7.54724542833e-08	5.25558455623e-07	5.43108727347e-07
i	0.0096106311893	0.0281348185931	0.423111916134	0.515201164463	0.0225369776333	0.00138782011186	9.70973471396e-06	6.4140999536e-06	6.6029815329e-08	2.51983338768e-08	1.75210431967e-07	2.56114067116e-07
f	0.00383357689643	0.0111914912644	0.172663567378	0.671109488154	0.138723965878	0.00243127693729	2.70231225713e-05	1.84381866512e-05	4.78839602763e-08	9.28110377227e-09	5.85932828553e-08	1.04132825371e-06
a	0.00183288087881	0.00538380042147	0.075232859126	0.684287596051	0.226014118626	0.00700634681243	0.000197940058524	4.29011872171e-05	1.71558133425e-07	8.25518345742e-09	1.98680273684e-08	1.30447969344e-06
m	0.000931369139603	0.00290978917382	0.0363018107087	0.533645032017	0.415107016209	0.0104019187708	0.000387402779508	0.000282519019072	1.45053906781e-06	5.11378054858e-08	5.85194086228e-08	3.15602521067e-05
è	0.000556983753201	0.00178806924461	0.0195890834029	0.452185860672	0.517096328736	0.0080670634236	0.000320873476503	0.000351947502357	2.01457025594e-06	7.09013971619e-08	7.45695958743e-08	4.16593827622e-05
n	0.000908008657734	0.00148079090154	0.0156687939676	0.444710376891	0.521841632912	0.0147018734745	0.000302270732168	0.000369314130119	2.21353535198e-06	4.68366023873e-08	3.21046429581e-08	1.46512913141e-05
o	0.00139470255258	0.00155450476718	0.0118599742225	0.261463222297	0.459163744304	0.235144042825	0.0259748218274	0.00340270007671	3.52984147173e-05	1.32319518546e-06	1.5933314086e-08	5.63878708803e-06
a	0.00104551510419	0.00132811155573	0.0109584089742	0.167689934099	0.244753358101	0.433199057608	0.130926253942	0.0100450925256	4.97393425724e-05	2.61549979515e-06	3.10510797953e-08	1.88691246468e-06
p	0.00054908210473	0.00113877710858	0.0093881411914	0.1075996037	0.4139838627	0.300854035869	0.153108561314	0.0131613625085	6.77849185241e-05	4.57172403172e-06	6.62850259932e-07	0.00014359988594
p	0.000549196151577	0.000987378326193	0.00532283349713	0.0655248645667	0.682345564233	0.155712791956	0.0755107597713	0.0118407798362	0.00148605647951	0.000390411526511	6.417188092e-05	0.000265218535313
è	0.000631000660526	0.000939583098731	0.00400940653238	0.0763146938556	0.682646498078	0.154321440652	0.0688207159238	0.0092023965454	0.0021834404265	0.00059439409217	0.000127364256973	0.000209089218438
n	0.000751171930175	0.00115045165624	0.00399340477746	0.0869285759519	0.651483966026	0.170640970217	0.0744632193079	0.0089569127818	0.00110329338883	0.000290331605723	8.77106883243e-05	0.000149999846146
a	0.000881649800058	0.00114642051875	0.00350410615915	0.0560051206506	0.457755575009	0.196459786739	0.176403397103	0.0934806752606	0.0117615316096	0.00245284552691	3.99196131081e-05	0.000108962917382
o	0.000589934066686	0.000724416972917	0.00215325758638	0.0237720403835	0.16426674567	0.198762648913	0.393797115701	0.196333985087	0.0160320120699	0.00347995602564	2.65348197027e-05	6.1349742804e-05
m	0.000757876298895	0.000830705090972	0.00287094922879	0.0150610942945	0.15612969289	0.191741422971	0.409997358567	0.205666085029	0.0122786085566	0.00364597152521	0.000624464917568	0.000395745395945
a	0.000782063858632	0.000786164203657	0.00267921979626	0.0112937302315	0.15491100863	0.19950683099	0.424299606189	0.17290095501	0.0196615028522	0.0116996355084	0.000886825229189	0.000592463155315
r	0.000556689988544	0.00132939610789	0.00182537311875	0.0127309532105	0.107304240543	0.13890814033	0.596728382063	0.109927536337	0.0161024252174	0.0127205994361	0.0014649167664	0.000401352765105
è	0.000588263206181	0.0017946157693	0.00170206090625	0.0137593608368	0.0898904638477	0.0811186734433	0.592130630688	0.136840570112	0.0386563690058	0.034082731412	0.00845709425547	0.000979128611702
i	0.000454970588727	0.0010848506431	0.00124360866875	0.00653055171227	0.0348404996159	0.0515911568144	0.406176400229	0.355645766704	0.0756227463353	0.0551900981373	0.0105354858518	0.0010838112289
k	0.000330065982909	0.000682108101033	0.00110481598958	0.00372620783742	0.0265957465386	0.0312021736048	0.273100870076	0.423132532235	0.0861806721118	0.121603133712	0.0254421517173	0.0068994659013
a	0.000184432997636	0.000403309652011	0.000658300323193	0.00239787903247	0.0234704034462	0.0211128592016	0.217693956692	0.321374704078	0.134285130704	0.230915211237	0.0369254539058	0.0105783211004
è	0.000461211935879	0.00216485560234	0.00142530730106	0.00355285626416	0.0101659370821	0.0195136907339	0.288241798897	0.339348094693	0.123574620568	0.185027892412	0.0211957669686	0.00532796694513
p	0.000634234925293	0.00285505449411	0.00201626410035	0.00432676962139	0.0100950610274	0.0176224277446	0.270180276299	0.282522698231	0.106610920523	0.174854686137	0.12003792799	0.00824369742671
