 	un	forno	che	fa	buon	pane	</S>
è	0.78517433	0.1258743335	0.088750046	0.000200535485	7.69914975e-08	6.7642498e-07	2.5396853e-09
n	0.577072616667	0.326261007833	0.0964765536667	0.000188406815	2.102818525e-07	1.16391289333e-06	4.97701869333e-08
a	0.331047608889	0.626247235944	0.0426196547889	8.43210626667e-05	2.207205175e-07	9.05697446877e-07	6.42754989676e-08
f	0.148379245296	0.812675778648	0.0350679918296	0.00383433926856	2.98209818583e-06	1.99777750647e-05	1.9680212883e-05
ù	0.0761536450987	0.883930572883	0.0345062816099	0.00535150285619	5.35857816194e-06	2.64161695449e-05	2.6222191719e-05
r	0.0569772303662	0.857137087628	0.07163145987	0.0142007583854	2.3342734154e-05	1.23556363716e-05	1.78169406643e-05
n	0.0584571657887	0.770260379209	0.146290636623	0.0248912647951	6.59163963847e-05	1.94526467905e-05	1.52250652214e-05
o	0.0471454232629	0.511802086403	0.418275388874	0.0226819219317	7.12499987949e-05	1.86644045502e-05	5.29795290013e-06
k	0.037342385421	0.223348595468	0.540886522958	0.196861263977	0.00104367171626	0.00016920504047	0.00034835940646
a	0.0275729222737	0.129187418489	0.572532734319	0.268491267326	0.00150291842875	0.000247360486823	0.000465304539153
i	0.0127110205912	0.0708791794963	0.586824084773	0.309071105109	0.0200852804996	0.000271438595608	0.000157792744351
k	0.0064867763304	0.0399579861654	0.309975061591	0.512687141703	0.1044126535	0.0217481377919	0.00473221110908
à	0.0037451592768	0.0228765743885	0.144454057197	0.600846930568	0.1908526445	0.0307232615973	0.00650139026969
n	0.00284025029227	0.0135892859962	0.086166920399	0.581141576856	0.2846230215	0.0243807635324	0.00725820332323
n	0.00286182556409	0.0088781797654	0.049528379133	0.474241198952	0.397179087167	0.0470412818441	0.0202700677744
i	0.0256552715214	0.0219325704885	0.100766354044	0.318275380984	0.362805882389	0.109945123948	0.0606194159248
t	0.0391668105071	0.0274542501628	0.121848139348	0.298153034995	0.319736940796	0.130286136649	0.0633547006416
s	0.020163861169	0.0131664580543	0.0604292797827	0.342638311665	0.346560340265	0.169150680883	0.0478911005472
o	0.007499572523	0.00540271028477	0.0269270385942	0.210891639888	0.250508443422	0.400985160294	0.0977854685157
m	0.00414620990767	0.00345860076159	0.0143829781981	0.0972052359627	0.258702257807	0.527587846765	0.0945168691719
ì	0.00257720705656	0.0023724198492	0.00768150106603	0.0591657496542	0.396079682602	0.442485792255	0.0896376293906
k	0.00174498983952	0.00148601114507	0.00388025075534	0.0313464038847	0.359272860867	0.509125604085	0.0931438927969
a	0.00158704255317	0.00126101441502	0.00269920771845	0.0175642993282	0.191658280622	0.569976911362	0.215253273932
l	0.00116362749106	0.00119670627167	0.00205858310615	0.0121684381427	0.188927380541	0.522738313787	0.271746984644
ò	0.000927256763687	0.00112256069389	0.00164874901538	0.0103840242476	0.190909185847	0.424363821262	0.370644424881
</S>	0.000528696231844	0.000646561101945	0.00093364077769	0.0055476644238	0.102439316424	0.322748550631	0.56715558744
