 	avete	cucinato	le	verdure	</S>
i	0.634466915	0.365066499	0.000178690215	0.000287761415	8.60032325e-08
m	0.394608935	0.591426266333	0.003008280255	0.000202830818333	0.0107536463568
a	0.230911987333	0.750538855444	0.00409798755167	0.000112671748111	0.0143385267459
r	0.108968454778	0.875313075148	0.00465848315056	0.00551850378804	0.00554154614227
è	0.098723794926	0.884518831716	0.00654974988352	0.00758156852935	0.00262611167076
t	0.337165571642	0.612656862572	0.0224791814612	0.00359068134312	0.0241077082469
s	0.444666367214	0.334837916191	0.17839499382	0.00467731268104	0.0374234140823
a	0.226521353738	0.23637987873	0.51166749794	0.00425489538701	0.0211763933608
t	0.148111375913	0.105674727577	0.703374089313	0.0110631989557	0.0317766317869
o	0.112275097038	0.044966242859	0.795965053104	0.0138152186519	0.0329784233423
l	0.0410602740793	0.0246861216197	0.761528617701	0.150867806217	0.0218571731941
a	0.0176224960598	0.0178392565399	0.726477372567	0.200989359739	0.037071470398
l	0.0091938373866	0.0135992405133	0.596183254189	0.33115907758	0.0498645467993
à	0.00600932242887	0.00870526070443	0.288772948063	0.549802572527	0.146709856933
c	0.00903114177629	0.00647688543481	0.213647742688	0.603701524176	0.167142678644
h	0.0102165296254	0.00555354079827	0.270167887563	0.606902261392	0.107159749215
a	0.00466396257513	0.00233312351942	0.376318999188	0.525030520464	0.091653366405
n	0.0200912471917	0.00580023760647	0.552035189729	0.377395363488	0.0446779668017
a	0.0455729467306	0.0129277053688	0.46948375991	0.172221096829	0.299794533601
</S>	0.0545654833653	0.0158316716844	0.268869024955	0.0881333769145	0.5726005168
