 	il	muro	vuole	uno	specchio	</S>
o	0.9300998	0.021704671355	0.0474957462	0.0006065854	9.316857775e-05	6.58706525e-08
t	0.598037424167	0.354149600452	0.0471571338167	0.000563219514	9.25704149833e-05	1.05852994167e-07
ì	0.202105867222	0.780821920151	0.0168455610556	0.000191436370333	3.51890517278e-05	8.6020392389e-08
c	0.087325705074	0.862911056717	0.0494816283852	0.000247265708444	3.13960502426e-05	2.9813544318e-06
h	0.226531462691	0.618206042239	0.152828796128	0.00222513306948	0.000204582338748	4.01425207393e-06
o	0.267568600897	0.264681716513	0.464069002043	0.00343229755649	0.000246988193883	1.41368110931e-06
t	0.104922096966	0.0907590746043	0.800772314014	0.00342905785216	0.000111854645594	5.5886171911e-06
è	0.0382744912887	0.0606499382014	0.896535824671	0.00432741741739	0.000205122895198	7.16371179703e-06
l	0.0310838437296	0.0497641497338	0.901486241557	0.0170982408058	0.000521819245066	4.56306886657e-05
i	0.0293336822432	0.0179257132379	0.665791747186	0.284313654269	0.00196616554836	0.000668996542889
n	0.0112096718477	0.00870181507263	0.401821245729	0.51885972809	0.0585344369495	0.000873117850963
a	0.00445893098923	0.00580923627088	0.253524230243	0.592491949363	0.143119962317	0.000595703420321
n	0.00242375030308	0.00376268023696	0.145661835081	0.603325723121	0.242782597439	0.00204339574011
g	0.00469050880103	0.00466606897899	0.140429971694	0.50317038104	0.29339837248	0.05364469348
h	0.00746239576701	0.00597196492633	0.111148983898	0.396506840347	0.348851797493	0.130058017827
i	0.00745666042234	0.00761465024211	0.0755212696327	0.329293530116	0.368070105831	0.212043772609
a	0.00490790897411	0.0083131300807	0.0395734272109	0.342729630039	0.42509236861	0.179383542303
l	0.00326455439137	0.0565625523602	0.0337195960703	0.23585263668	0.59070482287	0.079895863201
ì	0.00242160387212	0.0706436186201	0.0279328962434	0.0965492738933	0.46627482429	0.3361778054
</S>	0.00126768619856	0.0364306460601	0.0142662374517	0.0552880894466	0.289286237145	0.6034611027
