 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
i	0.67236459	0.3156298285	0.00102685527	0.0048195297735	1.68653065e-06	0.0059514999	2.992162645e-07	0.000204497822	4.454323404e-08	5.91566181e-07	1.5472181125e-08	3.0490820425e-08	1.6690158415e-09	5.3164979e-07	4.1317869e-10	1.54455123e-10	2.60412403e-10	2.624553965e-10	1.6766713e-09	1.6863484e-11	4.01273455e-10	6.005604735e-10
m	0.377516356667	0.6084156895	0.00435710165667	0.00172753234017	0.000196314573717	0.00374106863333	7.92951684478e-05	8.15477546667e-05	3.69643457404e-06	8.36105714333e-07	6.65324419792e-07	2.32958957092e-07	1.74267423842e-07	8.871394967e-05	1.12998436414e-06	2.73522559331e-06	6.54527572918e-05	1.21391018586e-05	0.000834675117056	4.46661213846e-05	0.0019017855198	0.000928193008846
à	0.208376942222	0.772214143167	0.0105271098856	0.000892507256723	0.000262599979239	0.00239671148778	0.000105628257138	4.47026948889e-05	4.91396955668e-06	9.40953231444e-07	8.82529390464e-07	3.00812975997e-07	2.31819480836e-07	0.000117983604942	1.50648565998e-06	3.64690191458e-06	8.72702224885e-05	1.61853613662e-05	0.0011128989122	5.955482049e-05	0.00253571384006	0.00123759046963
n	0.206844637407	0.735403824389	0.0479221866285	0.00657103549557	0.000101774286746	0.00136294863926	3.6194253435e-05	3.07046782963e-05	1.68754786756e-06	3.61031163815e-07	2.96778392021e-07	1.01508357299e-07	7.73444985073e-08	3.93319809639e-05	5.02221120413e-07	1.21573410436e-06	2.90901427877e-05	5.39523524353e-06	0.000370966421054	1.98516266246e-05	0.000845238005319	0.000412532274997
a	0.162393615469	0.670066351463	0.156414653876	0.00952754909852	5.06920802487e-05	0.000938874103087	1.30995272183e-05	1.95282608988e-05	6.13069212853e-07	1.48681952272e-07	1.01289258474e-07	3.47104102647e-08	2.58413061018e-08	1.3112388841e-05	1.67460332462e-07	4.05343008285e-07	9.69678283131e-06	1.79852342342e-06	0.000123655584293	6.61722864107e-06	0.000281746060283	0.000137512876776
c	0.075641176823	0.485767863821	0.385642167959	0.0489471049662	0.00116174913908	0.0025091504577	4.09154884128e-05	9.52988957663e-05	2.24839421128e-06	6.54960455091e-07	5.78314172913e-08	1.93546682532e-08	8.8764497266e-09	4.37248305136e-06	5.5940824742e-08	1.35216329636e-07	3.23228491304e-06	5.99635211772e-07	4.12185876883e-05	2.20575547126e-06	9.3915422596e-05	4.58512674097e-05
e	0.0405621506077	0.30538331794	0.580770102653	0.0679581916554	0.00180647101303	0.00324935525257	6.30108094709e-05	0.000139047435255	3.21356467043e-06	1.11903556836e-06	8.76736570971e-08	1.81243767511e-08	5.95011167553e-09	1.45926631518e-06	1.95240284607e-08	4.51955835587e-08	1.0774527225e-06	2.00062556091e-07	1.37396150894e-05	7.35264456338e-07	3.13052101026e-05	1.52973976252e-05
o	0.0180189007692	0.215709247313	0.665795814218	0.0578720438851	0.0376615721377	0.00427150505086	9.3721023157e-05	0.000541674558418	3.73142339014e-06	9.65967370612e-06	5.39967322366e-07	1.75762260917e-07	1.35422488918e-08	5.30370274017e-07	9.05784795357e-09	1.52676020096e-08	3.59172917492e-07	6.7227489947e-08	4.58259991207e-06	2.45088671805e-07	1.04350714597e-05	5.09913257174e-06
c	0.0094047631564	0.099378493771	0.669499238073	0.084747649295	0.108918457379	0.0214751943503	0.000741178091052	0.00556464595281	0.000113605448897	0.000142563287235	4.96863174079e-06	1.59799123364e-06	4.69208992973e-08	2.48489314672e-07	1.24046659845e-08	8.9288252132e-09	1.19903871256e-07	2.76518286157e-08	1.53055251982e-06	8.1976016705e-08	3.47888249089e-06	2.05125754963e-06
i	0.0069303848188	0.0580342719237	0.669932346024	0.125051067765	0.10588828146	0.0256389168834	0.00116947069702	0.00699498749427	0.000163145686299	0.000185341841745	6.82376134693e-06	1.96666494788e-06	9.32971397658e-08	1.11012955491e-07	2.20030756615e-08	6.94019217107e-09	4.01309836697e-08	1.49422350386e-08	5.10698698153e-07	2.76081284457e-08	1.16015592415e-06	1.0352993764e-06
ù	0.0041255515396	0.0386768666412	0.631422065341	0.150912995922	0.140793189487	0.0243731560611	0.00080018123234	0.00859540267476	8.80067360997e-05	0.000194361933248	5.93817621564e-06	1.0830844286e-05	1.64184586589e-07	3.37781045764e-07	1.97145938872e-08	3.63283932369e-09	1.35257199409e-08	7.32936617953e-09	1.72064210664e-07	9.20865304423e-09	3.86724243797e-07	3.45103226702e-07
r	0.00370551334653	0.0241202373137	0.40780888178	0.195144481974	0.316723736496	0.033414777687	0.00349818071078	0.0140308642249	0.000830012909367	0.000677974304416	2.32655309052e-05	2.0950813762e-05	2.7059435553e-07	4.28179724255e-07	2.17342032957e-08	1.61658916079e-08	5.77909253697e-09	1.56895140598e-08	5.96994853547e-08	3.15859085641e-09	1.28938721262e-07	1.44342653612e-07
i	0.00285591294884	0.0104685030379	0.191369703927	0.225064363991	0.459091832165	0.0581091928957	0.0157530182369	0.0317490414083	0.00293420096979	0.00248643766814	8.53867713017e-05	3.01231679207e-05	1.85033775184e-06	1.65374533418e-07	7.94435630986e-08	2.21330368693e-08	3.13564629566e-09	2.14871608533e-08	2.10516326516e-08	1.14899357414e-09	4.30104937735e-08	7.74193456439e-08
e	0.00125648785628	0.0042346574593	0.0819844959757	0.14801260533	0.525219864055	0.118654266299	0.0231162907456	0.0879386738028	0.00399988588993	0.00527384635605	0.000209622040434	9.56653626402e-05	3.01599741728e-06	4.03323140806e-07	1.356171877e-07	2.27281152898e-08	1.91086821522e-09	2.14562261178e-08	1.28258721505e-08	3.9941652338e-10	1.43406949613e-08	2.58069047479e-08
n	0.00069814221876	0.0018606961331	0.0339391496586	0.0635510827767	0.631094221352	0.112592823433	0.0189533972485	0.108538664601	0.00575223509664	0.0197235881187	0.00162457488014	0.00161135764755	3.24956330724e-05	1.03408900469e-05	2.18304970923e-06	4.4999472341e-06	1.03959847441e-06	4.40449257837e-06	7.5577693605e-07	2.56666798745e-08	1.86230496411e-08	4.27443163334e-06
è	0.000390713205253	0.000906890723033	0.0156159403195	0.0312980429256	0.620378430451	0.0921697591443	0.0235487534162	0.154578004867	0.0121883833655	0.0388984393729	0.00290106412671	0.00700171968252	7.41340043575e-05	2.56119110156e-05	3.24946056974e-06	6.3477677447e-06	1.55229595814e-06	6.05149542612e-06	1.07985492535e-06	3.45184452915e-08	2.00749238437e-08	5.69077598254e-06
e	0.000214184620751	0.000384768359678	0.0062175559965	0.0148836688752	0.381524323484	0.125762793048	0.0359788161387	0.304450551622	0.0245630171218	0.074424149791	0.0096610732089	0.0216831195608	0.000188128901452	5.02215513385e-05	3.86305955658e-06	3.7815057149e-06	8.19818726047e-07	2.63884054204e-06	5.4954638845e-07	1.23121418305e-08	6.75167562457e-09	1.89707351107e-06
n	0.000215444396917	0.000248420149893	0.0028269754555	0.0067806790584	0.251574157828	0.105689106349	0.0426988203796	0.322197787207	0.0422723660406	0.15965107993	0.0251330010696	0.0400551558536	0.000490579197151	7.77367237795e-05	1.57078696522e-05	4.04977010383e-05	7.06687118202e-06	2.07624043473e-05	2.37260016282e-06	6.19883066768e-08	2.32249262549e-08	2.18016174915e-06
è	0.000150660688306	0.000157851200964	0.00148435712517	0.0036766948728	0.190285894943	0.0623390654497	0.0429618511265	0.242062285736	0.0588362140135	0.21138114331	0.0402454506899	0.143805079951	0.00191972891905	0.000533337234593	2.99642842174e-05	6.84798683461e-05	2.42824690607e-05	3.04158707824e-05	4.83733148761e-06	9.87310788923e-08	2.9844649685e-08	2.27573402458e-06
n	0.000532496842102	0.000287832894655	0.00124582424839	0.00300942961093	0.0897702266477	0.0544004754832	0.0490955747088	0.228144981912	0.0965165780045	0.220584384437	0.0566203285633	0.196237829984	0.00266106987302	0.000691999578198	6.02741934058e-05	8.42556841154e-05	2.71770611869e-05	2.43778685941e-05	3.9804809292e-06	7.39750482974e-08	1.22408400617e-08	8.04824519727e-07
o	0.000673722157367	0.000345949419885	0.00117188140946	0.00275018862031	0.0478723852159	0.0451121278277	0.0515395725696	0.182264323971	0.113199596001	0.224749551479	0.138576229521	0.158032586661	0.031673774091	0.000539015826066	0.0011398081978	0.000257159851372	2.47381738956e-05	7.00769975314e-05	5.5106359764e-06	1.3187371981e-06	1.06837445921e-07	3.16872575576e-07
s	0.000524054262456	0.000239550894962	0.000709003296487	0.00174855702344	0.0218274164053	0.0331123186092	0.0514939971899	0.124775806324	0.128778022	0.207196220493	0.220167753174	0.161597408887	0.0440363123637	0.000618497975355	0.00193341906593	0.000998128903791	7.21000522985e-05	0.00016123430251	7.92979979213e-06	1.89584637937e-06	1.47935565307e-07	1.73825180859e-07
c	0.000511287184152	0.000234934474987	0.000628112682162	0.00166901567448	0.0139443808018	0.0247497572031	0.0543042590633	0.0882195364413	0.183903177333	0.226333043498	0.224888041058	0.147385999629	0.0276981107879	0.000465178241785	0.00282980925531	0.0018491296346	8.57766347662e-05	0.000285859377503	7.12246993071e-06	5.58092243979e-06	1.39193247177e-06	4.8072938362e-07
e	0.000230449996717	0.000136201722329	0.000342110312721	0.000958927374827	0.0080203897006	0.0136733460677	0.0453268333544	0.0601029614804	0.166319567778	0.247279387833	0.224857363686	0.17170211321	0.0532437659293	0.00159229826393	0.00386280185177	0.00178619244487	0.000160353598922	0.000342752582501	3.75825738436e-05	1.60829018133e-05	6.29083905726e-06	2.23699379454e-06
r	0.000253437190906	0.000318021994776	0.000724755339574	0.00118626034161	0.0183214230002	0.0101635253559	0.0295311791181	0.0559610838268	0.0960410672593	0.280890959278	0.179886904562	0.26235740107	0.0573011306431	0.00252556055464	0.00262519752726	0.00118926741496	0.000276391899641	0.000322025590834	9.17529679479e-05	1.53768983711e-05	7.57327375242e-06	9.71011676485e-06
r	0.000290802130302	0.000415413301592	0.000927084393191	0.00139049640387	0.0228467226667	0.00711897261863	0.0218541693727	0.0443207259423	0.0756095950864	0.284992026426	0.131186921521	0.344704097023	0.0518970622144	0.00492834531821	0.00285213871909	0.00185093777165	0.00110964619988	0.000678972703611	0.000347705315983	0.000141006900557	0.000446703480984	9.0484416255e-05
