 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
e	0.93967035	0.0543833535	0.0046342002	0.000926896598	0.000378601661725	5.78190466088e-06	7.916355006e-07	4.06511846e-08	3.8865470675e-09	1.61657e-08	7.5337214e-09	1.2516763635e-09
M	0.68128384	0.311178216833	0.00598052036667	0.000563555131333	0.000188059008392	7.72809332755e-06	4.4891156006e-06	1.84018416413e-05	3.8305530344e-06	0.000348773395991	0.000350644284154	7.19397877608e-05
à	0.33160583	0.656842305611	0.00965632128889	0.000685930163778	0.000137139135131	8.61454390918e-06	5.73046815353e-06	2.4523155131e-05	5.10625126385e-06	0.000465024272276	0.000467522994739	9.59192861689e-05
r	0.176433990233	0.814543168537	0.00811611126296	0.000488950110026	5.9988919877e-05	3.12292350473e-06	1.92630592218e-06	8.17570144102e-06	1.70225272187e-06	0.000155011341143	0.000155842311175	3.19909470583e-05
i	0.0649963809777	0.907220889512	0.0272965945877	0.000343235195442	2.35979192923e-05	1.07244448424e-06	6.50690661327e-07	2.72555584157e-06	5.67550290365e-07	5.16736902322e-05	5.19487499686e-05	1.06815004398e-05
k	0.0276990330726	0.889945563171	0.0818125481959	0.000441071235147	6.14904199308e-05	8.1093060908e-07	3.06833356709e-07	9.09183116067e-07	1.89315282273e-07	1.72283896779e-05	1.73163385265e-05	3.60305544692e-06
a	0.0128765554375	0.77537645439	0.209047906065	0.00258313829172	0.000101423404644	1.25317806969e-06	2.1922789557e-07	3.07124157456e-07	6.42113784023e-08	5.7480225778e-06	5.77220162502e-06	1.24357389983e-06
j	0.0078762763125	0.586292594797	0.394414592022	0.00882858309724	0.00253522637621	4.01307200232e-05	7.37308470852e-06	1.21020455819e-07	2.25194999654e-08	2.00598667943e-06	1.92423307673e-06	1.14961511747e-06
u	0.0037798083375	0.362682428266	0.612362120674	0.0177275883657	0.0033817832554	5.38044298077e-05	9.78742409284e-06	6.1003133273e-08	1.16850441198e-08	7.73538248143e-07	6.41577997128e-07	1.11829941635e-06
r	0.0265725035125	0.279229262755	0.615452326891	0.0688757837886	0.0079845528818	0.00179995208307	3.41521042209e-05	1.25427535342e-06	8.82169553993e-09	3.30457677714e-07	3.0741782686e-07	4.94967571493e-05
