 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.98831225	0.0105076053	0.0010834716	4.86036675e-05	4.6083038e-05	4.54965585e-07	1.81333677e-07	4.95180295e-09	9.46457535e-08	1.268414595e-06	7.36327303e-10	2.01107425e-10	1.61901302e-09	6.0579921e-10
p	0.77651885	0.2209375181	0.00149795696667	0.0001265627875	3.40611636667e-05	1.386933935e-06	2.238174717e-06	4.59899283817e-07	3.66415675017e-06	6.07087646167e-06	7.24357307336e-07	1.25699398531e-05	0.000821497314766	3.64177338724e-05
à	0.482047393333	0.5152474927	0.00133026595556	0.000169453459167	2.59604680222e-05	1.71801604967e-06	2.917043159e-06	6.11049829956e-07	4.85222635539e-06	7.68161755722e-06	9.65568344835e-07	1.67597613924e-05	0.00109532833855	4.85567465367e-05
o	0.272096816111	0.7032825309	0.0240473364185	0.000167563089722	1.24661907074e-05	6.03705546723e-07	9.79702308467e-07	2.03742734306e-07	1.6252836378e-06	2.63247400607e-06	3.21869135421e-07	5.58658905983e-06	0.000365109446642	1.61855824285e-05
v	0.11465169037	0.819550643633	0.0605561388062	0.00501183984991	9.39040638025e-05	4.52670887441e-06	6.22693184956e-07	6.91928949723e-08	5.48810137267e-07	9.0433536569e-07	1.07304328509e-07	1.86232310695e-06	0.000121708664565	5.40145178684e-06
r	0.118361540123	0.742748481211	0.127412432935	0.0103688416166	0.00102685003793	3.27581566248e-05	5.26004120832e-06	2.57075280908e-08	3.09048856422e-07	4.14802268563e-07	3.64602401183e-08	6.21104423173e-07	4.05751165611e-05	1.80675195345e-06
ì	0.110439715041	0.71885560707	0.158921266312	0.0104326605389	0.00128370793598	4.45137305416e-05	7.00190820277e-06	1.2881386123e-07	3.41675732141e-07	6.40850089521e-07	1.66583970394e-08	2.07252845415e-07	1.35250851655e-05	6.02262410974e-07
s	0.105738853347	0.678084972357	0.188431420771	0.0269753878463	0.00071656296866	4.28956518472e-05	3.84474313426e-06	1.8113642241e-07	2.52684616047e-07	7.1065537984e-07	9.48182270647e-09	6.93826426727e-08	4.5128905249e-06	3.1679322265e-07
k	0.111790165116	0.454727584119	0.39308179359	0.0395732156154	0.00075707445622	6.39480226157e-05	3.97137574475e-06	8.013337557e-08	1.08600621016e-07	3.2469990428e-07	3.27609130549e-09	2.34289941652e-08	1.50882710016e-06	2.21639053149e-07
o	0.0508443514387	0.232612918706	0.659745537863	0.0551063215385	0.00162736128541	5.95093395386e-05	3.21665362492e-06	2.74285330567e-08	4.3726909672e-08	1.12301394227e-07	1.15691790183e-09	7.8551525894e-09	5.02944037148e-07	7.38833717932e-08
