 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.8859606	0.0974657925	0.0143431729565	0.00215261352	5.11836837063e-05	1.55028458731e-05	6.9244448652e-07	2.7637297367e-06	5.78083626225e-07	6.7169617135e-06	2.88414085e-08	3.019945595e-10	1.5763014095e-08	5.34630895e-09	3.531464425e-07	1.43379005e-09	1.441346235e-10	7.008581e-10	1.667193585e-08	1.010397135e-09
M	0.643377536667	0.329304059167	0.0105869682898	0.00680770618667	2.4930337373e-05	8.16031820643e-06	1.28913368652e-06	8.7871532367e-06	1.28188435596e-05	3.06771300468e-05	0.000107215652831	2.31542022196e-06	9.08446604176e-06	0.000607763224464	2.46660545592e-05	0.000347920646098	1.67305591104e-05	8.66140212621e-05	0.00857604367021	5.87895849101e-05
a	0.389112222222	0.579931586389	0.00940268999327	0.00834777833089	1.62183157743e-05	5.72100069648e-06	1.48824553307e-06	1.07949596428e-05	1.68991978865e-05	3.86521301749e-05	0.000142943093348	3.08712320164e-06	1.21073388877e-05	0.000810348675617	3.27691487979e-05	0.000463893582361	2.23073497354e-05	0.000115485067245	0.0114347092235	7.8385748339e-05
r	0.277247144074	0.68953766213	0.0207033172278	0.0080377867123	7.17597015748e-05	2.91628899316e-06	3.02184261526e-06	3.77194252153e-06	5.68274114218e-06	1.31540425176e-05	4.7648795592e-05	1.03048982587e-06	4.04359525798e-06	0.000270117686671	1.09275764868e-05	0.000154631374709	7.43659818292e-06	3.85037609215e-05	0.00381157654199	2.79205946486e-05
ì	0.100889340925	0.85507261071	0.0343610424093	0.00810567843743	9.72712511916e-05	2.42289326439e-06	3.56825731509e-06	1.56716844384e-06	1.96733375906e-06	4.7717689392e-06	1.58848084542e-05	3.4494867257e-07	1.35589089403e-06	9.00406912818e-05	3.6550486836e-06	5.15439754906e-05	2.47968134246e-06	1.28433260107e-05	0.00127053231475	1.1098876812e-05
a	0.0354775033283	0.931489506903	0.0292365484698	0.00326412131248	4.01423714972e-05	1.29678377813e-06	1.2250938835e-06	6.5957388208e-07	6.7953658011e-07	1.7161542934e-06	5.29582629812e-06	1.14986231569e-07	4.52184682366e-07	3.00135655076e-05	1.22648985069e-06	1.71813288991e-05	8.26560831427e-07	4.28110939065e-06	0.000423510771587	3.69962569992e-06
p	0.0118992456713	0.676112675634	0.304916007823	0.00589021273749	0.000988176884266	6.36385748271e-06	2.36578386296e-05	3.34253874827e-07	2.38182112127e-07	7.276893348e-07	1.76547501269e-06	3.85034635559e-08	1.53387267778e-07	1.00045651834e-05	4.1033506839e-07	5.72711346615e-06	2.75608352351e-07	1.42733210907e-06	0.000141170269576	1.36992088345e-06
e	0.0040567801556	0.568381818545	0.419005022608	0.00711578644583	0.00134442695476	9.96117949424e-06	3.11654877682e-05	2.37014013942e-07	9.7210208709e-08	4.24926120267e-07	5.89048373363e-07	1.30113102613e-08	5.40152576593e-08	3.33489856795e-06	1.3855827783e-07	1.9090431337e-06	9.19581566724e-08	4.76075695702e-07	4.70567689067e-05	5.9335263489e-07
r	0.0056777938752	0.639290239515	0.284694170869	0.0642404963486	0.00553648854492	0.000194172489498	0.000256093682814	2.95131440203e-05	5.8401117509e-06	2.26554559921e-05	2.11290732321e-07	6.67656405631e-08	2.57542825286e-07	1.12029884854e-06	2.1230523031e-07	6.36575539977e-07	3.46605528562e-08	1.87842888656e-07	1.56889331416e-05	3.41031695687e-05
ò	0.00618185419173	0.396533226505	0.492230536956	0.0925099347829	0.011772592515	0.000303204009833	0.000338501349605	4.01406558401e-05	7.87193288363e-06	3.01825668507e-05	8.7601601107e-08	8.5102452021e-08	3.27202137929e-07	3.8215054594e-07	2.4227558677e-07	2.1243083491e-07	1.55634571444e-08	9.17648962151e-08	5.23298790558e-06	4.52731088756e-05
s	0.00212109216091	0.181608305502	0.751553168985	0.0466027125943	0.0173509461717	0.000228515123278	0.000487662151868	1.524068528e-05	2.88652222788e-06	1.12450264702e-05	3.3195737369e-08	3.4003502507e-08	1.3174192381e-07	1.2943484684e-07	9.536929159e-08	7.08379048273e-08	5.49460884047e-09	3.12701372681e-08	1.74443888198e-06	1.59482842112e-05
t	0.00112066998397	0.131032278501	0.802446669662	0.0340088925314	0.0293632733906	0.00109580486109	0.000903071050623	1.20574825933e-05	1.73968327596e-06	8.1873593234e-06	1.55082967897e-08	3.0616814169e-08	4.23830902937e-07	4.5163464422e-08	5.97086821967e-08	2.36316046061e-08	3.77897554682e-09	1.32677021894e-08	5.81589288969e-07	6.17370757677e-06
è	0.00079827507299	0.106727521834	0.667698036554	0.0816146108438	0.138662710464	0.0035814761537	0.000889928250208	1.60703385311e-05	1.92308339199e-06	6.49680734113e-06	3.02509789299e-08	6.62637280563e-08	5.38170464312e-07	1.5239650466e-08	4.70381523989e-08	8.03352554903e-09	3.32299588227e-09	6.97860179647e-09	1.93863542674e-07	2.05826927238e-06
i	0.00039430266933	0.0432491726113	0.383468829851	0.376084783615	0.187366980155	0.00874738885123	0.000644291116736	3.05557518437e-05	3.155272064e-06	8.91452851371e-06	4.97725892977e-07	8.04787273521e-08	2.74236884771e-07	5.39255613867e-09	5.08550734663e-08	2.94225595968e-09	1.73405287409e-09	2.94435553216e-09	6.46221308126e-08	6.86091719711e-07
à	0.000461795539777	0.0174098614038	0.142384710284	0.682564191205	0.139440670052	0.0167077122837	0.000913516638912	9.10085372812e-05	6.42516322133e-06	1.86396265046e-05	9.29788097659e-07	7.62303104507e-08	1.99051084924e-07	2.02834191956e-09	7.72028811554e-08	1.12415470123e-09	8.71989121363e-10	1.25879620405e-09	2.15413735962e-08	2.28702333572e-07
r	0.000808036929926	0.0140667943346	0.095755007428	0.532420707068	0.260979030017	0.0455872614279	0.0499762641796	0.000321804082427	2.24593927404e-05	5.45086895015e-05	1.35683099922e-06	2.95132203682e-06	2.73298761831e-06	4.24574754147e-07	3.42717677052e-07	1.31377607174e-09	1.61102863238e-08	1.25687289947e-08	1.27273007215e-08	3.2585861637e-07
t	0.000830391889975	0.0133328171115	0.0972814251427	0.286395619023	0.439717696672	0.0882213231426	0.0733433280599	0.000667432474142	6.00319099135e-05	0.000114890409834	2.28443066641e-06	1.06964380123e-05	1.88988738728e-05	5.69427970382e-07	1.42969422568e-06	3.07872182391e-09	4.16790058108e-07	3.49165023998e-07	9.82810793383e-09	4.41963472123e-07
e	0.000453764119992	0.0065256198705	0.0581253318142	0.203645119674	0.452665185557	0.237000319048	0.03828943002	0.00258756692471	0.000511654696638	0.000129424329945	1.43363063555e-05	2.41898530041e-05	2.48779784576e-05	1.95463389794e-07	1.59857268523e-06	1.7247714408e-08	6.74551679369e-07	5.17320681333e-07	3.31698770194e-09	2.32268625908e-07
n	0.000299658699997	0.00307143969017	0.0235651860381	0.151278326558	0.379344795186	0.341626106349	0.0924383406733	0.00669364340824	0.00102620956555	0.000453010683315	7.07616014518e-05	7.78254450014e-05	4.67218036525e-05	2.15636054393e-06	4.63625350508e-06	4.4982557136e-08	6.28112306456e-07	3.99631220444e-07	1.3638464598e-08	1.34948580503e-07
a	0.000254178056666	0.00155616573006	0.0108889497127	0.142976138853	0.292489765062	0.38926991545	0.127655250224	0.0264474518027	0.00501496482185	0.00138683442777	0.00127800468715	0.000616521525	0.000145988829551	3.34134261464e-06	1.08623465017e-05	6.55181825712e-07	3.76103988882e-06	1.15156246015e-06	1.78142456327e-08	1.01971240368e-07
s	0.000638831725555	0.00169262697669	0.00831583860423	0.116503706284	0.220280118354	0.382833728483	0.219243460075	0.0382130149342	0.00702103397395	0.00226039154259	0.00173942559572	0.000942355041667	0.000240136993184	3.93454208715e-05	2.41493415006e-05	9.30024201904e-07	5.34856406294e-06	1.75572112005e-06	2.50536500644e-07	3.58619752366e-06
t	0.000777933798518	0.00180221981223	0.00836446733474	0.0760510260947	0.249325689451	0.364607952828	0.264571593358	0.0267942166447	0.00392539032465	0.00190564374753	0.000785891648573	0.000678551713889	0.000303706894395	5.09964652805e-05	3.57604305002e-05	5.85403627301e-07	8.36152395431e-06	4.72973567335e-06	3.28581656748e-07	5.00483394122e-06
è	0.000334774450839	0.000778112214077	0.00430147497825	0.0565949093649	0.265961089817	0.419095960943	0.196057507786	0.0411863158816	0.00550238974155	0.00112344381584	0.00116994516619	0.0074062275713	0.000378477458132	3.28133304168e-05	3.27400818334e-05	3.13492797577e-06	2.80499616514e-05	9.98818289112e-06	1.74903122116e-07	2.51044974707e-06
i	0.00021975901828	0.000328110308026	0.00176221753608	0.0401575597883	0.170003697939	0.327256460314	0.178838585929	0.168130670627	0.0512790765805	0.0105227804053	0.0229817945887	0.0251579585238	0.00289081433271	7.90663954723e-05	0.000152757592278	4.14147446586e-05	0.00017197239455	2.37381336304e-05	1.72573460705e-07	1.42980930069e-06
k	0.000221878296093	0.000405707049342	0.00149924928869	0.0229057935961	0.0925285106463	0.214509863438	0.287197751976	0.232599273542	0.0728571295268	0.0141799074684	0.0299907236629	0.0265518888413	0.00391379664424	0.000128284978491	0.000220509635426	5.28228718862e-05	0.000204557737517	2.46771086435e-05	1.65231370235e-07	7.5695861519e-06
a	0.000151661997031	0.000438245983114	0.00144950821956	0.0141930846987	0.0759618235488	0.240653194479	0.310515105659	0.233946427847	0.0767372305089	0.0072201077228	0.0160916206876	0.0192599656138	0.00272692174808	0.000141163519497	0.000153018939809	7.79972209621e-05	0.000240409791839	3.13066903145e-05	2.04412200078e-07	1.10857687173e-05
m	0.000336991830677	0.000904996327705	0.00223205722985	0.0115340647329	0.0673260445163	0.260394211493	0.290943313553	0.245183939282	0.0807960128363	0.00590165257427	0.0125917190292	0.0177566165379	0.00307568768269	0.000255379996499	0.000335200726603	9.09812603207e-05	0.00026486395328	3.95974961048e-05	1.00078190003e-06	3.57377279058e-05
m	0.000400471300226	0.0011116236659	0.00269083714328	0.0092078852443	0.0661369671721	0.235062490498	0.412929987851	0.185361989761	0.0478508759454	0.00451301962476	0.0083812502764	0.0209927515126	0.0040109546609	0.000256638987833	0.000426043428868	5.63792817736e-05	0.000473746120427	8.32632280349e-05	1.29919388334e-06	5.15450846353e-05
è	0.000167184949409	0.0005143772303	0.00144208008109	0.0090012077481	0.0906974313907	0.292897920166	0.40049929595	0.135138286587	0.0280299713151	0.00238365271825	0.00580538332547	0.0289401365042	0.0033832051103	0.000124035428278	0.000220472832956	4.36631199245e-05	0.000574565686809	9.54288146783e-05	7.31998211113e-07	4.09292302118e-05
n	0.000283204959136	0.000761009061767	0.0020228589937	0.010667685916	0.109034853797	0.298889553389	0.400766655317	0.118286162196	0.0214803837717	0.00170469368275	0.00325789404182	0.0297908321681	0.00239851349343	0.000110314436093	0.000131836370985	2.42175443082e-05	0.000300772335603	5.22106055594e-05	6.85531723704e-07	3.56189490706e-05
i	0.000426029603045	0.00102209432059	0.0022179494779	0.00777813390533	0.0687059062657	0.195455204463	0.309413520106	0.188836170732	0.139632417591	0.0251785528276	0.00816848484727	0.031279594056	0.0177356150645	0.000358811095364	0.000732738356995	0.000378886591436	0.00234657293853	0.00030725433052	1.4755932279e-06	2.45633750235e-05
s	0.000326974047682	0.000829632740197	0.0017583886393	0.00427423056844	0.0306665974219	0.0986135391543	0.306360771702	0.197459306911	0.189284749197	0.0398266196092	0.0165015296158	0.0473409346853	0.0424181550215	0.0177469665651	0.00150962625233	0.000651920430479	0.00390824687951	0.000445708970173	4.32308631093e-05	3.28301546745e-05
t	0.000196555918227	0.000577541150066	0.00148905865643	0.00314006435615	0.026055470474	0.122141424051	0.425465303901	0.161397862304	0.094260007399	0.0219857712031	0.0209655472053	0.0565728812284	0.0373538833405	0.0232777397674	0.00125520486744	0.000444830146826	0.0030382270265	0.000281767350058	5.62082509498e-05	4.46309282248e-05
o	8.8306896409e-05	0.000231098985022	0.000614463950143	0.00240285841872	0.0213946948247	0.13029459935	0.279301923967	0.197971054101	0.159081663466	0.0526647530677	0.0398796997351	0.0479998034095	0.0465457977802	0.0081386033348	0.00268395400581	0.00136969605228	0.0081317720755	0.00115225845002	2.15624152299e-05	3.14296127416e-05
c	0.00015814217347	0.000504834293341	0.00111323073805	0.00185863570624	0.0133631752749	0.0657751511167	0.213711577322	0.2101606947	0.214663097822	0.0686962500226	0.048106686245	0.0607634251365	0.0749959529267	0.0071341446116	0.00476752390194	0.00201335745076	0.0105043241252	0.00157635093667	3.01336660766e-05	0.000103315390914
ì	0.00017546132749	0.000589416612447	0.00127827700268	0.00166814740208	0.011821174425	0.0489806437056	0.227295079107	0.229149918233	0.156563412607	0.0311654976742	0.038517347415	0.168692667046	0.0556654913089	0.0159736085372	0.00347532086731	0.00176983838359	0.00620365837507	0.000766507272223	6.68865713589e-05	0.000181675020305
p	0.000226918122163	0.00107676671882	0.00211383439089	0.00209299953403	0.0139617108083	0.0440456662352	0.258306309702	0.223596716078	0.123149447536	0.0174651818914	0.0282969211383	0.214240745682	0.0461480287696	0.0156313691791	0.00200536952244	0.00141968125453	0.00543669102502	0.000487830274074	6.3214128453e-05	0.000234646593435
