 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.997525175	0.00207276925	5.2157535e-05	0.00034699846	1.1261849e-06	8.4906952e-08	2.1466276e-07	1.72632635e-08	3.186419375e-08	4.923344671e-07	2.993109446e-08	6.8787343081e-07	2.09817636695e-07
ò	0.840287175	0.159448086483	0.000124186035	0.000138331224	5.76444133333e-07	5.88574218333e-08	1.38130674667e-07	1.56155737553e-08	3.11850751677e-08	4.91665164274e-07	2.98864233501e-08	6.8781211109e-07	2.09781140823e-07
t	0.781443881667	0.217981837494	0.000293752368333	0.000279614588667	3.09206164444e-07	5.05685157778e-08	5.79406645557e-08	6.20247397377e-09	1.11070955069e-08	1.64335747365e-07	1.00624333135e-08	2.3042562955e-07	1.14637425532e-07
t	0.739067867222	0.259208774498	0.000820068866111	0.000902780129556	1.92698681481e-07	8.59301272593e-08	2.73309515186e-08	3.06871771626e-09	4.43974030897e-09	5.52162514879e-08	3.45416628619e-09	7.79634682174e-08	8.29228426392e-08
e	0.417170280074	0.579518144833	0.0024127822887	0.000898374364519	2.57059993827e-07	8.35124617531e-08	1.97053281729e-08	1.21406661709e-09	1.88505520966e-09	1.84291683522e-08	1.15525218676e-09	2.59878227565e-08	2.76409491028e-08
j	0.372705091025	0.573782594944	0.0462176187629	0.00728995020951	3.05369325794e-06	1.43955089658e-06	1.48139752058e-07	6.1803913257e-09	6.65193923655e-09	6.43129232073e-09	4.8750585192e-10	1.17640049355e-08	1.35744617129e-07
è	0.349348163675	0.572255698315	0.0688240162543	0.00956477796984	4.99738081931e-06	1.99355490886e-06	2.30282850686e-07	9.6787124419e-09	8.33214301218e-09	2.49725430691e-09	2.67245055307e-10	7.02273260307e-09	1.71779203209e-07
n	0.153643507892	0.563410306105	0.265099698751	0.0178227982233	1.66618060064e-05	6.30403734629e-06	6.80766740229e-07	2.0428186814e-08	9.95512993739e-09	1.04802334897e-09	1.23020006436e-10	2.34200172552e-09	5.78221598024e-08
o	0.081279921964	0.265849824368	0.62824214625	0.0245397027411	7.80321586688e-05	8.83367864876e-06	1.52690361341e-06	2.98696602713e-08	1.51218923125e-08	1.77174584299e-09	1.45136105479e-10	7.81757847084e-10	1.98364533652e-08
m	0.041825507988	0.111147322789	0.738997482083	0.107627511914	0.00030579004289	8.99898000829e-05	6.1677802378e-06	1.62806779424e-07	6.77606664375e-08	2.396632581e-09	2.73009908493e-10	3.58740214339e-10	5.09249066528e-08
e	0.0268221965627	0.0597600879297	0.776350114028	0.136235510971	0.00069210392763	0.000126922154028	1.26007515793e-05	3.01802716475e-07	1.57261578812e-07	1.0101026827e-08	1.8516675695e-09	2.17741996889e-10	6.12911672856e-08
v	0.0154899587542	0.0400372751766	0.807898771343	0.131713710657	0.00394270020921	0.000782863155343	0.00012659486886	3.98326317883e-06	1.29193896627e-06	1.81100239423e-08	7.12431758983e-09	5.95824503107e-09	2.86098850416e-06
è	0.0111240022947	0.0160322922589	0.816740670448	0.149395153552	0.00547720616974	0.00105158642511	0.00016751888962	6.05233342628e-06	1.66689365876e-06	2.38441663141e-08	8.63627586328e-09	7.8717519881e-09	3.79422841651e-06
k	0.00613771514157	0.0073746616863	0.692534980149	0.280411514517	0.00940549815658	0.00380542541504	0.00031291959654	1.25390931754e-05	2.77810508959e-06	2.7967522438e-08	8.53547928776e-09	3.37661014045e-09	1.90363478729e-06
